Mechanism,NOx.Emissions,Temperature,HO2
RADM2,2051684864,306.00,13.4294632705978
RADM2,2103855616,306.00,13.3676507363401
RADM2,2154940672,306.00,13.3028353957454
RADM2,2205011712,306.00,13.2352410281422
RADM2,2254145024,306.00,13.1650705961772
RADM2,2302388480,306.00,13.0925088479006
RADM2,2349794816,306.00,13.0178211960041
RADM2,2396411904,306.00,12.9411689697712
RADM2,2442277120,306.00,12.8625825268625
RADM2,2487438848,306.00,12.7836682212168
RADM2,2531929344,306.00,12.7015845757805
RADM2,2575778048,306.00,12.6179717716002
RADM2,2619015168,306.00,12.5328957281678
RADM2,2661673472,306.00,12.446431038593
RADM2,2703765504,306.00,12.3586566327938
RADM2,2745326848,306.00,12.2696488386032
RADM2,2786378496,306.00,12.1794805144071
RADM2,2826963456,306.00,12.0882219165064
RADM2,2867071488,306.00,12.0359494940048
RADM2,2906735360,306.00,12.0138057488339
RADM2,2555645.25,306.50,11.0058065092011
RADM2,7894502,306.50,16.3016787568804
RADM2,13490516,306.50,18.8029661285505
RADM2,19314348,306.50,20.2449706304675
RADM2,25351766,306.50,21.2108455799331
RADM2,31594482,306.50,21.9189597028269
RADM2,38038160,306.50,22.4681384608516
RADM2,44685000,306.50,22.9096169118703
RADM2,51532964,306.50,23.2727916799069
RADM2,58568764,306.50,23.5759155253756
RADM2,65780680,306.50,23.831006612518
RADM2,73156752,306.50,24.0464748807456
RADM2,80682400,306.50,24.2284543122695
RADM2,88366384,306.50,24.3815800882174
RADM2,96222496,306.50,24.509458698696
RADM2,104233248,306.50,24.6149680499519
RADM2,112391224,306.50,24.7004777742532
RADM2,120691104,306.50,24.7679429049574
RADM2,129127944,306.50,24.819023572431
RADM2,137696384,306.50,24.8551578624356
RADM2,146391808,306.50,24.8776086536617
RADM2,155209536,306.50,24.8874861691339
RADM2,164145520,306.50,24.8857792012336
RADM2,173195536,306.50,24.873367254763
RADM2,182355376,306.50,24.8510777928201
RADM2,191621312,306.50,24.819752156291
RADM2,200989056,306.50,24.7802420944021
RADM2,210454624,306.50,24.7320670887508
RADM2,220014608,306.50,24.6762853206572
RADM2,229664512,306.50,24.6133235320967
RADM2,239401616,306.50,24.5435859136389
RADM2,249221760,306.50,24.4674402266609
RADM2,259121472,306.50,24.385223007517
RADM2,269097024,306.50,24.2972395675389
RADM2,279145408,306.50,24.2037726666533
RADM2,289262496,306.50,24.1050773092111
RADM2,299445024,306.50,24.0013980912224
RADM2,309689792,306.50,23.8929587920156
RADM2,319993504,306.50,23.7799693131313
RADM2,330352512,306.50,23.6626308824928
RADM2,340764448,306.50,23.5411377891293
RADM2,351225792,306.50,23.4159861639549
RADM2,361733184,306.50,23.2871014138603
RADM2,372283776,306.50,23.1545650708487
RADM2,382875104,306.50,23.0185297905861
RADM2,393503520,306.50,22.8791378203974
RADM2,404166080,306.50,22.7365296728843
RADM2,414860192,306.50,22.5908441259248
RADM2,425583264,306.50,22.4422078143327
RADM2,436332192,306.50,22.2907543118156
RADM2,441715488,306.50,22.2140101452384
RADM2,550119808,306.50,20.560241009715
RADM2,658369920,306.50,18.8151143970527
RADM2,764608896,306.50,17.25629188154
RADM2,867516864,306.50,16.0101012308678
RADM2,966289088,306.50,15.3471124697546
RADM2,1060565056,306.50,15.1437473672189
RADM2,1150295552,306.50,14.9236976942912
RADM2,1235618816,306.50,14.7474914224954
RADM2,1316803200,306.50,14.6435901599018
RADM2,1394183168,306.50,14.5288642228181
RADM2,1468101888,306.50,14.4047438907502
RADM2,1538910080,306.50,14.2724321944288
RADM2,1606937472,306.50,14.1330063971323
RADM2,1672463872,306.50,13.9872219709347
RADM2,1735745664,306.50,13.8357224982455
RADM2,1797001344,306.50,13.7386022697195
RADM2,1856415232,306.50,13.6962481286917
RADM2,1914153216,306.50,13.6492449287484
RADM2,1970356224,306.50,13.5980090035237
RADM2,2025150080,306.50,13.5429072470328
RADM2,2078648320,306.50,13.4842571136717
RADM2,2130966144,306.50,13.4223413633672
RADM2,2182190080,306.50,13.3574115310231
RADM2,2232387584,306.50,13.2896913959679
RADM2,2281633792,306.50,13.2193856555718
RADM2,2329980928,306.50,13.146870744829
RADM2,2377478400,306.50,13.0721249796961
RADM2,2424176384,306.50,12.9952984137538
RADM2,2470117120,306.50,12.9165341616888
RADM2,2515340288,306.50,12.8375001601233
RADM2,2559892224,306.50,12.7552499812333
RADM2,2603793664,306.50,12.6714741130463
RADM2,2647079680,306.50,12.5862185257342
RADM2,2689775360,306.50,12.4995647513004
RADM2,2731917312,306.50,12.4115908523015
RADM2,2773518080,306.50,12.3223766260172
RADM2,2814600704,306.50,12.2319949308336
RADM2,2855209216,306.50,12.1405177577749
RADM2,2895346944,306.50,12.0873111866815
RADM2,2935034880,306.50,12.0651639720637
RADM2,2582751.75,307.00,11.051109680138
RADM2,7980013,307.00,16.3931021535113
RADM2,13639537,307.00,18.9180754395224
RADM2,19531672,307.00,20.3740219140158
RADM2,25642146,307.00,21.3498489720632
RADM2,31962746,307.00,22.0659480271168
RADM2,38489788,307.00,22.6219806775951
RADM2,45226092,307.00,23.069582702484
RADM2,52168300,307.00,23.4384022607115
RADM2,59301640,307.00,23.746813543335
RADM2,66615028,307.00,24.0069214507699
RADM2,74094488,307.00,24.2271827599616
RADM2,81727936,307.00,24.413781760102
RADM2,89531736,307.00,24.5713761837241
RADM2,97510304,307.00,24.7035898681691
RADM2,105645912,307.00,24.8133284752594
RADM2,113932720,307.00,24.9029581678162
RADM2,122365328,307.00,24.9744443875377
RADM2,130938504,307.00,25.0294559384079
RADM2,139646832,307.00,25.0694430492526
RADM2,148485600,307.00,25.0956703334859
RADM2,157450304,307.00,25.1092480141324
RADM2,166536576,307.00,25.1111596794029
RADM2,175740224,307.00,25.1022917729937
RADM2,185057024,307.00,25.0834405329803
RADM2,194482704,307.00,25.0554160752259
RADM2,204013040,307.00,25.0191742323658
RADM2,213644208,307.00,24.9744478569847
RADM2,223372128,307.00,24.9218735925982
RADM2,233192992,307.00,24.8620481840822
RADM2,243103296,307.00,24.7953792914535
RADM2,253098960,307.00,24.7222364108124
RADM2,263176432,307.00,24.6429491396194
RADM2,273332128,307.00,24.5578262586532
RADM2,283562048,307.00,24.4671470583935
RADM2,293862944,307.00,24.3711665431912
RADM2,304230912,307.00,24.2701223701625
RADM2,314662720,307.00,24.1642417880827
RADM2,325154944,307.00,24.0537364332161
RADM2,335704448,307.00,23.9388075334857
RADM2,346308192,307.00,23.8196459084739
RADM2,356962624,307.00,23.6966262584515
RADM2,367664416,307.00,23.5699099127018
RADM2,378410496,307.00,23.4394621767553
RADM2,389198112,307.00,23.3054305021074
RADM2,400023840,307.00,23.1679606055302
RADM2,410884768,307.00,23.0271929996251
RADM2,421778048,307.00,22.8832595233763
RADM2,432700896,307.00,22.7362937504916
RADM2,443650272,307.00,22.5864257852315
RADM2,449134304,307.00,22.5104396928133
RADM2,559564480,307.00,20.8672957385803
RADM2,669827584,307.00,19.1100815727374
RADM2,778011200,307.00,17.5148541503578
RADM2,882746240,307.00,16.2176262002989
RADM2,983193216,307.00,15.4177972472302
RADM2,1078976384,307.00,15.2088602128897
RADM2,1170036096,307.00,14.9892737111301
RADM2,1256518144,307.00,14.8057139465196
RADM2,1338700672,307.00,14.7017970714147
RADM2,1416939904,307.00,14.5870242967971
RADM2,1491597056,307.00,14.4628467188546
RADM2,1563038720,307.00,14.3305723190879
RADM2,1631611776,307.00,14.1910450404681
RADM2,1697608704,307.00,14.0451738780967
RADM2,1761297408,307.00,13.8935789956163
RADM2,1822902144,307.00,13.7932130994667
RADM2,1882619904,307.00,13.7508233966077
RADM2,1940626176,307.00,13.7037681549601
RADM2,1997061248,307.00,13.6524663102433
RADM2,2052053888,307.00,13.5972838891107
RADM2,2105722752,307.00,13.5385409480437
RADM2,2158176256,307.00,13.4765219816924
RADM2,2209523456,307.00,13.4114776575989
RADM2,2259836416,307.00,13.3437072155629
RADM2,2309181440,307.00,13.2734595884032
RADM2,2357619712,307.00,13.2007989608884
RADM2,2405199360,307.00,13.1258988053662
RADM2,2451969536,307.00,13.0489143795876
RADM2,2497972992,307.00,12.9699861961541
RADM2,2543256064,307.00,12.8908186208809
RADM2,2587862272,307.00,12.8084461439859
RADM2,2631809280,307.00,12.724510681239
RADM2,2675143168,307.00,12.6390824889411
RADM2,2717883392,307.00,12.5522448338189
RADM2,2760055040,307.00,12.4640801152376
RADM2,2801684992,307.00,12.3746672631153
RADM2,2842792448,307.00,12.2840817379233
RADM2,2883424000,307.00,12.192394663324
RADM2,2923587840,307.00,12.1379616427331
RADM2,2963297792,307.00,12.1158126933918
RADM2,2610074.75,307.50,11.095985241738
RADM2,8066220.5,307.50,16.4841230942958
RADM2,13789844,307.50,19.0330442378928
RADM2,19750934,307.50,20.5030818711815
RADM2,25935236,307.50,21.4889581823252
RADM2,32334614,307.50,22.2131237015422
RADM2,38946044,307.50,22.7760726945192
RADM2,45772988,307.50,23.2298694169408
RADM2,52810272,307.50,23.6043962154042
RADM2,60042356,307.50,23.9181573852276
RADM2,67458184,307.50,24.1833445630002
RADM2,75041856,307.50,24.4084683020951
RADM2,82786000,307.50,24.5997545250676
RADM2,90712432,307.50,24.7618817811324
RADM2,98814000,307.50,24.8985016632064
RADM2,107076016,307.50,25.0125354456232
RADM2,115493480,307.50,25.1063510259275
RADM2,124060728,307.50,25.181922519435
RADM2,132772200,307.50,25.2409360773642
RADM2,141622480,307.50,25.2848453979881
RADM2,150606960,307.50,25.3149133599972
RADM2,159720928,307.50,25.3322571253101
RADM2,168960016,307.50,25.3378637515844
RADM2,178319872,307.50,25.3326006005583
RADM2,187795808,307.50,25.3172552366898
RADM2,197383872,307.50,25.2926117549901
RADM2,207079504,307.50,25.2595895589014
RADM2,216878784,307.50,25.2184315097104
RADM2,226777472,307.50,25.1691167907353
RADM2,236772208,307.50,25.1124832734151
RADM2,246858448,307.50,25.0489386177666
RADM2,257032512,307.50,24.9788471157197
RADM2,267290896,307.50,24.9025400994585
RADM2,277629024,307.50,24.8203194108676
RADM2,288043776,307.50,24.7324660751502
RADM2,298531040,307.50,24.6392403008278
RADM2,309087712,307.50,24.5408762755694
RADM2,319709472,307.50,24.4375995134272
RADM2,330393920,307.50,24.329618181218
RADM2,341137152,307.50,24.2171352415887
RADM2,351935744,307.50,24.1003397793982
RADM2,362786208,307.50,23.9794191447817
RADM2,373685440,307.50,23.8549614089978
RADM2,384630400,307.50,23.726630035692
RADM2,395617312,307.50,23.5946297222345
RADM2,406643744,307.50,23.4591079201207
RADM2,417706112,307.50,23.3202016725054
RADM2,428801728,307.50,23.1780462878195
RADM2,439927840,307.50,23.0327701356003
RADM2,451080960,307.50,22.8845050548321
RADM2,456666688,307.50,22.8092891796372
RADM2,569153792,307.50,21.1769057151256
RADM2,681458880,307.50,19.4098816880262
RADM2,791611904,307.50,17.7830909720011
RADM2,898193792,307.50,16.4277202951979
RADM2,1000331968,307.50,15.4961026649358
RADM2,1097631360,307.50,15.2739036696214
RADM2,1190023936,307.50,15.0548375849047
RADM2,1277663488,307.50,14.8636224855947
RADM2,1360839680,307.50,14.7597021410428
RADM2,1439928960,307.50,14.6449050802966
RADM2,1515315456,307.50,14.5207925544844
RADM2,1587378560,307.50,14.388473919269
RADM2,1656484480,307.50,14.2488937315832
RADM2,1722939648,307.50,14.1029349656763
RADM2,1787020288,307.50,13.9512706942568
RADM2,1848959360,307.50,13.8473425434493
RADM2,1908972288,307.50,13.8049146766739
RADM2,1967232640,307.50,13.757803923875
RADM2,2023883520,307.50,13.7064335575809
RADM2,2079059968,307.50,13.651169604445
RADM2,2132886912,307.50,13.5923347230338
RADM2,2185473536,307.50,13.5302116732738
RADM2,2236922624,307.50,13.4651881658621
RADM2,2287336704,307.50,13.3974055807617
RADM2,2336773632,307.50,13.3270217778092
RADM2,2385292288,307.50,13.2542232397781
RADM2,2432942080,307.50,13.1791808369308
RADM2,2479772928,307.50,13.102048092295
RADM2,2525830144,307.50,13.0245597293466
RADM2,2571170816,307.50,12.9436964618757
RADM2,2615824640,307.50,12.8611930133582
RADM2,2659820032,307.50,12.7771022928602
RADM2,2703193344,307.50,12.6915066997468
RADM2,2745962496,307.50,12.6044938375536
RADM2,2788161536,307.50,12.5161452382838
RADM2,2829820672,307.50,12.4265424339409
RADM2,2870951936,307.50,12.3357608849961
RADM2,2911597056,307.50,12.2438725824736
RADM2,2951777280,307.50,12.1879303524586
RADM2,2991501056,307.50,12.1657805357556
RADM2,2637606,308.00,11.1404418676186
RADM2,8153113.5,308.00,16.5747068847644
RADM2,13941388,308.00,19.1478274208512
RADM2,19972092,308.00,20.6320932560899
RADM2,26230922,308.00,21.6281159648446
RADM2,32709940,308.00,22.3604242760578
RADM2,39406796,308.00,22.9303520615787
RADM2,46325640,308.00,23.3904128704721
RADM2,53458704,308.00,23.7707058897696
RADM2,60790664,308.00,24.0898759273911
RADM2,68309728,308.00,24.3601961519291
RADM2,75998616,308.00,24.5902447709723
RADM2,83856936,308.00,24.7862789320985
RADM2,91907224,308.00,24.9530032053746
RADM2,100132936,308.00,25.0940986740167
RADM2,108523304,308.00,25.2124848776347
RADM2,117072912,308.00,25.3105453262847
RADM2,125776600,308.00,25.3902680130702
RADM2,134628576,308.00,25.4533477628271
RADM2,143622784,308.00,25.5012400085519
RADM2,152755104,308.00,25.5352145678289
RADM2,162020624,308.00,25.5563920720236
RADM2,171414800,308.00,25.5657474357296
RADM2,180932944,308.00,25.5641480206847
RADM2,190570672,308.00,25.5523779219002
RADM2,200323584,308.00,25.5311882746412
RADM2,210187040,308.00,25.5014447059221
RADM2,220157168,308.00,25.4638601870916
RADM2,230229632,308.00,25.4178587899556
RADM2,240400544,308.00,25.3644692055355
RADM2,250665536,308.00,25.3040886855072
RADM2,261020720,308.00,25.237090195418
RADM2,271462336,308.00,25.1638033327284
RADM2,281986048,308.00,25.0845334087701
RADM2,292588416,308.00,24.9995545098525
RADM2,303265536,308.00,24.9091251097733
RADM2,314013376,308.00,24.8134793962018
RADM2,324829056,308.00,24.71284288319
RADM2,335708448,308.00,24.6074220028314
RADM2,346648032,308.00,24.4974162483258
RADM2,357644384,308.00,24.3830164392556
RADM2,368694144,308.00,24.2644029868622
RADM2,379793952,308.00,24.1420477359311
RADM2,390940256,308.00,24.0158552766712
RADM2,402130080,308.00,23.8859106105327
RADM2,413360192,308.00,23.7523577195642
RADM2,424627296,308.00,23.6153336469203
RADM2,435928320,308.00,23.4749719663085
RADM2,447260352,308.00,23.3314045167132
RADM2,458620416,308.00,23.184761402395
RADM2,464309792,308.00,23.1103244180408
RADM2,578883648,308.00,21.4888089961063
RADM2,693258880,308.00,19.7123671552557
RADM2,805404224,308.00,18.0535413007998
RADM2,913851776,308.00,16.6580898380841
RADM2,1017693056,308.00,15.6133040524198
RADM2,1116516480,308.00,15.3389349832889
RADM2,1210246656,308.00,15.1204361531487
RADM2,1299038080,308.00,14.9212205091676
RADM2,1383201792,308.00,14.8173175118504
RADM2,1463133824,308.00,14.7025811664259
RADM2,1539239296,308.00,14.5784859878484
RADM2,1611912960,308.00,14.4461482706748
RADM2,1681533952,308.00,14.3065394600517
RADM2,1748433408,308.00,14.1605173767378
RADM2,1812892672,308.00,14.008811471955
RADM2,1875156736,308.00,13.9010027447317
RADM2,1935452928,308.00,13.8585332445929
RADM2,1993950592,308.00,13.8113669806428
RADM2,2050801408,308.00,13.7599272254096
RADM2,2106150656,308.00,13.7045826076321
RADM2,2160125184,308.00,13.6456549185149
RADM2,2212836608,308.00,13.5836055945027
RADM2,2264388864,308.00,13.5185135655136
RADM2,2314870528,308.00,13.4506104171317
RADM2,2364388352,308.00,13.3801025814506
RADM2,2412977664,308.00,13.3071756738823
RADM2,2460689408,308.00,13.2319996973274
RADM2,2507577344,308.00,13.1547281748134
RADM2,2553681408,308.00,13.0771201159452
RADM2,2599072256,308.00,12.9961475608953
RADM2,2643772928,308.00,12.9135096713084
RADM2,2687807744,308.00,12.8292680298681
RADM2,2731207424,308.00,12.7435119748331
RADM2,2774006272,308.00,12.656329977101
RADM2,2816228096,308.00,12.5678070381219
RADM2,2857903616,308.00,12.4780229551757
RADM2,2899047680,308.00,12.3870540560955
RADM2,2939703552,308.00,12.2949740666289
RADM2,2979896832,308.00,12.2372424693484
RADM2,3019622912,308.00,12.2150935200072
RADM2,2665337,308.50,11.1844882313972
RADM2,8240654.5,308.50,16.6648222998944
RADM2,14094141,308.50,19.2623764161404
RADM2,20195090,308.50,20.7610144353776
RADM2,26529154,308.50,21.7672685431936
RADM2,33088648,308.50,22.507792504789
RADM2,39871948,308.50,23.0847615328988
RADM2,46883636,308.50,23.5511419394152
RADM2,54113392,308.50,23.9372549559747
RADM2,61546248,308.50,24.2618893725455
RADM2,69169424,308.50,24.5373998897236
RADM2,76964712,308.50,24.7724288998663
RADM2,84941352,308.50,24.9732630408506
RADM2,93115392,308.50,25.1446537202771
RADM2,101466688,308.50,25.2902768171914
RADM2,109987024,308.50,25.4130744226089
RADM2,118670792,308.50,25.5154335160324
RADM2,127512752,308.50,25.599369846141
RADM2,136506688,308.50,25.6665747683238
RADM2,145647104,308.50,25.7185123891945
RADM2,154929328,308.50,25.7564559957846
RADM2,164348560,308.50,25.7815140763951
RADM2,173899984,308.50,25.7946736886838
RADM2,183578944,308.50,25.7967969902184
RADM2,193380672,308.50,25.7886594023926
RADM2,203300768,308.50,25.7709929785133
RADM2,213334800,308.50,25.7445991608263
RADM2,223477968,308.50,25.7105673556746
RADM2,233726800,308.50,25.6679261179116
RADM2,244076416,308.50,25.6178203650315
RADM2,254522800,308.50,25.5606577570511
RADM2,265062096,308.50,25.4968008511769
RADM2,275689696,308.50,25.4265809795928
RADM2,286402016,308.50,25.3502999841837
RADM2,297194976,308.50,25.2682319512587
RADM2,308064288,308.50,25.1806353546158
RADM2,319006784,308.50,25.0877426472007
RADM2,330018400,308.50,24.9897758736184
RADM2,341095744,308.50,24.8869449354094
RADM2,352234880,308.50,24.7794475910501
RADM2,363432320,308.50,24.6674711906758
RADM2,374684192,308.50,24.5511978802515
RADM2,385987520,308.50,24.4309537877907
RADM2,397338432,308.50,24.3069245287053
RADM2,408734016,308.50,24.1790528571206
RADM2,420170880,308.50,24.0474844898086
RADM2,431645568,308.50,23.9123599393709
RADM2,443154880,308.50,23.7738093100681
RADM2,454696096,308.50,23.6319679103314
RADM2,466266080,308.50,23.4869589055275
RADM2,472060320,308.50,23.4133060161845
RADM2,588749440,308.50,21.8027419035538
RADM2,705220928,308.50,20.0172500103291
RADM2,819381696,308.50,18.3314960433556
RADM2,929710400,308.50,16.8922219961898
RADM2,1035267776,308.50,15.7872707962081
RADM2,1135622272,308.50,15.403987113638
RADM2,1230687488,308.50,15.1861023756084
RADM2,1320627200,308.50,14.9785149561321
RADM2,1405772672,308.50,14.8746674699662
RADM2,1486538496,308.50,14.7600178607155
RADM2,1563349376,308.50,14.6359382946493
RADM2,1636619904,308.50,14.5036049142844
RADM2,1706746496,308.50,14.363993501576
RADM2,1774072704,308.50,14.2179332543457
RADM2,1838897280,308.50,14.0662134717751
RADM2,1901475968,308.50,13.9542049790164
RADM2,1962038400,308.50,13.9116929781524
RADM2,2020759040,308.50,13.8644703356894
RADM2,2077797632,308.50,13.8129620588789
RADM2,2133305984,308.50,13.7575732056527
RADM2,2187418880,308.50,13.6987192422833
RADM2,2240245248,308.50,13.6365649675008
RADM2,2291892992,308.50,13.5713662530179
RADM2,2342450688,308.50,13.5033529496953
RADM2,2392006656,308.50,13.4327288875413
RADM2,2440664320,308.50,13.3596814166914
RADM2,2488428544,308.50,13.2843796726845
RADM2,2535362560,308.50,13.2069771785481
RADM2,2581505280,308.50,13.1292589647392
RADM2,2626948608,308.50,13.0481866630894
RADM2,2671689984,308.50,12.9654143324331
RADM2,2715752448,308.50,12.8810278415825
RADM2,2759177472,308.50,12.79511826352
RADM2,2801994496,308.50,12.7077749365045
RADM2,2844233472,308.50,12.61908459671
RADM2,2885924352,308.50,12.5291270414163
RADM2,2927076096,308.50,12.4379812005415
RADM2,2967736832,308.50,12.34571906511
RADM2,3007931392,308.50,12.2865155549601
RADM2,3047656960,308.50,12.2649095740668
RADM2,2693265.75,309.00,11.2281382108614
RADM2,8328822,309.00,16.7544381146634
RADM2,14248054,309.00,19.3766530598438
RADM2,20419868,309.00,20.8897985715106
RADM2,26829882,309.00,21.9063656103913
RADM2,33470664,309.00,22.6551659376906
RADM2,40341472,309.00,23.2392403931581
RADM2,47446840,309.00,23.7119924390017
RADM2,54774148,309.00,24.1039792292508
RADM2,62308884,309.00,24.4341248623048
RADM2,70036776,309.00,24.7148759791038
RADM2,77940624,309.00,24.9549356873269
RADM2,86038648,309.00,25.1606305234908
RADM2,94336528,309.00,25.3367309771546
RADM2,102814752,309.00,25.486935478769
RADM2,111466488,309.00,25.6141895887962
RADM2,120286128,309.00,25.7209115117618
RADM2,129268016,309.00,25.8091135268979
RADM2,138406032,309.00,25.8805043368282
RADM2,147694448,309.00,25.9365411092727
RADM2,157128704,309.00,25.9784971312627
RADM2,166703760,309.00,26.0074912994401
RADM2,176414656,309.00,26.024507202016
RADM2,186256544,309.00,26.0304069965578
RADM2,196224672,309.00,26.025953961395
RADM2,206314368,309.00,26.0118541289822
RADM2,216521040,309.00,25.9888811859899
RADM2,226840224,309.00,25.9581245387608
RADM2,237267488,309.00,25.9191678536608
RADM2,247798768,309.00,25.872394504578
RADM2,258429168,309.00,25.818487972562
RADM2,269154944,309.00,25.7578108148193
RADM2,279971520,309.00,25.6906943635338
RADM2,290874688,309.00,25.6174369911433
RADM2,301860864,309.00,25.5383145186805
RADM2,312925632,309.00,25.4535819504964
RADM2,324065440,309.00,25.3634717395368
RADM2,335276288,309.00,25.2682059304066
RADM2,346554144,309.00,25.1679909551994
RADM2,357895488,309.00,25.063026307115
RADM2,369296576,309.00,24.9534958668418
RADM2,380753664,309.00,24.8395852497918
RADM2,392263040,309.00,24.7214644588656
RADM2,403821632,309.00,24.5996122777425
RADM2,415425984,309.00,24.4738326826699
RADM2,427072288,309.00,24.3442679209727
RADM2,438757344,309.00,24.2110567705289
RADM2,450478400,309.00,24.0743328050463
RADM2,462231392,309.00,23.9342278635091
RADM2,474013888,309.00,23.7908633765604
RADM2,479914976,309.00,23.717999786399
RADM2,598747200,309.00,22.1184390247764
RADM2,717339328,309.00,20.3241330015702
RADM2,833535104,309.00,18.6221420228616
RADM2,945761792,309.00,17.1364311629674
RADM2,1053046464,309.00,15.9812458405684
RADM2,1154935424,309.00,15.4690288356463
RADM2,1251333504,309.00,15.251801557814
RADM2,1342416640,309.00,15.0355370515109
RADM2,1428535040,309.00,14.9317953834771
RADM2,1510123904,309.00,14.8171978159306
RADM2,1587627776,309.00,14.6931546790574
RADM2,1661483648,309.00,14.5608525237151
RADM2,1732097920,309.00,14.4212636624119
RADM2,1799839744,309.00,14.2752138235225
RADM2,1865013760,309.00,14.1234871020579
RADM2,1927896064,309.00,14.0069570525592
RADM2,1988709888,309.00,13.9644034183317
RADM2,2047637120,309.00,13.9171252647174
RADM2,2104852096,309.00,13.8656057122044
RADM2,2160509696,309.00,13.8102584923416
RADM2,2214745344,309.00,13.7513169254366
RADM2,2267677440,309.00,13.6890698429482
RADM2,2319412992,309.00,13.6237731165889
RADM2,2370045952,309.00,13.555654862496
RADM2,2419657216,309.00,13.4849232474865
RADM2,2468338176,309.00,13.4117621522489
RADM2,2516144640,309.00,13.3363424470456
RADM2,2563112960,309.00,13.2604318150986
RADM2,2609311744,309.00,13.1810118375597
RADM2,2654794240,309.00,13.0998276462457
RADM2,2699558144,309.00,13.0169260786905
RADM2,2743646720,309.00,12.9323999426001
RADM2,2787088640,309.00,12.8463429130421
RADM2,2829918976,309.00,12.7588469303608
RADM2,2872167168,309.00,12.6699978633682
RADM2,2913859840,309.00,12.5798772440677
RADM2,2955017984,309.00,12.4885848190592
RADM2,2995680256,309.00,12.3962758460938
RADM2,3035876352,309.00,12.3356116987772
RADM2,3075592704,309.00,12.3138235719189
RADM2,2721381.5,309.50,11.271406551161
RADM2,8417613,309.50,16.8435283082191
RADM2,14403093,309.50,19.490626126939
RADM2,20646348,309.50,21.0184022964022
RADM2,27132980,309.50,22.0453620636274
RADM2,33855860,309.50,22.8024942677818
RADM2,40815172,309.50,23.3937296617581
RADM2,48014972,309.50,23.8729001844629
RADM2,55440804,309.50,24.270805851212
RADM2,63078284,309.50,24.6065043341126
RADM2,70911656,309.50,24.8925463575134
RADM2,78926344,309.50,25.1376836013506
RADM2,87147496,309.50,25.348289439675
RADM2,95569952,309.50,25.5291447703865
RADM2,104176536,309.50,25.6839757795113
RADM2,112961280,309.50,25.8157384358526
RADM2,121918440,309.50,25.9268700258941
RADM2,131042088,309.50,26.0193984413792
RADM2,140325952,309.50,26.0950202418675
RADM2,149764352,309.50,26.1551977992491
RADM2,159352512,309.50,26.2012148088964
RADM2,169085408,309.50,26.2341919021747
RADM2,178957728,309.50,26.2551057284011
RADM2,188964640,309.50,26.2648184451431
RADM2,199101440,309.50,26.2640933307301
RADM2,209363088,309.50,26.2536277439995
RADM2,219744848,309.50,26.2341502688113
RADM2,230242272,309.50,26.206654901717
RADM2,240850768,309.50,26.1714278720904
RADM2,251565840,309.50,26.128023355998
RADM2,262383024,309.50,26.0774075944159
RADM2,273297632,309.50,26.0199466139976
RADM2,284305568,309.50,25.9559648080332
RADM2,295402752,309.50,25.8857640184074
RADM2,306584576,309.50,25.8096165967059
RADM2,317847456,309.50,25.7277758125563
RADM2,329186944,309.50,25.6404741189042
RADM2,340599680,309.50,25.5479335603548
RADM2,352080960,309.50,25.450358834278
RADM2,363627424,309.50,25.3479476991503
RADM2,375234976,309.50,25.2408857703834
RADM2,386899840,309.50,25.1293517244955
RADM2,398618560,309.50,25.0135190338341
RADM2,410387552,309.50,24.8937051527953
RADM2,422203136,309.50,24.770029777299
RADM2,434061600,309.50,24.6424842337278
RADM2,445960256,309.50,24.5112003610659
RADM2,457895136,309.50,24.3763134677444
RADM2,469863072,309.50,24.2379519233005
RADM2,481860672,309.50,24.0962423625479
RADM2,487869728,309.50,24.024171541015
RADM2,608871168,309.50,22.435612395677
RADM2,729608704,309.50,20.6416845421886
RADM2,847858624,309.50,18.914312824303
RADM2,961995776,309.50,17.392481552192
RADM2,1071017152,309.50,16.1779548091268
RADM2,1174440960,309.50,15.5340670882076
RADM2,1272170240,309.50,15.3175441081066
RADM2,1364389120,309.50,15.0922798564102
RADM2,1451474176,309.50,14.9886787009779
RADM2,1533874432,309.50,14.8741609307113
RADM2,1612060032,309.50,14.7501420799667
RADM2,1686486656,309.50,14.6178954357756
RADM2,1757575680,309.50,14.4783586161767
RADM2,1825715584,309.50,14.3323564821829
RADM2,1891227136,309.50,14.1806410364209
RADM2,1954394240,309.50,14.0592693737007
RADM2,2015443712,309.50,14.0166732387481
RADM2,2074567040,309.50,13.9694063608364
RADM2,2131949440,309.50,13.9179128291755
RADM2,2187744512,309.50,13.8624936182885
RADM2,2242093568,309.50,13.8034722541036
RADM2,2295118592,309.50,13.7411401701648
RADM2,2346931968,309.50,13.6757515034613
RADM2,2397628160,309.50,13.6075378395772
RADM2,2447290880,309.50,13.5367038758827
RADM2,2495996672,309.50,13.4634378298748
RADM2,2543836672,309.50,13.387907102369
RADM2,2590825216,309.50,13.3118681008848
RADM2,2637073664,309.50,13.2323839385773
RADM2,2682582272,309.50,13.1510869902374
RADM2,2727363072,309.50,13.0680613899536
RADM2,2771475200,309.50,12.9834016801555
RADM2,2814926336,309.50,12.8972058727195
RADM2,2857760256,309.50,12.8095650406279
RADM2,2900012800,309.50,12.7205754610338
RADM2,2941709824,309.50,12.6304184125403
RADM2,2982866176,309.50,12.5388545033078
