Mechanism,NOx.Emissions,NOx,Temperature,O3,VOCR,H2O2,OH,HO2,HCHO,RO2NO2,RONO2,HNO3
CB05,3136867840,74.9466622096406,288.00,40,52.0415382385254,0.0988712445249007,0.146226292793011,9.44650781209422,1.35957745062143,0.00126750454750024,0.172193911907037,0.626854568253066
CB05,3241430784,77.5526558527417,288.00,40,52.7952079772949,0.0964773261280527,0.149598961148543,9.35764920412252,1.31919875023812,0.00132917299128926,0.175879644181975,0.611383554893763
CB05,3345992704,80.160461379819,288.00,40,53.5461082458496,0.0939236952102185,0.15245613202864,9.25328997453123,1.28132948695736,0.00139993973444913,0.179395692745388,0.596628801918797
CB05,3450554880,82.7700077365989,288.00,40,54.2944793701172,0.0912260614271965,0.154781257797644,9.13349430808896,1.24576715609948,0.00151078596247883,0.182530518477719,0.582555281791741
CB05,3555117312,85.3812309742352,288.00,40,55.0412101745605,0.0885751264001478,0.157535836047169,8.99841052365291,1.21232879291,0.00162685880392144,0.185277765352154,0.569128855154588
CB05,3659679232,87.9940600384543,288.00,40,55.7923889160156,0.0859083013060591,0.16015080971446,8.88825731765186,1.18084719780143,0.00174739888357534,0.187633991677316,0.556315937760843
CB05,3764241920,90.6084238749827,288.00,40,56.5413818359375,0.0831362201303421,0.162255910205085,8.76517781966957,1.15117138044241,0.0018706165089144,0.190262083865633,0.544084444165094
CB05,3868804096,93.2242585349741,288.00,40,57.2883834838867,0.0802731908722265,0.163850432787632,8.62844257848439,1.12316334011098,0.00199439618465969,0.192564325596223,0.532403343633803
CB05,3973365760,95.8414929641549,288.00,40,58.0335464477539,0.0773336603088204,0.165351226092368,8.47832481304378,1.09669773262766,0.00211625747308097,0.194509533479881,0.521243104234514
CB05,4077928448,98.460084529961,288.00,40,58.7770309448242,0.0743321307283829,0.167250788956144,8.31522177502375,1.07166009399862,0.00223320927722481,0.196099941840444,0.510575526302404
CB05,4182491136,101.079955072692,288.00,40,59.518970489502,0.0712832015636877,0.168668112246126,8.16496956851376,1.04794650734874,0.00234157420016257,0.197340491170372,0.500373964484879
CB05,4287053568,103.701054854355,288.00,40,60.2594718933105,0.0682889855774249,0.16961464784776,8.01650152509881,1.02546171554252,0.00243695601892524,0.198796895611864,0.490613161208131
CB05,4391616000,106.323327031532,288.00,40,60.998649597168,0.0653931214733561,0.170110521263873,7.85671267627963,1.00419406123819,0.0025143862686372,0.200044980580572,0.48126924667713
CB05,4496178176,108.946721866232,288.00,40,61.736629486084,0.0624796811510286,0.170835703439468,7.68619456276154,0.984115566815547,0.00256791593197803,0.200982508413716,0.472319683364475
CB05,4600739840,111.571182515036,288.00,40,62.473461151123,0.0595615917697856,0.171642160120417,7.50534790566748,0.965021840215741,0.00259091641370557,0.201618791106917,0.463743154988094
CB05,4705302528,114.196659239951,288.00,40,63.2092552185059,0.0566515133415546,0.172029965684987,7.31519532448655,0.946845934990392,0.00258395019790691,0.201965388857417,0.455519788555847
CB05,5228113.5,0.0582557405093276,288.50,40,30.5783843994141,0.17142770536438,0.0239533599118852,12.2513570469107,1.08245501451165,0.00283200654767335,0.0507470454547132,0.000219284971582877
CB05,15684340,0.224951363092529,288.50,40,29.9234008789062,0.291902418902978,0.0245747466701227,16.0358098327817,1.50059809023162,0.00264053210720372,0.0998970350885031,0.00211602914010345
CB05,26140568,0.396367300092848,288.50,40,29.3372135162354,0.351701862078002,0.0251990421395011,17.4486293469389,1.89364235403389,0.0026109826106735,0.151318430008374,0.00588055385636332
CB05,36596800,0.570845037906054,288.50,40,28.8609771728516,0.392203297616689,0.0257722073120515,18.4131078440064,2.24583396324363,0.00258735372536678,0.209154582542226,0.011355169408922
CB05,47053024,0.747483297480755,288.50,40,28.4466953277588,0.421666285221889,0.0262933358625202,19.1384390973992,2.5598674291416,0.0025663078433158,0.272051853267286,0.0184058532304299
CB05,57509248,0.926536403156319,288.50,40,28.1270809173584,0.443050041099013,0.0267683993731855,19.6657204409867,2.84014101126218,0.0025463027953504,0.338774175379086,0.0269258851326448
CB05,67965488,1.10825693067085,288.50,40.3938980102539,27.8632221221924,0.459613097580913,0.0296863973832905,20.0624846596886,3.09096592765457,0.00252636453423882,0.408177769362084,0.0368324745703141
CB05,78421712,1.29281607641474,288.50,41.798885345459,27.6429061889648,0.471830574610976,0.0337738023041111,20.4176311274784,3.31614136150904,0.00250589978455229,0.479298045696908,0.0480607567632241
CB05,88877920,1.48028700408531,288.50,43.1297721862793,27.4787464141846,0.480085304843669,0.0376948431778275,20.6780339379042,3.51886142446745,0.00248457135941516,0.55135329635192,0.0605567054834388
CB05,99334160,1.6706486194451,288.50,44.3924331665039,27.3683452606201,0.484987272564297,0.0415767172480628,20.8562455500383,3.70174113584198,0.00246221424325677,0.623608220617911,0.0742699790556856
CB05,109790384,1.86379822686433,288.50,45.5912284851074,27.2879810333252,0.486988449566184,0.0453255495473388,20.9602543654874,3.86688592257656,0.00243877791225589,0.695545343543102,0.0891472590192066
CB05,120246616,2.05957118026845,288.50,46.7291679382324,27.2346477508545,0.487661133696804,0.048893411563368,21.0107400228088,4.01597155530453,0.00241428665254118,0.766637198168496,0.105126449212456
CB05,130702848,2.25776197737559,288.50,47.808048248291,27.2054328918457,0.486596540838491,0.0522501760282824,21.082396245431,4.15032053169284,0.00238881267197733,0.836426594652551,0.122131998958608
CB05,141159056,2.45814435473335,288.50,48.8286666870117,27.1975021362305,0.48356363357982,0.0553997528461667,21.0978751830071,4.27098001409831,0.00236245636768551,0.904492369890875,0.140071662602104
CB05,151615280,2.66516408942152,288.50,49.7909927368164,27.2081890106201,0.478733164221978,0.0586161571754576,21.0557404844991,4.3787911074844,0.00233533309877687,0.970440727776634,0.158835097852084
CB05,162071520,2.87527912590235,288.50,50.6943588256836,27.2350101470947,0.472247352334421,0.0615996647137032,20.9572931925139,4.47445058782137,0.0023075640790543,1.03389852235125,0.178294393138323
CB05,172527760,3.08751069155733,288.50,51.5376052856445,27.2756881713867,0.465397942406298,0.0643212832171849,20.8148342312198,4.55856730141591,0.00227926943811851,1.09451026020224,0.198306204790555
CB05,182983968,3.30159033445909,288.50,52.3192901611328,27.3282012939453,0.457815368948289,0.0667944838978959,20.7218374403961,4.63170168885085,0.00225056561928283,1.15193699024019,0.218715642819056
CB05,193440208,3.51727580394368,288.50,53.0378379821777,27.3907451629639,0.44895623330099,0.0694021392005223,20.5777912071214,4.69521266310835,0.0022232324488336,1.20585796903327,0.23995341824623
CB05,203896464,3.73435282696732,288.50,53.6916847229004,27.4617500305176,0.438897751475764,0.0717329095970866,20.3809608079197,4.75779637909568,0.00219606407711459,1.2579051134054,0.262131927275533
CB05,214352656,3.95263421992809,288.50,54.3425178527832,27.5398635864258,0.4277149467935,0.0737716840198098,20.1300746904831,4.81162487631082,0.00216876473377314,1.30875954518217,0.284513801407371
CB05,224808912,4.17195744617516,288.50,54.9441223144531,27.6239242553711,0.416946088765968,0.0756298100318062,19.8885092422829,4.85710494046998,0.00214140359090786,1.35602973294624,0.306938141569901
CB05,235265120,4.39218261760743,288.50,55.4871215820312,27.7129421234131,0.405543432169253,0.0775756276707659,19.662415792765,4.89467621989093,0.00211404158068085,1.39947842203725,0.329249516539676
CB05,245721312,4.61544846785955,288.50,55.9703521728516,27.8060760498047,0.39324504763627,0.0792350871871815,19.3856007635329,4.92481477820661,0.00208673009427507,1.43889056225532,0.351303208745435
CB05,256177568,4.8443151712263,288.50,56.3930549621582,27.9026165008545,0.38011924163861,0.0805686626356023,19.0575142472449,4.94802598893784,0.00205951119873482,1.47408008022154,0.3729694331156
CB05,266633824,5.07397057702974,288.50,56.7910690307617,28.0019607543945,0.366307428834034,0.0818069841469066,18.6928944545528,4.96484320322566,0.00203241807064658,1.50983159308282,0.394372312584323
CB05,277090080,5.30430854794872,288.50,57.1857070922852,28.1035995483398,0.353360840588124,0.0834208258569148,18.3972368589247,4.97579888403266,0.00200547326141554,1.54285695330714,0.417341133873705
CB05,287546240,5.53523848978443,288.50,57.5257034301758,28.2071151733398,0.339785727332398,0.084747184584625,18.0540651872896,4.98143082339197,0.00197868848042515,1.57182111770737,0.439821484787828
CB05,298002464,5.76668313101436,288.50,57.8109436035156,28.3121376037598,0.32565802832174,0.0857978916862442,17.6641531263177,4.98226260248202,0.00195206090874978,1.59661073251272,0.461718968614022
CB05,308458688,5.99857674643545,288.50,58.0418663024902,28.4183540344238,0.311059650259793,0.0865899013732449,17.2292579508904,4.97879693028835,0.0019255640918564,1.61715796309636,0.482955508918081
CB05,318914912,6.23086204853962,288.50,58.2763404846191,28.5255146026611,0.296196983606833,0.0875243277918651,16.8478772599734,4.97149610367842,0.00189911476301818,1.63831037625073,0.5034699879225
CB05,329371168,6.46349196387064,288.50,58.4952278137207,28.6333904266357,0.282214696056826,0.0885243213368664,16.4518208084496,4.96079577416708,0.00187238354161512,1.65737334967275,0.523219134684894
CB05,339827392,6.69642297168593,288.50,58.6652336120605,28.7418060302734,0.267957878108405,0.0893248284583939,16.0159073503419,4.9531951873405,0.00184354419750787,1.672451954704,0.544024714166369
CB05,350283584,6.92962043302714,288.50,58.7873840332031,28.8505992889404,0.253515569648144,0.0898178084099595,15.5433478588041,4.94449681198716,0.00181509722616685,1.68355485108407,0.564886803999798
CB05,360739808,7.16305326164957,288.50,58.8641929626465,28.959623336792,0.238981140432415,0.0901164790034249,15.0690848688129,4.93306195892274,0.00179017965815792,1.69073766098649,0.584965409444749
CB05,371196032,7.4031545338471,288.50,58.9792098999023,29.0687847137451,0.22445061087506,0.0904546145559688,14.6358845182215,4.91919882605885,0.00176634184709257,1.69876557265525,0.60423838155188
CB05,381652288,7.64380203577275,288.50,59.0513496398926,29.1779727935791,0.210610834328051,0.0909287497185239,14.1731635108777,4.90318496915165,0.00174336185678609,1.70493641427072,0.622694562579795
CB05,392108480,7.88464582512916,288.50,59.0822296142578,29.2871112823486,0.197191415973741,0.091201860245773,13.6844294576499,4.88527263087235,0.00172111825659516,1.70753111650157,0.640332065149352
CB05,402564800,8.12566547381266,288.50,59.0738410949707,29.3961219787598,0.183954129706621,0.0912953591306227,13.1744684606083,4.86568607627191,0.00169952019037772,1.70668190691003,0.657697896144782
CB05,413021024,8.36683788918435,288.50,59.0480651855469,29.504955291748,0.170985128833401,0.0912300562785212,12.6727291854811,4.84462603367319,0.00167848786085389,1.7025595377973,0.676255607068299
CB05,423477216,8.60814530767584,288.50,59.0370826721191,29.6135559082031,0.158366639246843,0.0910256164063719,12.2053409046252,4.82227191511697,0.0016579460243929,1.69765845825509,0.694003243761898
CB05,433933440,8.84957351843241,288.50,58.991626739502,29.7218914031982,0.146174891635376,0.0909085632293249,11.7239828956173,4.79878181636195,0.00163782496679504,1.69286895612686,0.71094802267524
CB05,444389664,9.09110742242092,288.50,58.9139671325684,29.829906463623,0.134521241368368,0.0908216915302545,11.2339425956121,4.77429962231213,0.00161806147907367,1.68522318322317,0.727102322795048
CB05,454845888,9.33273636150034,288.50,58.8065490722656,29.9375877380371,0.123789298256405,0.0906041124830274,10.7405057070409,4.74895056612468,0.00159860167638082,1.67493829916765,0.742482353377483
CB05,465302144,9.57444967752963,288.50,58.6737899780273,30.0448951721191,0.113572658222427,0.0902729361531782,10.2487202752188,4.72284611419127,0.00157940099800719,1.66225011533072,0.757107376792021
CB05,475758368,9.81623937690301,288.50,58.5660285949707,30.1518173217773,0.103912572990694,0.0898437005130912,9.76315122497295,4.69608529840571,0.00156042442422261,1.64740554531306,0.771232022689361
CB05,486214592,10.0580965778363,288.50,58.4330787658691,30.2583312988281,0.0948392336885817,0.089330398547055,9.30219616612771,4.66875604843153,0.00154164571733451,1.63096736116586,0.786559317678126
CB05,496670720,10.3000141749021,288.50,58.2772903442383,30.3644275665283,0.0863710422627229,0.0887454782512627,8.86419410095485,4.64093830032652,0.00152304590380486,1.61602153880835,0.801151200935379
CB05,507127008,10.54198683903,288.50,58.1009712219238,30.4700889587402,0.0785155274130034,0.0880999307252377,8.43588740528922,4.61360505354946,0.00150492162134808,1.59934909760295,0.81502837812053
CB05,517583296,10.7840092411493,288.50,57.9063606262207,30.5753154754639,0.0712694833704397,0.0874578052123196,8.02014270967488,4.58916060708248,0.00148842136532545,1.58117829940352,0.828212720627164
CB05,522811392,10.9075823928606,288.50,57.8028564453125,30.6277599334717,0.0678713404922426,0.0871781149331362,7.81771956198662,4.5767634127003,0.00148022121903429,1.57160007230317,0.834552038586622
CB05,627373696,13.3867565921264,288.50,55.431453704834,31.6601753234863,0.0668562913364035,0.0796564894665723,7.41499483342123,4.31404423295589,0.0013227353240497,1.35003375145715,0.939918920472849
CB05,731935872,15.8671724648229,288.50,52.7921485900879,32.7047996520996,0.0756720797134847,0.0712820712287128,7.95539936010448,4.04397582087768,0.00118649372011365,1.13224418729629,1.0079679313435
CB05,836498176,18.3876025516838,288.50,50.2190818786621,33.7046813964844,0.0832673235917625,0.0635896635911917,8.38013165804785,3.8029619453539,0.00107302437334783,0.944502698274619,1.04631825426083
CB05,941060480,20.9120720739975,288.50,47.8639640808105,34.6657943725586,0.0896602028732651,0.0569128620099557,8.70653809464939,3.57141960449781,0.000977580755061325,0.790803866834722,1.06499820073935
CB05,1045622784,23.43697502738,288.50,45.7187957763672,35.5938148498535,0.0952255566066817,0.0510964832728042,8.99666799392129,3.35658700834074,0.00089854404299039,0.667070176874063,1.06770325913885
CB05,1150184960,25.9755452702848,288.50,43.777759552002,36.5242538452148,0.099959214516776,0.0525852385452937,9.22646160861351,3.16453219184609,0.000833233276213013,0.56614657406584,1.05839614850112
CB05,1254747392,28.5317707238164,288.50,42.0078010559082,37.4385452270508,0.103842025256373,0.0583560570742783,9.40576696389916,2.98529578834916,0.000779007771917889,0.48358889115363,1.04275843515467
CB05,1359309568,31.0891508092936,288.50,40.395881652832,38.3291625976562,0.10705183267623,0.0642365934749867,9.57031676129816,2.81913203892259,0.00073361699744548,0.415745660120592,1.02299546611562
