Mechanism,NOx.Emissions,NOx,Temperature,O3,VOCR,H2O2,OH,HO2,HCHO,RO2NO2,RONO2,HNO3
CB05,711023360,15.5360737608135,297.00,62.685173034668,31.3391094207764,0.0942407193949002,0.10564612335992,8.90307098877496,5.03506836224688,0.00202992071936248,1.53333123975585,1.32303346056517
CB05,721479616,15.7929953559233,297.00,62.3842239379883,31.4347877502441,0.0951533088433543,0.104739330544171,8.94494374403809,5.00656760493712,0.0020115601892523,1.50867829340484,1.33351307773921
CB05,731935872,16.0499222801036,297.00,62.1034469604492,31.5300731658936,0.0960618320999806,0.1038034065713,8.98642705388086,4.97793228859678,0.00199340457335273,1.48376011477325,1.34334821044746
CB05,742392064,16.3068509806408,297.00,61.8145523071289,31.625452041626,0.0969666222316867,0.102843453967782,9.0275373981763,4.94918550586476,0.00197543977703551,1.45867029566205,1.35256239541803
CB05,752848384,16.5637814575348,297.00,61.5184860229492,31.7262172698975,0.0978679567942287,0.101864006053949,9.06828605262699,4.92034768484473,0.00195765300671502,1.43349332404341,1.36117817017833
CB05,763304576,16.8207154871425,297.00,61.2162284851074,31.8265609741211,0.0987660439544236,0.100869081154104,9.10868169085033,4.89143925364033,0.00194003428773126,1.4083039179269,1.36921807225576
CB05,773760832,17.0776495167502,297.00,60.9086608886719,31.9264831542969,0.099661057184619,0.0998622368066256,9.14873038437847,4.86247797581996,0.00192257451278599,1.38316780251557,1.37842048886228
CB05,784216960,17.3345853227147,297.00,60.5966033935547,32.0259780883789,0.100553142201587,0.0988466171978133,9.18843473529662,4.8334811708628,0.0019052667429853,1.35814204327289,1.38717315412151
CB05,794673280,17.5915211286792,297.00,60.280818939209,32.1250648498535,0.101442326760903,0.0978250005957346,9.2277947436048,4.80446438189119,0.00188810555731833,1.33327726636878,1.39536038279431
CB05,805129600,17.8484587110006,297.00,59.9619750976562,32.2237434387207,0.102328659434825,0.0967998196790137,9.26681040930299,4.77544226384907,0.00187108748633813,1.3086166594789,1.40300293605122
CB05,815585856,18.1053980696788,297.00,59.6407051086426,32.3220024108887,0.103212112467777,0.0957732225232051,9.30547826294426,4.74642947168036,0.00185420927743818,1.28419741507457,1.41012113097361
CB05,826042048,18.362337428357,297.00,59.3175659179688,32.4198608398438,0.104092637287501,0.0947470861533198,9.34379396771989,4.71916550282003,0.00183747006325674,1.26005139655661,1.416734618509
CB05,836498176,18.6192785633921,297.00,58.9930725097656,32.5173263549805,0.104970129810589,0.0937230504251436,9.38175318682122,4.6930823671687,0.00182086962695338,1.23620513825529,1.42286260551572
CB05,846954432,18.876221474784,297.00,58.6676712036133,32.614387512207,0.105844458198057,0.0927025383540281,9.41934898135433,4.666964592559,0.00180440829378875,1.21324605917295,1.42852341067368
CB05,857410624,19.1331661625327,297.00,58.3417701721191,32.7110595703125,0.106715504488708,0.0916868103249986,9.45657701451053,4.64082550166722,0.00178808714796502,1.19068666037947,1.43373501959587
CB05,867866880,19.3901126266383,297.00,58.0157356262207,32.8073425292969,0.107583095210195,0.0906769234351734,9.49342861267244,4.61467575263441,0.00177190857472698,1.16842535646811,1.43851452971688
CB05,878323072,19.6470608671007,297.00,57.6898994445801,32.9032440185547,0.108447036073489,0.089673833137717,9.5298977043079,4.58852689178002,0.00175587495931939,1.14647935589574,1.44287870540438
CB05,888779328,19.9053999949683,297.00,57.3753204345703,32.9987716674805,0.10930713278956,0.088678332255468,9.565977350523,4.56238913315588,0.0017399890122477,1.12486331360628,1.44684342284762
CB05,899235648,20.1671905841749,297.00,57.0641593933105,33.0939178466797,0.110163177191591,0.0876911187435749,9.60166061242385,4.53627224672459,0.00172425376927798,1.1035885538746,1.45042444721355
CB05,909691776,20.4289669625268,297.00,56.7535362243652,33.1886940002441,0.111014968051659,0.086712782136969,9.63694228584,4.51018467018116,0.00170867226617633,1.08266418052949,1.4536365444684
CB05,920147968,20.6907309063808,297.00,56.4436798095703,33.2831039428711,0.111862269447371,0.0857438171028915,9.67429695380995,4.4841361734882,0.00169324775554924,1.0620968549091,1.45649425853378
CB05,930604288,20.9524841920938,297.00,56.1347961425781,33.3771629333496,0.112704887089699,0.0847846640984751,9.71281301914706,4.45813386207305,0.0016779831647426,1.04189146199474,1.45995260325549
CB05,941060480,21.2142268196658,297.00,55.8270683288574,33.4708595275879,0.113542585056248,0.0838356619368985,9.75094224114903,4.43218572954152,0.0016628816379427,1.02205133245548,1.46325973560124
CB05,951516736,21.475955236383,297.00,55.5206680297852,33.5641975402832,0.114375162119096,0.0828971155500229,9.78867594619848,4.40629932541015,0.0016479459940752,1.00257802060355,1.46622225472015
CB05,961972928,21.7376765476729,297.00,55.2157363891602,33.6572074890137,0.115202396233638,0.0819692553308098,9.82600893012497,4.38048086692788,0.00163317916048594,0.983471970528171,1.46885315022161
CB05,972429184,21.9993889771786,297.00,54.9123954772949,33.7498550415039,0.116024093110845,0.0810522710146394,9.86293598875809,4.35473701543287,0.00161858363083994,0.964732738140128,1.47116541171499
CB05,982885248,22.2610907485432,297.00,54.6107521057129,33.842170715332,0.116840065400581,0.0801463116793105,9.89945365265088,4.32907398817406,0.00160416146512132,0.946358547082582,1.47317114063128
CB05,993341440,22.5227871908373,297.00,54.310905456543,33.934154510498,0.117650084119347,0.0792514925213039,9.93555585027117,4.30349711422195,0.00158991504857486,0.928347121398332,1.47488243840144
CB05,1003797760,22.7844765277041,297.00,54.0129356384277,34.0258102416992,0.118454010489266,0.0783678813032554,9.97124084689549,4.27801216673629,0.00157584611592404,0.910695518996363,1.47631074032262
CB05,1014254016,23.0461587591435,297.00,53.7169227600098,34.1171379089355,0.11925163634352,0.0774955390115371,10.0065043057151,4.25262403069837,0.00156195618505189,0.893399854096089,1.47746692658046
