Mechanism,NOx.Emissions,Temperature,HCHO
RADM2,134058640,297.50,3.6277936210638
RADM2,140863424,297.50,3.689271332874
RADM2,147733520,297.50,3.74834296934523
RADM2,154665408,297.50,3.80513442976849
RADM2,161656560,297.50,3.85976672845345
RADM2,168704432,297.50,3.9123513317918
RADM2,175806160,297.50,3.96299348892626
RADM2,182959664,297.50,4.01179134357221
RADM2,190162336,297.50,4.05883859855294
RADM2,197412496,297.50,4.10422229535357
RADM2,204707616,297.50,4.14800860326636
RADM2,212045920,297.50,4.19028767240093
RADM2,219425040,297.50,4.23113366565531
RADM2,226843232,297.50,4.27061364050019
RADM2,234298368,297.50,4.30879021351416
RADM2,241788416,297.50,4.34572156038371
RADM2,249311440,297.50,4.38146319226007
RADM2,256865760,297.50,4.41606839984843
RADM2,264449216,297.50,4.44958425660502
RADM2,272060160,297.50,4.48205694780768
RADM2,279696544,297.50,4.51352821784212
RADM2,287356512,297.50,4.54425075346876
RADM2,295038624,297.50,4.57533300135538
RADM2,302740896,297.50,4.60548754688261
RADM2,310461632,297.50,4.63474636447359
RADM2,318198976,297.50,4.66314231672982
RADM2,325951296,297.50,4.69070382536074
RADM2,329832768,297.50,4.70418104470127
RADM2,407864192,297.50,4.93601914897113
RADM2,485738912,297.50,5.10879427650934
RADM2,562408896,297.50,5.23602228241771
RADM2,637224384,297.50,5.32722532753382
RADM2,709860032,297.50,5.38973621289074
RADM2,780209664,297.50,5.42952349746884
RADM2,848296448,297.50,5.45145972807859
RADM2,914208896,297.50,5.45949152552794
RADM2,978070272,297.50,5.45677369956366
RADM2,1040018048,297.50,5.44578782069038
RADM2,1100190208,297.50,5.42847233830912
RADM2,1158727296,297.50,5.40634648160676
RADM2,1215752832,297.50,5.38056665888575
RADM2,1271383936,297.50,5.35203703577736
RADM2,1325728000,297.50,5.32146193776839
RADM2,1378893824,297.50,5.2894115754043
RADM2,1430967296,297.50,5.25629495484736
RADM2,1482016256,297.50,5.22245180434311
RADM2,1532111232,297.50,5.18814013972246
RADM2,1581318528,297.50,5.15356646246801
RADM2,1629692672,297.50,5.11889464149817
RADM2,1677303040,297.50,5.08566744272798
RADM2,1724176128,297.50,5.05344388557205
RADM2,1770355840,297.50,5.02130026447389
RADM2,1815868288,297.50,4.98928987013869
RADM2,1860763904,297.50,4.95750285267604
RADM2,1905056128,297.50,4.92593343892622
RADM2,1948767232,297.50,4.89463047870231
RADM2,1991921536,297.50,4.86362150553532
RADM2,2034541184,297.50,4.83292916797495
RADM2,2076644352,297.50,4.80257211776802
RADM2,2118252800,297.50,4.77256323350161
RADM2,2159396608,297.50,4.74293537777726
RADM2,2200087552,297.50,4.71368233334601
RADM2,2240347648,297.50,4.68481786697339
RADM2,2280184576,297.50,4.65632687962625
RADM2,2319612160,297.50,4.62821025948301
RADM2,2358641408,297.50,4.6004688947221
RADM2,2397286400,297.50,4.57310189716509
RADM2,2435561472,297.50,4.54610882272277
RADM2,2132913.75,298.00,1.0850224052561
RADM2,6565175.5,298.00,1.27669019800436
RADM2,11182263,298.00,1.4551742033575
RADM2,15960321,298.00,1.62288893434948
RADM2,20886932,298.00,1.78010028939468
RADM2,25953116,298.00,1.92740379212353
RADM2,31152364,298.00,2.06651984413497
RADM2,36479308,298.00,2.19850937455135
RADM2,41929452,298.00,2.32406449640621
RADM2,47499264,298.00,2.44369724455851
RADM2,53187228,298.00,2.55782395264248
RADM2,58991120,298.00,2.6667816843684
RADM2,64908240,298.00,2.77086131816873
RADM2,70932096,298.00,2.87031953760675
RADM2,77055272,298.00,2.96540569877379
RADM2,83272176,298.00,3.0563511721482
RADM2,89576464,298.00,3.14337023077371
RADM2,95962296,298.00,3.22666227070556
RADM2,102424208,298.00,3.30642402346371
RADM2,108961080,298.00,3.38283956402563
RADM2,115576000,298.00,3.45608475171844
RADM2,122268968,298.00,3.52632190114832
RADM2,129039016,298.00,3.59369556335309
RADM2,135882480,298.00,3.65837427018789
RADM2,142795328,298.00,3.72050124042289
RADM2,149774720,298.00,3.78020548197355
RADM2,156817120,298.00,3.83761999955823
RADM2,163920688,298.00,3.89286691770963
RADM2,171081984,298.00,3.94605548237337
RADM2,178298736,298.00,3.99729227495982
RADM2,185568480,298.00,4.0466776596304
RADM2,192889232,298.00,4.09430489511919
RADM2,200258528,298.00,4.14026235517895
RADM2,207674160,298.00,4.18463130813507
RADM2,215134176,298.00,4.22747170603088
RADM2,222636304,298.00,4.26887325488678
RADM2,230178560,298.00,4.30890256808425
RADM2,237758992,298.00,4.34762181811266
RADM2,245375328,298.00,4.38509228928297
RADM2,253025792,298.00,4.42136949274641
RADM2,260708368,298.00,4.45650494285132
RADM2,268420864,298.00,4.49054660123238
RADM2,276161760,298.00,4.52354020907819
RADM2,283929120,298.00,4.55552795486369
RADM2,291720832,298.00,4.58654936252856
RADM2,299535200,298.00,4.61664129147721
RADM2,307370400,298.00,4.64607197159239
RADM2,315224896,298.00,4.67578642471267
RADM2,323096512,298.00,4.70463401569532
RADM2,330983840,298.00,4.73264361033898
RADM2,334932384,298.00,4.74634331837365
RADM2,414331776,298.00,4.98242869184651
RADM2,493579040,298.00,5.15904963194203
RADM2,571590720,298.00,5.28968957524967
RADM2,647687616,298.00,5.38382050052633
RADM2,721528192,298.00,5.44875700114744
RADM2,792997888,298.00,5.49047252107471
RADM2,862117760,298.00,5.51386358793593
RADM2,928978624,298.00,5.52292567235213
RADM2,993708928,298.00,5.52086643068606
RADM2,1056453056,298.00,5.51022427686121
RADM2,1117354880,298.00,5.49299183916219
RADM2,1176561408,298.00,5.47073186751845
RADM2,1234202112,298.00,5.44464429097502
RADM2,1290401408,298.00,5.41566702594309
RADM2,1345275648,298.00,5.38454481002759
RADM2,1398936960,298.00,5.35185362693369
RADM2,1451467136,298.00,5.31802513137336
RADM2,1502939648,298.00,5.28341814742816
RADM2,1553436672,298.00,5.24830268133769
RADM2,1603027968,298.00,5.21290388633133
RADM2,1651772160,298.00,5.1774069476096
RADM2,1699718912,298.00,5.1419477564707
RADM2,1746910080,298.00,5.10808373377358
RADM2,1793392640,298.00,5.0752086977468
RADM2,1839207424,298.00,5.04248687249742
RADM2,1884371712,298.00,5.00994623564566
RADM2,1928916352,298.00,4.97763652518302
RADM2,1972872576,298.00,4.9455941564247
RADM2,2016258048,298.00,4.9138497715262
RADM2,2059095168,298.00,4.88242735130484
RADM2,2101406336,298.00,4.85134599159665
RADM2,2143216896,298.00,4.82063411411104
RADM2,2184548352,298.00,4.79029615974014
RADM2,2225412608,298.00,4.76033523710839
RADM2,2265843968,298.00,4.73078909379865
RADM2,2305839616,298.00,4.70162087040649
RADM2,2345417216,298.00,4.67283811644847
RADM2,2384590592,298.00,4.6444403878354
RADM2,2423375104,298.00,4.61642857274569
RADM2,2461782016,298.00,4.5888008948225
RADM2,2155588.25,298.50,1.09256459435159
RADM2,6636213,298.50,1.28579957792141
RADM2,11305139,298.50,1.46579581805639
RADM2,16138223,298.50,1.63543101283636
RADM2,21122844,298.50,1.79402737110479
RADM2,26250038,298.50,1.94262650410337
RADM2,31513264,298.50,2.08297157300308
RADM2,36907216,298.50,2.2161306123536
RADM2,42427456,298.50,2.34292696354998
RADM2,48070928,298.50,2.46396569814067
RADM2,53836216,298.50,2.57884646970297
RADM2,59721228,298.50,2.68859134955335
RADM2,65721836,298.50,2.79361200838935
RADM2,71830336,298.50,2.89397639186006
RADM2,78039920,298.50,2.98993874103815
RADM2,84344928,298.50,3.08173198071415
RADM2,90738240,298.50,3.16957193824408
RADM2,97214088,298.50,3.25365956399537
RADM2,103767840,298.50,3.33419380993405
RADM2,110402456,298.50,3.41136141557286
RADM2,117119336,298.50,3.48533824023889
RADM2,123918280,298.50,3.55628926307361
RADM2,130796152,298.50,3.6243672507652
RADM2,137747984,298.50,3.68973229747382
RADM2,144771696,298.50,3.75253206286175
RADM2,151862608,298.50,3.81290288231639
RADM2,159018880,298.50,3.87096932286113
RADM2,166237344,298.50,3.92685661765313
RADM2,173514960,298.50,3.98067667717328
RADM2,180849792,298.50,4.03253697101036
RADM2,188239088,298.50,4.0825378633258
RADM2,195680800,298.50,4.13077350103208
RADM2,203172464,298.50,4.17733181379276
RADM2,210711920,298.50,4.22229629037929
RADM2,218296944,298.50,4.26573842915445
RADM2,225925472,298.50,4.30771951442921
RADM2,233595280,298.50,4.34832303497501
RADM2,241304272,298.50,4.38761338372728
RADM2,249050416,298.50,4.42564962455094
RADM2,256831712,298.50,4.46248682450801
RADM2,264645968,298.50,4.49817738612523
RADM2,272491232,298.50,4.53276971512651
RADM2,280365856,298.50,4.56630866452201
RADM2,288267552,298.50,4.5988368668759
RADM2,296194688,298.50,4.63039384612784
RADM2,304145152,298.50,4.66101690577148
RADM2,312117120,298.50,4.69074024067595
RADM2,320108704,298.50,4.7195967134428
RADM2,328118176,298.50,4.7476169662275
RADM2,336143936,298.50,4.77588901759418
RADM2,340162208,298.50,4.78982187246402
RADM2,420966752,298.50,5.03034058851881
RADM2,501624576,298.50,5.21096676919797
RADM2,581014208,298.50,5.34515232075705
RADM2,658427584,298.50,5.44232259258592
RADM2,733504896,298.50,5.50977707902689
RADM2,806122240,298.50,5.55348700359559
RADM2,876298432,298.50,5.57837731562927
RADM2,944127360,298.50,5.5884958882757
RADM2,1009742848,298.50,5.58710411269203
RADM2,1073295552,298.50,5.57679769030983
RADM2,1134936960,298.50,5.5596278691894
RADM2,1194817920,298.50,5.53720314044881
RADM2,1253078912,298.50,5.51076739796486
RADM2,1309848704,298.50,5.48129674982079
RADM2,1365257856,298.50,5.44957590165041
RADM2,1419410304,298.50,5.41618483396178
RADM2,1472392576,298.50,5.38158495544394
RADM2,1524295296,298.50,5.34615640646052
RADM2,1575200384,298.50,5.31018828908714
RADM2,1625167872,298.50,5.27389953930424
RADM2,1674268544,298.50,5.23750554037861
RADM2,1722551680,298.50,5.20112353186164
RADM2,1770057728,298.50,5.16486231560975
RADM2,1816835968,298.50,5.13055509188121
RADM2,1862934656,298.50,5.09705433415775
RADM2,1908361728,298.50,5.06372366260166
RADM2,1953156096,298.50,5.03062347334549
RADM2,1997349248,298.50,4.9977932903289
RADM2,2040957440,298.50,4.96526553206422
RADM2,2084004736,298.50,4.93306551163641
RADM2,2126514816,298.50,4.90121543350597
RADM2,2168523264,298.50,4.86974993663125
RADM2,2210038016,298.50,4.83866324785254
RADM2,2251074816,298.50,4.80796114032955
RADM2,2291668224,298.50,4.77768091755593
RADM2,2331820800,298.50,4.74779549008986
RADM2,2371547904,298.50,4.71830707837739
RADM2,2410861568,298.50,4.68921612650774
RADM2,2449778432,298.50,4.66052307857012
RADM2,2488311296,298.50,4.6322266022969
RADM2,2178550,299.00,1.10015607734937
RADM2,6708195,299.00,1.29498922696314
RADM2,11429699,299.00,1.47652889914696
RADM2,16318673,299.00,1.64812652414525
RADM2,21362242,299.00,1.8081396380154
RADM2,26551492,299.00,1.95806681979604
RADM2,31879860,299.00,2.09967265796251
RADM2,37342076,299.00,2.23402896182279
RADM2,42933864,299.00,2.36277641896265
RADM2,48652764,299.00,2.48497467048026
RADM2,54497212,299.00,2.60096344462113
RADM2,60464992,299.00,2.71114575234321
RADM2,66550480,299.00,2.81680079261548
RADM2,72745184,299.00,2.91810620112187
RADM2,79042936,299.00,3.01497782295712
RADM2,85437496,299.00,3.10765035926863
RADM2,91921240,299.00,3.19634163581384
RADM2,98489128,299.00,3.28125482340624
RADM2,105138664,299.00,3.36259198263633
RADM2,111874592,299.00,3.4405422955075
RADM2,118697544,299.00,3.51527718045475
RADM2,125605232,299.00,3.58697427316201
RADM2,132592656,299.00,3.65578789462973
RADM2,139656128,299.00,3.72186881314462
RADM2,146792320,299.00,3.78537112766253
RADM2,153998064,299.00,3.8464329499277
RADM2,161270544,299.00,3.90518462012324
RADM2,168606592,299.00,3.96174115735448
RADM2,176003920,299.00,4.01622113344047
RADM2,183459648,299.00,4.06873246205919
RADM2,190971776,299.00,4.11937595146128
RADM2,198537680,299.00,4.16824663673765
RADM2,206155056,299.00,4.21543333573027
RADM2,213821424,299.00,4.26101820494296
RADM2,221534848,299.00,4.30507807180902
RADM2,229293088,299.00,4.34767599699626
RADM2,237093760,299.00,4.38888214659983
RADM2,244934992,299.00,4.42876890716093
RADM2,252814464,299.00,4.46739578663369
RADM2,260730032,299.00,4.50481874025854
RADM2,268679520,299.00,4.54108928238384
RADM2,276661184,299.00,4.57625626282265
RADM2,284673248,299.00,4.6103649786744
RADM2,292712992,299.00,4.643457618414
RADM2,300779072,299.00,4.67557370598115
RADM2,308869216,299.00,4.70675098895867
RADM2,316981664,299.00,4.73702321812652
RADM2,325114336,299.00,4.76642414426465
RADM2,333265248,299.00,4.79498396543931
RADM2,341433152,299.00,4.82273110335996
RADM2,345522720,299.00,4.8363082427727
RADM2,427770528,299.00,5.07975572716646
RADM2,509876800,299.00,5.26455234961531
RADM2,590681536,299.00,5.40241584801038
RADM2,669445760,299.00,5.50273693278314
RADM2,745791232,299.00,5.57279644652908
RADM2,819584512,299.00,5.61856428049623
RADM2,890840192,299.00,5.6450009111586
RADM2,959656576,299.00,5.65619862058497
RADM2,1026172352,299.00,5.65547875197581
RADM2,1090545280,299.00,5.64549829107364
RADM2,1152934528,299.00,5.62836621753604
RADM2,1213497600,299.00,5.60574164865102
RADM2,1272380416,299.00,5.57891421948398
RADM2,1329722752,299.00,5.54889956205784
RADM2,1385666176,299.00,5.51652057367846
RADM2,1440307456,299.00,5.48236878117336
RADM2,1493748608,299.00,5.44694200854678
RADM2,1546080896,299.00,5.41063505110628
RADM2,1597380736,299.00,5.37373567865984
RADM2,1647726080,299.00,5.33650146294917
RADM2,1697180032,299.00,5.29913091185108
RADM2,1745787776,299.00,5.26175769621773
RADM2,1793600384,299.00,5.22449772333289
RADM2,1840675200,299.00,5.18748244360268
RADM2,1887037696,299.00,5.15295051073394
RADM2,1932719872,299.00,5.11877562558993
RADM2,1977756544,299.00,5.08483255501346
RADM2,2022177024,299.00,5.05116304339026
RADM2,2065999616,299.00,5.01780172967869
RADM2,2109251968,299.00,4.98477703558819
RADM2,2151958784,299.00,4.95211027740083
RADM2,2194155264,299.00,4.91984231132392
RADM2,2235844864,299.00,4.88795937059194
RADM2,2277051392,299.00,4.85647255743515
RADM2,2317803776,299.00,4.8254156226335
RADM2,2358107392,299.00,4.79477213488622
RADM2,2397975808,299.00,4.76453854147962
RADM2,2437426944,299.00,4.73471617468135
RADM2,2476471808,299.00,4.70530459040219
RADM2,2515128832,299.00,4.67630334455293
RADM2,2201800.25,299.50,1.1077949668703
RADM2,6781117,299.50,1.30425548139357
RADM2,11555944,299.50,1.48737000493782
RADM2,16501668,299.50,1.66097091636175
RADM2,21605132,299.50,1.82242998469917
RADM2,26857484,299.50,1.97371918808642
RADM2,32252152,299.50,2.11661732585355
RADM2,37783960,299.50,2.25282636989732
RADM2,43448732,299.50,2.38295960741652
RADM2,49244780,299.50,2.50635290299783
RADM2,55170340,299.50,2.62348343049723
RADM2,61222640,299.50,2.73475864176476
RADM2,67394008,299.50,2.84053225385605
RADM2,73676496,299.50,2.9427014158756
RADM2,80064192,299.50,3.04051450683573
RADM2,86549856,299.50,3.13409720398283
RADM2,93125664,299.50,3.22367132987722
RADM2,99787576,299.50,3.30944205373385
RADM2,106537344,299.50,3.39161343454464
RADM2,113378912,299.50,3.47037087955471
RADM2,120311208,299.50,3.54589935191996
RADM2,127329480,299.50,3.61837249052144
RADM2,134428400,299.50,3.68795172178693
RADM2,141606080,299.50,3.75477826608517
RADM2,148857616,299.50,3.81901266166551
RADM2,156180944,299.50,3.88079612889669
RADM2,163572320,299.50,3.94025700956036
RADM2,171029184,299.50,3.99751520774316
RADM2,178548912,299.50,4.05268396619363
RADM2,186128912,299.50,4.10587430721421
RADM2,193766784,299.50,4.15718881541238
RADM2,201460096,299.50,4.20672208178985
RADM2,209206336,299.50,4.25456159192095
RADM2,217003216,299.50,4.30079261093397
RADM2,224848464,299.50,4.34549418670827
RADM2,232739744,299.50,4.38873870578504
RADM2,240674800,299.50,4.4305754620666
RADM2,248651776,299.50,4.47108527978912
RADM2,256667968,299.50,4.51032944326357
RADM2,264721328,299.50,4.54836346364118
RADM2,272809760,299.50,4.58523974344871
RADM2,280931584,299.50,4.62100668841003
RADM2,289084448,299.50,4.65570959562456
RADM2,297266080,299.50,4.68939109765643
RADM2,305474784,299.50,4.72209027435611
RADM2,313708544,299.50,4.75384531739564
RADM2,321964896,299.50,4.78469086573341
RADM2,330242400,299.50,4.81465889379251
RADM2,338538720,299.50,4.84378048781764
RADM2,346852448,299.50,4.87208007271533
RADM2,351014976,299.50,4.88593165925977
RADM2,434744256,299.50,5.13067721641391
RADM2,518337088,299.50,5.31980237639118
RADM2,600593600,299.50,5.46148060109886
RADM2,680743616,299.50,5.56506263293954
RADM2,758388864,299.50,5.63781243911876
RADM2,833384960,299.50,5.68570035497373
RADM2,905743488,299.50,5.71372327229369
RADM2,975564992,299.50,5.72602143478207
RADM2,1042996992,299.50,5.72597613768266
RADM2,1108200192,299.50,5.71630653922739
RADM2,1171344384,299.50,5.69918467974162
RADM2,1232594560,299.50,5.67632074677249
RADM2,1292103808,299.50,5.64905411337691
RADM2,1350026112,299.50,5.61844837321246
RADM2,1406498432,299.50,5.58534152261814
RADM2,1461632512,299.50,5.5503721618777
RADM2,1515524864,299.50,5.51404877313644
RADM2,1568275328,299.50,5.47678347118108
RADM2,1619969792,299.50,5.43888267756643
RADM2,1670686336,299.50,5.40063060938678
RADM2,1720480768,299.50,5.36221245184265
RADM2,1769407616,299.50,5.32377786299776
RADM2,1817518464,299.50,5.28545118783086
RADM2,1864876544,299.50,5.24737409079989
RADM2,1911502080,299.50,5.21011278564742
RADM2,1957430912,299.50,5.17503773167505
RADM2,2002701568,299.50,5.14019671271626
RADM2,2047339136,299.50,5.10563458178126
RADM2,2091371392,299.50,5.07138819827446
RADM2,2134823040,299.50,5.0374859839053
RADM2,2177716480,299.50,5.00395147540189
RADM2,2220090112,299.50,4.9708281935068
RADM2,2261950720,299.50,4.93810237145453
RADM2,2303319552,299.50,4.90578644374295
RADM2,2344222208,299.50,4.87390794390308
RADM2,2384670208,299.50,4.84246420739964
RADM2,2424676608,299.50,4.81144546427004
RADM2,2464259328,299.50,4.78085260269268
RADM2,2503430400,299.50,4.75068517857835
RADM2,2542203904,299.50,4.72094230374864
RADM2,2225335.75,300.00,1.11547915349064
RADM2,6854969,300.00,1.31359467747671
RADM2,11683885,300.00,1.49831458351457
RADM2,16687164,300.00,1.67395797223691
RADM2,21851464,300.00,1.8368945253755
RADM2,27167974,300.00,1.98957739172556
RADM2,32630106,300.00,2.13379869329344
RADM2,38232776,300.00,2.27205121383633
RADM2,43972220,300.00,2.40346742508279
RADM2,49846984,300.00,2.52809040368618
RADM2,55855436,300.00,2.64639710145786
RADM2,61993640,300.00,2.75879741273855
RADM2,68252320,300.00,2.86565859930477
RADM2,74624432,300.00,2.96775448660469
RADM2,81103584,300.00,3.06653991088979
RADM2,87681672,300.00,3.16106385511716
RADM2,94351352,300.00,3.25155213865003
RADM2,101110736,300.00,3.33821126297096
RADM2,107965056,300.00,3.42124373275965
RADM2,114916096,300.00,3.5008433929562
RADM2,121959728,300.00,3.57719653898414
RADM2,129090472,300.00,3.6504759215461
RADM2,136304144,300.00,3.72084629773894
RADM2,143597600,300.00,3.78845177451126
RADM2,150967824,300.00,3.85344911535412
RADM2,158411056,300.00,3.91598309334995
RADM2,165924384,300.00,3.97618160619118
RADM2,173505024,300.00,4.03416766658893
RADM2,181150240,300.00,4.09005673773777
RADM2,188857696,300.00,4.14395495695885
RADM2,196624624,300.00,4.19596846157333
RADM2,204448544,300.00,4.24618873395843
RADM2,212326912,300.00,4.29471036511586
RADM2,220257680,300.00,4.34161684381706
RADM2,228237968,300.00,4.3869872179414
RADM2,236265920,300.00,4.43089387403006
RADM2,244338992,300.00,4.47339809639402
RADM2,252454832,300.00,4.51455628436292
RADM2,260611360,300.00,4.55444304492403
RADM2,268806144,300.00,4.59311300105014
RADM2,277037536,300.00,4.63061944344645
RADM2,285302944,300.00,4.66701077783682
RADM2,293600512,300.00,4.70233230132067
RADM2,301927552,300.00,4.73662620237292
RADM2,310282848,300.00,4.76993378129009
RADM2,318663424,300.00,4.80229100929819
RADM2,327067712,300.00,4.83373252535557
RADM2,335493376,300.00,4.86428852752852
RADM2,343939008,300.00,4.89399099024013
RADM2,352402464,300.00,4.92286877928905
RADM2,356640032,300.00,4.93700680337383
RADM2,441888864,300.00,5.18310017127988
RADM2,527006272,300.00,5.37671596134714
RADM2,610751424,300.00,5.52234080686276
RADM2,692321216,300.00,5.62928992309253
RADM2,771297408,300.00,5.704810401852
RADM2,847523392,300.00,5.75488190435181
RADM2,921007616,300.00,5.7845293000014
RADM2,991852160,300.00,5.79794523503097
RADM2,1060212864,300.00,5.79857228899527
RADM2,1126256640,300.00,5.7891957894185
RADM2,1190163328,300.00,5.77205172547224
RADM2,1252103552,300.00,5.74890490767643
RADM2,1312243840,300.00,5.72114711161475
RADM2,1370744064,300.00,5.68988900440104
RADM2,1427745536,300.00,5.65599345137002
RADM2,1483366272,300.00,5.62013147131779
RADM2,1537703168,300.00,5.58283419493932
RADM2,1590872704,300.00,5.54453594148185
RADM2,1642952320,300.00,5.50556089606857
RADM2,1694029184,300.00,5.46621725661112
RADM2,1744159360,300.00,5.42667866199054
RADM2,1793399168,300.00,5.38711208974973
RADM2,1841803264,300.00,5.34764943438404
RADM2,1889433088,300.00,5.30843946577875
RADM2,1936314368,300.00,5.26952126378433
RADM2,1982482560,300.00,5.23244159111869
RADM2,2027980288,300.00,5.19664666853714
RADM2,2072830208,300.00,5.16113685122832
RADM2,2117062528,300.00,5.12594899859664
RADM2,2160701184,300.00,5.09111419688679
RADM2,2203774464,300.00,5.05666175598662
RADM2,2246315520,300.00,5.02262720303293
RADM2,2288337152,300.00,4.98900876166886
RADM2,2329858048,300.00,4.9558148695894
RADM2,2370902016,300.00,4.9230695076119
RADM2,2411488768,300.00,4.89078200160975
RADM2,2451629056,300.00,4.85893592028219
RADM2,2491336448,300.00,4.82753215180765
RADM2,2530627328,300.00,4.79657069618611
RADM2,2569511424,300.00,4.76604977706074
RADM2,2249154.25,300.50,1.12320708289815
RADM2,6929741,300.50,1.32300281840969
RADM2,11813477,300.50,1.50935774989591
RADM2,16875154,300.50,1.68708147452179
RADM2,22101232,300.50,1.85152637666164
RADM2,27482936,300.50,2.00563321506309
RADM2,33013702,300.50,2.15138795667258
RADM2,38688560,300.50,2.29155605602216
RADM2,44504204,300.50,2.42428876973122
RADM2,50459436,300.50,2.55017607031505
RADM2,56552744,300.50,2.66969246709436
RADM2,62777828,300.50,2.78325207325736
RADM2,69125336,300.50,2.89123458507845
RADM2,75588720,300.50,2.99398306147225
RADM2,82160856,300.50,3.09304315493364
RADM2,88832592,300.50,3.18853943248598
RADM2,95598504,300.50,3.27997207172359
RADM2,102459712,300.50,3.36754890639668
RADM2,109422888,300.50,3.45147377345256
RADM2,116486048,300.50,3.53194806734791
RADM2,123642824,300.50,3.60915586306021
RADM2,130887912,300.50,3.68327213173814
RADM2,138218928,300.50,3.75446296274617
RADM2,145631376,300.50,3.82287801414805
RADM2,153122528,300.50,3.88866983058733
RADM2,160688560,300.50,3.95198229696803
RADM2,168326576,300.50,4.01294730778545
RADM2,176034016,300.50,4.07168920801837
RADM2,183808048,300.50,4.12832479312897
RADM2,191646080,300.50,4.18296108861682
RADM2,199545136,300.50,4.23569801455415
RADM2,207503024,300.50,4.28663771145921
RADM2,215517024,300.50,4.3358703294416
RADM2,223584896,300.50,4.383479801362
RADM2,231703952,300.50,4.42954561918896
RADM2,239871824,300.50,4.4741410576421
RADM2,248086288,300.50,4.51733495054896
RADM2,256344784,300.50,4.55917215091972
RADM2,264645168,300.50,4.59972682165244
RADM2,272985248,300.50,4.63905891479044
RADM2,281362880,300.50,4.67722083286048
RADM2,289775648,300.50,4.71426098158645
RADM2,298221376,300.50,4.75022643442458
RADM2,306697952,300.50,4.78515893576059
RADM2,315202912,300.50,4.81909712135575
RADM2,323734368,300.50,4.85207785061448
RADM2,332290144,300.50,4.8841344302275
RADM2,340868000,300.50,4.91530194324241
RADM2,349466560,300.50,4.94561014363626
RADM2,358083392,300.50,4.9750883412969
RADM2,362398208,300.50,4.98952434924149
RADM2,449204704,300.50,5.24037480076345
RADM2,535884896,300.50,5.43528289043138
RADM2,621154880,300.50,5.58498536307184
RADM2,704178816,300.50,5.69540503647659
RADM2,784517440,300.50,5.77377612387409
RADM2,861998912,300.50,5.82608761234837
RADM2,936629504,300.50,5.85739456937517
RADM2,1008515840,300.50,5.87194159962223
RADM2,1077818112,300.50,5.87323567557974
RADM2,1144710656,300.50,5.86412962633176
RADM2,1209385472,300.50,5.8469269426098
RADM2,1272019456,300.50,5.82344972244186
RADM2,1332791424,300.50,5.79514347620602
RADM2,1391868160,300.50,5.76316683265077
RADM2,1449395200,300.50,5.72841019064185
RADM2,1505493760,300.50,5.6915778756661
RADM2,1560279424,300.50,5.65323210466318
RADM2,1613857792,300.50,5.6138245163595
RADM2,1666320512,300.50,5.57371082621216
RADM2,1717750528,300.50,5.53318946217018
RADM2,1768207360,300.50,5.49245671166432
RADM2,1817753472,300.50,5.45168443721877
RADM2,1866441600,300.50,5.41101252693466
RADM2,1914334336,300.50,5.37059330341094
RADM2,1961462784,300.50,5.33047694872835
RADM2,2007866368,300.50,5.29090993239834
RADM2,2053581440,300.50,5.25410204232912
RADM2,2098636544,300.50,5.21758547478157
RADM2,2143060992,300.50,5.18140064187378
RADM2,2186880512,300.50,5.14558218256411
RADM2,2230124032,300.50,5.11015763038358
RADM2,2272825088,300.50,5.0751589597553
RADM2,2314998016,300.50,5.0405968288203
RADM2,2356659968,300.50,5.0064765666491
RADM2,2397831168,300.50,4.9728070550259
RADM2,2438549760,300.50,4.93963669967457
RADM2,2478810112,300.50,4.90691887122807
RADM2,2518633728,300.50,4.8746620073814
RADM2,2558032384,300.50,4.84286610813456
RADM2,2597022208,300.50,4.81152984121991
RADM2,2273250.5,301.00,1.13097664566908
RADM2,7005426,301.00,1.33247579636731
RADM2,11944721,301.00,1.52078660775601
RADM2,17065612,301.00,1.70033453983365
RADM2,22354396,301.00,1.86631798904102
RADM2,27802364,301.00,2.02187888653782
RADM2,33402938,301.00,2.16975060141067
RADM2,39151264,301.00,2.31132979422455
RADM2,45044748,301.00,2.44541276117616
RADM2,51082224,301.00,2.57259702429735
RADM2,57261800,301.00,2.69335287406136
RADM2,63574932,301.00,2.8081093006449
RADM2,70012944,301.00,2.91724711054542
RADM2,76569280,301.00,3.02111202721278
RADM2,83235776,301.00,3.12002423896729
RADM2,90002608,301.00,3.21651039136839
RADM2,96867632,301.00,3.30891825051083
RADM2,103835864,301.00,3.39743966293327
RADM2,110911296,301.00,3.4822909000809
RADM2,118087880,301.00,3.56367002574132
RADM2,125359720,301.00,3.64176289124885
RADM2,132722504,301.00,3.7167460220644
RADM2,140172624,301.00,3.7887870618647
RADM2,147706864,301.00,3.85804455049765
RADM2,155321616,301.00,3.92465793197516
RADM2,163013328,301.00,3.98877819662857
RADM2,170779328,301.00,4.05053945939926
RADM2,178616560,301.00,4.11006606526598
RADM2,186522384,301.00,4.16747258924488
RADM2,194493984,301.00,4.22287138590605
RADM2,202528624,301.00,4.276367260303
RADM2,210623760,301.00,4.32805391525903
RADM2,218776752,301.00,4.37802505359741
RADM2,226985008,301.00,4.42636549635722
RADM2,235246160,301.00,4.47315429141781
RADM2,243557696,301.00,4.51846560167724
RADM2,251916992,301.00,4.56236737278459
RADM2,260321552,301.00,4.60491689224796
RADM2,268769728,301.00,4.64616567441567
RADM2,277258656,301.00,4.68618521765052
