Mechanism,NOx.Emissions,Temperature,O3,H2O2,OH,HO2,HCHO,RO2NO2,RONO2,HNO3
CRI,2725622016,288.00,40,0.018297778223153,0.0399958318959663,2.64692000956357,3.67656460831256,0.716302628323007,0.349484940986855,1.20542364978604
CRI,3074232832,288.00,40,0.0164577813183131,0.0346049720183293,2.57284991922457,3.44554429432264,0.669462096869466,0.285299978086684,1.14555653851767
CRI,3440623104,288.00,40,0.0148437945962643,0.0300643231555646,2.48912175593308,3.22567750288272,0.625158813605253,0.233717017961155,1.08146758215355
CRI,3824294400,288.00,40,0.0134277155366958,0.0252640908817185,2.39780894792374,3.02287794795575,0.58361426802378,0.192282620381512,1.01630037718792
CRI,4224820736,288.00,40,0.012197522505919,0.021713127172987,2.30050462186882,2.8327347134649,0.544887801545713,0.158798765803603,0.952206313797888
CRI,4641784320,288.00,40,0.011124948184893,0.0195642859009658,2.27100109551071,2.6557400722993,0.508939002052955,0.132307678701871,0.890556295374267
CRI,5074788864,288.00,40,0.010188811599976,0.0176647569185076,2.23632700899201,2.4918429541998,0.475661898757807,0.110780364048768,0.832171775932977
CRI,5523475456,288.00,40,0.00937822389190934,0.0160181401156383,2.1964142744163,2.34063324278111,0.444912828800881,0.0934392424545294,0.777456654610376
CRI,5987481088,288.00,40,0.00867520204977934,0.0145784907312329,2.15176444370857,2.20148033136525,0.41653092086591,0.0794115606606027,0.726546378615467
CRI,6466472960,288.00,40,0.00806252113683126,0.0132983757672781,2.10682057737166,2.07361483539614,0.390346449608003,0.067853840601817,0.679401923608935
CRI,6960130560,288.00,40,0.00753583306867256,0.0121577061433639,2.05597084496079,1.95620986076506,0.36619027254936,0.0584686188354056,0.635880514909815
CRI,7468149248,288.00,40,0.00707142721115273,0.0111442083520845,2.00099008543231,1.84842208206248,0.343898992616332,0.0506681467615788,0.595777760459271
CRI,7990252032,288.00,40,0.00665876858860215,0.0102414084496489,1.94309043681506,1.7494343751423,0.323318483097523,0.0441238018344947,0.558868340494456
CRI,8526138880,288.00,40,0.00629362360837771,0.00944661202425178,1.8828391536857,1.65849289857078,0.304308217513594,0.0387332561857523,0.524921606182005
CRI,9075534848,288.00,40,0.00596488917287141,0.00873260475433082,1.82027743572677,1.57487611840423,0.286735191146192,0.0341458181174481,0.493702467796453
CRI,9638174720,288.00,40,0.00566383225042433,0.00809056309767449,1.75666230693705,1.49792023229622,0.270477973352001,0.0302318378664346,0.46498593864186
CRI,10213816320,288.00,40,0.00539815935007848,0.00751248259293121,1.69202455865824,1.42701706007387,0.255424625894562,0.0269452567897011,0.438559133453253
CRI,10802212864,288.00,40,0.00514861070444184,0.00699116007191755,1.62680144962651,1.36161282249248,0.241569042547241,0.0240999477318926,0.41422418273207
CRI,11403175936,288.00,40,0.00491837820471019,0.00665447421626286,1.56139521884785,1.30119703900533,0.228710023142398,0.0216271358460807,0.391795595966471
CRI,12016434176,288.00,40,0.00471272933871836,0.00652786354295555,1.49848048466156,1.24532617551409,0.216759610260908,0.0195104661593337,0.371109032393235
CRI,12641754112,288.00,40,0.0045179263975792,0.00638786763149926,1.43425874475633,1.1935915589234,0.205643141404366,0.0176609473573341,0.352012058391082
CRI,13278929920,288.00,40,0.00433339778990738,0.00623395878036784,1.37043349758559,1.14562592745671,0.1952926292903,0.016030198002337,0.334366007104236
CRI,13927736320,288.00,40,0.00416305401609862,0.00606790898248694,1.32354392202993,1.10109754647425,0.185646054084998,0.0145879731905385,0.318044784952676
CRI,14588005376,288.00,40,0.00400770432465447,0.005899162231702,1.3055821614788,1.05970476838024,0.176645920113572,0.0133318564521367,0.302932706697234
CRI,15259547648,288.00,40,0.00385949909184613,0.00572589528959402,1.28662401913116,1.02118091760417,0.168241767739552,0.0122158828191887,0.288926993441407
CRI,15942139904,288.00,40,0.00371810091395752,0.00557022460993231,1.26677856572555,0.985281745080613,0.160386315339878,0.0112169778673787,0.275933581539434
CRI,16635606016,288.00,40,0.00358320079336949,0.00555671274035771,1.24614164473402,0.951787648695301,0.153036749939162,0.0103207095647484,0.263867511174354
CRI,17339746304,288.00,40,0.00345551994136717,0.00553336470068312,1.22480595544233,0.920499787504525,0.146153977809149,0.00951466076065666,0.252705190106894
CRI,18054402048,288.00,40,0.00333973170299484,0.005501032182537,1.2028609445297,0.891238638445202,0.139702291401811,0.00879723030533519,0.242346420709083
CRI,18779373568,288.00,40,0.0032285860183251,0.00546059694721745,1.1803924808082,0.863840277087746,0.133648828115618,0.00815247088586935,0.232698346702698
CRI,13695.228515625,288.50,40,0.0344870590418545,0.0254763505620368,4.27358278973222,0.689849122270658,7.98046727984968e-05,4.59138647511837e-05,8.66201514608902e-07
CRI,124584.234375,288.50,40,0.0348341702705035,0.0255200388273903,4.3072793595722,0.690171364503556,0.000733343886918231,0.000428383240339003,8.12990777807445e-06
CRI,350588.625,288.50,40,0.0355855171718655,0.0256157586326277,4.37823388654834,0.690887402843288,0.00209805415228581,0.00125898857311624,2.39585725526426e-05
CRI,697197.625,288.50,40,0.0368344799106524,0.0257719786131557,4.49176590019973,0.692140178504275,0.00424512248270448,0.00263624712337762,4.94439118283157e-05
CRI,1170323.625,288.50,40,0.0386888299175325,0.0259969641164736,4.65311903591337,0.694150126268056,0.00722579721751382,0.00464170889225013,8.56172093941995e-05
CRI,1775985.625,288.50,40,0.0412548779860078,0.0263047115150019,4.86562829957182,0.697219115775027,0.0110386266100049,0.00728689331097598,0.000134395546449485
CRI,2520246.5,288.50,40,0.0446283253408009,0.0267125409384459,5.12918483727698,0.701723734675141,0.0156478267843152,0.0105266715483276,0.000198204300194682
CRI,3409169.75,288.50,40,0.0488715352908731,0.0272403830720545,5.4464648936714,0.70808603425121,0.0210199566086366,0.014291548847134,0.000280075685950634
CRI,4448800,288.50,40,0.0539665916121645,0.0279101100005919,5.80020580176477,0.71671441004284,0.0271353842173916,0.0184376715284262,0.000383824238668271
CRI,5645134.5,288.50,40,0.0597743868291367,0.0287440393481522,6.1730256323278,0.727930771216023,0.0339929299986164,0.0228264733503902,0.000514156425768242
CRI,7004083,288.50,40,0.0661020752024122,0.029763118239521,6.54563816343545,0.741921690750047,0.0416084701415631,0.0273614308293757,0.000676719097425504
CRI,8531440,288.50,40,0.0726162810438247,0.0309853257960367,6.90186883339772,0.758738794015557,0.0500089483712607,0.0320192518332707,0.000878837475883076
CRI,10232872,288.50,40,0.0790648241322245,0.0324247227646238,7.23165494501132,0.778340114582221,0.0592591392623021,0.0368797700711632,0.00112790831362231
CRI,12113839,288.50,40,0.085281663675385,0.0340912126545016,7.53709854944828,0.800639887721388,0.0693854557143325,0.0420125809141858,0.00143201444625929
CRI,14179608,288.50,40,0.0911807851444735,0.0359907145319055,7.81154568113562,0.83044471299587,0.080388404266607,0.0475086602003127,0.00180027477300615
CRI,16435258,288.50,40,0.0967345439861766,0.0381256170297467,8.05757544020125,0.872141359131717,0.0922808496284233,0.0534739960644792,0.00224251802023734
CRI,18885572,288.50,40,0.101949407249613,0.0404951069963959,8.2786182423189,0.920660159220432,0.105066524924702,0.06001359825758,0.00276918440435259
CRI,21535100,288.50,40,0.10684877982392,0.0430955049207302,8.47817389210137,0.975374780942673,0.118740545174134,0.0672310748739413,0.00339122068100661
CRI,24388086,288.50,40,0.111461707918981,0.0459204817725677,8.65943341338271,1.03533293049907,0.133289226877942,0.0752291631767044,0.00411995004084842
CRI,27448510,288.50,40,0.115816571610861,0.0489611911398073,8.82513333244628,1.1005587552404,0.148690032508725,0.0841101910342701,0.00496691620124889
CRI,30720044,288.50,40,0.11993780968389,0.0522064284706227,8.97753225925779,1.16987297626991,0.164911667654977,0.0939761671259198,0.00594371600548538
CRI,34206044,288.50,40,0.123844476340729,0.0556427801512611,9.11844818402008,1.24329369022291,0.181914150410023,0.104928316035924,0.00706182855247928
CRI,37909640,288.50,40,0.127549915074354,0.0592549352141682,9.25162117054734,1.32173871847385,0.19964939423911,0.117065940274941,0.0083324545180341
CRI,41833620,288.50,40,0.131061911323727,0.0630259597766622,9.37850578447419,1.40368894285814,0.218061624313037,0.130484775762163,0.00976635612659482
CRI,45980544,288.50,40,0.134383212890832,0.0669377408861992,9.49645830722323,1.48887568940381,0.237088348953307,0.145275055873917,0.0113737300827532
CRI,50352668,288.50,40,0.13751204341883,0.0709713727673963,9.60656207360522,1.57699475700213,0.25666119229939,0.161519048136327,0.0131641078246481
CRI,54952056,288.50,40.0798950195312,0.140442948937114,0.0751074007675212,9.70919438597617,1.66770741660827,0.276707351476446,0.179288431323421,0.0151462488384713
CRI,59780640,288.50,40.3816452026367,0.143167450117332,0.0793265531929578,9.80413927126333,1.76064396395503,0.297150859474016,0.198641922355414,0.0173283627030729
CRI,64839896,288.50,40.6935729980469,0.14567475004057,0.0836099717021685,9.89134728984764,1.85540682817731,0.317913917413648,0.219622361963268,0.0197298080650832
CRI,70131448,288.50,41.0146484375,0.147952344820013,0.0879392587395389,9.97066058189278,1.95157601190488,0.338918837439195,0.242254799553976,0.0223476931404676
CRI,75656424,288.50,41.3437538146973,0.149986995046092,0.0922967350333939,10.0418440923677,2.04871297704301,0.360395796539237,0.266544092353271,0.0251876939444395
CRI,81416152,288.50,41.6797294616699,0.151765031097817,0.0966656361076415,10.1045907752173,2.14637174700272,0.382041592805749,0.292474655605446,0.0291155918819008
CRI,87411616,288.50,42.021369934082,0.153273185810043,0.101030017414083,10.158554553108,2.24410179328061,0.40376380017193,0.320008686216511,0.0337477649992035
CRI,93643728,288.50,42.4367218017578,0.154499107951622,0.105374855976365,10.2033598584073,2.34226527062731,0.425494084410616,0.349086565210044,0.0389130221101208
CRI,100113520,288.50,42.900260925293,0.155431847947973,0.109686002956137,10.2386129088861,2.4418125299519,0.447168357897709,0.37962691323834,0.0446434313128297
CRI,106821640,288.50,43.3701820373535,0.156062315848082,0.113950163324258,10.2639199223153,2.54071408356538,0.4687275567683,0.411527978361192,0.050969825582392
CRI,113768944,288.50,43.8654174804688,0.156383656024772,0.118154794216847,10.2788923206365,2.63857047322347,0.490118057250299,0.444669162602551,0.0579214697038477
CRI,120956056,288.50,44.3605880737305,0.156391566363823,0.122288057501432,10.2921646899512,2.7350040010532,0.511292064242497,0.478913797508085,0.0655259804749342
CRI,128383504,288.50,44.8539199829102,0.156084464797424,0.126338799448164,10.2968614537624,2.82965162412552,0.532205834957722,0.514107700855249,0.0738083552609403
CRI,136051952,288.50,45.3674201965332,0.15546358644869,0.130344004903651,10.2918758584924,2.92218671482658,0.552822398969255,0.550087475570393,0.0827919122148302
CRI,143961968,288.50,45.8778457641602,0.154684515196735,0.134345347888899,10.2769329504704,3.01231017907355,0.573460057218256,0.586679205216711,0.0924972251570289
CRI,152113968,288.50,46.3815155029297,0.153696555482696,0.138239653014668,10.2517890010478,3.10352010757242,0.594015947541493,0.62394994726489,0.102942064594824
CRI,160508592,288.50,46.8766860961914,0.152424350918778,0.142017799430183,10.2162401802164,3.1942162248555,0.614203576887462,0.662176924404179,0.1141409050609
CRI,169146096,288.50,47.3655471801758,0.150877282889539,0.145671018650373,10.170124291331,3.28228844104217,0.633995633769757,0.700572821976664,0.126105098585683
CRI,178027008,288.50,47.862621307373,0.149067133636827,0.149190813240711,10.1234515562099,3.36752470353474,0.653367637770685,0.738944572198363,0.138842451424814
CRI,187151680,288.50,48.346363067627,0.147008002993054,0.152568780634361,10.0757397217266,3.44974315780178,0.67229766198551,0.777099384841051,0.152356738336579
CRI,196520352,288.50,48.8151245117188,0.144843970151243,0.155796707999867,10.0187219631565,3.52879236942272,0.690765500355184,0.814847245234063,0.166647473598402
CRI,206133376,288.50,49.2673034667969,0.142642037070928,0.158866423163352,9.95234623879515,3.60455154613248,0.708752612155195,0.852002857154588,0.181709675084463
CRI,215991040,288.50,49.7013778686523,0.140240014046,0.161769808161051,9.87660300766358,3.68291663832565,0.726241899950963,0.88838780776257,0.197533725487808
CRI,226093440,288.50,50.1158866882324,0.137655609133702,0.164498839896887,9.79152869895472,3.75975295341391,0.743216488352516,0.923831955379484,0.214105094764605
CRI,231236416,288.50,50.318531036377,0.136300873365691,0.165795505037598,9.74551862820139,3.79696940555618,0.751505635498972,0.941150601896368,0.222665066940131
CRI,346966880,288.50,53.3069725036621,0.107666625615011,0.181729197662461,8.64905716491116,4.40857439443221,0.893350615704946,1.22120291656813,0.428755836390238
CRI,487135392,288.50,53.8733825683594,0.0813501974117337,0.177971854376131,7.17295797411643,4.80307527084278,0.980695746832794,1.3370609064367,0.666246890990152
CRI,651423936,288.50,52.3911895751953,0.061192863276549,0.16016734379759,5.81417249415073,4.99951013921418,1.01986685763222,1.31462774000113,0.891087204024643
CRI,839312640,288.50,49.6398773193359,0.047298293753828,0.13672595770408,4.68016901275514,5.04835240278112,1.02263941759162,1.20831811223354,1.07448794306464
CRI,1050137664,288.50,46.1729393005371,0.0383490149358234,0.113945338624591,3.77145970703596,4.96879648537174,1.00137576009018,1.06193032145541,1.20539123127372
CRI,1283196672,288.50,42.5077819824219,0.0325348012419902,0.0945046924288699,3.09680254530209,4.82956874492402,0.96481755917921,0.909793462788855,1.29081956234955
CRI,1537765248,288.50,40,0.0284897539587492,0.0784981685230703,2.98613564431172,4.6386197105619,0.920671816562191,0.762089891193085,1.33153865711222
CRI,1813128704,288.50,40,0.0253479268824686,0.0655708939836103,2.85842898829769,4.41599423695038,0.871427541238035,0.631860230804193,1.33616839814721
CRI,2108622720,288.50,40,0.0226809907660774,0.0552314135182294,2.80183992326655,4.17763157400941,0.820351231389793,0.518273202132491,1.31353639076792
CRI,2423636992,288.50,40,0.0203280673544137,0.0470026510659798,2.7470755704917,3.93432442180597,0.769451058424409,0.423174162378359,1.27376675873592
CRI,2757585408,288.50,40,0.0182647022506366,0.0403748621992037,2.68121636004537,3.69352659568278,0.719971748885939,0.344983541733512,1.22009091718667
CRI,3109937408,288.50,40,0.01641157175436,0.0349269021365263,2.60726726666882,3.46033113274302,0.672669475676457,0.280856837786558,1.15808307388221
CRI,3480195840,288.50,40,0.0147982650439138,0.0302752309712991,2.52328843583505,3.23900350984729,0.627968455013672,0.229949254082484,1.09206899079339
CRI,3867877632,288.50,40,0.0133750779549024,0.0253138947249511,2.43148795368853,3.0344400325788,0.586081350117951,0.188701207437525,1.02521946487855
CRI,4272537856,288.50,40,0.0121491835688992,0.0218096059197452,2.33646327112147,2.84275758488661,0.547060396982602,0.155853871475209,0.959684776091763
CRI,4693753344,288.50,40,0.0110730660751734,0.019642023196733,2.30857173655341,2.66443089813606,0.510858411129078,0.129568397677637,0.896819840612295
CRI,5131127808,288.50,40,0.0101428362236922,0.0177279303297797,2.27480165780614,2.49938625351831,0.477362316342322,0.108290300337988,0.8374184123916
CRI,5584285184,288.50,40,0.00933051292478781,0.0160774849379888,2.23564526266595,2.34719332858901,0.446423675803942,0.0913800771162876,0.781855580278545
CRI,6052877312,288.50,40,0.00863369792325486,0.0146272984637196,2.19159174315309,2.20719753585286,0.417876538927331,0.077524757446934,0.730238758350765
CRI,6536552448,288.50,40,0.00802711629804831,0.0133389401751221,2.14723291230845,2.07860972878393,0.391547350098165,0.0662613575119764,0.682505385540821
CRI,7034987520,288.50,40,0.00749924428111726,0.0121913367395017,2.09649572008308,1.96058458357129,0.367263830458597,0.0570511970998666,0.638491315374523
CRI,7547885568,288.50,40,0.00704055000064208,0.0111718555074829,2.04154943818369,1.8522552380773,0.344858974710149,0.0493690296976546,0.597974059157735
CRI,8074939904,288.50,40,0.00662694421907362,0.0102676495303549,1.98351318009271,1.75281078540479,0.324179683097725,0.0430530819328645,0.560720081477228
CRI,8615873536,288.50,40,0.00626717211113514,0.00946872805450459,1.9225883905738,1.6614736253473,0.305081460094669,0.0377462124057093,0.52648313486614
CRI,9170394112,288.50,40,0.00593754472671959,0.00875142582641882,1.85989439994982,1.57751423035535,0.287430329537486,0.0332368056688015,0.495019580881717
CRI,9738250240,288.50,40,0.0056415484263328,0.00810674989729651,1.79558418914733,1.50026113754365,0.271103611781953,0.0294772539710664,0.466096605755695
CRI,10319176704,288.50,40,0.00537497000033249,0.00752654926908626,1.73011182203614,1.42909895028964,0.255988091835135,0.0262453895422121,0.439494968196286
CRI,10912997376,288.50,40,0.00512469927604897,0.00700340562723601,1.66391141316613,1.36345845724861,0.242082631718432,0.0234505991014711,0.415008166720909
CRI,11519381504,288.50,40,0.0048990395074,0.00674063652523994,1.59739842880979,1.30284616428611,0.229174262900145,0.0210734693584236,0.392454402309284
CRI,12138132480,288.50,40,0.00469262606203613,0.0066081279615209,1.53348059077352,1.24680210600303,0.217179246808641,0.0190051776399747,0.371661035281079
CRI,12769027072,288.50,40,0.00449721510031864,0.00646216089130293,1.46780515259542,1.19491549988027,0.206022587878607,0.0171891875733188,0.352473245035512
CRI,13411838976,288.50,40,0.00431221594890396,0.00629942976850938,1.4025682741961,1.14681619756141,0.195635924127302,0.015591911442514,0.334750033248454
CRI,14066347008,288.50,40,0.00414582691093957,0.00613014599883588,1.35676409343533,1.10217024396064,0.185956666731713,0.0142122589738558,0.318363224671714
CRI,14732398592,288.50,40,0.00398989088296053,0.00595577706686353,1.33903814685671,1.06067321592462,0.176926889805529,0.012984595169907,0.303195052397953
CRI,15409766400,288.50,40,0.00384120816751543,0.00577705226795992,1.32025532000035,1.02205743868211,0.168495994934403,0.0118894841888428,0.289141932618975
CRI,16098237440,288.50,40,0.00369942965150472,0.00570422945735268,1.30052706884959,0.986076886810849,0.160616298039429,0.010910103549755,0.276108358399085
CRI,16797645824,288.50,40,0.00356423592896837,0.00568975069966879,1.27994967055733,0.952510514906635,0.153244764100613,0.0100377518796879,0.264008315209452
CRI,17507758080,288.50,40,0.00343988509551862,0.00566497413892865,1.25861636651042,0.921158760380791,0.146342091222884,0.009265059205954,0.252836168668225
CRI,18228441088,288.50,40,0.00332368377611858,0.00563080059467168,1.23661790443069,0.891840268302246,0.139872238791305,0.00856675581167865,0.24245380703114
CRI,18959511552,288.50,40,0.0032121902793919,0.00558816222665632,1.21404167101324,0.864389892996087,0.133801983381865,0.00793440486923647,0.232785554721282
CRI,13906.5205078125,289.00,40,0.0351242854246259,0.0263313439249294,4.32016792131784,0.697748470113169,8.19006930959272e-05,4.53116954764535e-05,9.17529805388381e-07
CRI,126522.34375,289.00,40,0.035479910676095,0.0263766974570572,4.35417500666002,0.698074098526291,0.00075285361712113,0.000423236641046432,8.61779875569292e-06
