Mechanism,NOx.Emissions,Temperature,OH
RADM2,2351362816,311.50,0.17820941662465
RADM2,2404661504,311.50,0.170940491579438
RADM2,2456691712,311.50,0.164233928648568
RADM2,2507557120,311.50,0.158030747233855
RADM2,2557348352,311.50,0.152278729448167
RADM2,2606144512,311.50,0.146931837356756
RADM2,2654046720,311.50,0.141950565342962
RADM2,2701181696,311.50,0.137299446443216
RADM2,2747487488,311.50,0.132947364055169
RADM2,2793016832,311.50,0.128866454182988
RADM2,2837812480,311.50,0.125032606880862
RADM2,2881906176,311.50,0.121424300735667
RADM2,2925346304,311.50,0.118022846812456
RADM2,2968165120,311.50,0.114812212471602
RADM2,3010390272,311.50,0.111774677783848
RADM2,3052052480,311.50,0.108896249764907
RADM2,3093160192,311.50,0.106165191926261
RADM2,3133748992,311.50,0.103569374756106
RADM2,3173869056,311.50,0.101098884580826
RADM2,3213537024,311.50,0.0987465385610294
RADM2,2864522.75,312.00,0.0861183479671131
RADM2,8870003,312.00,0.093278649507169
RADM2,15193812,312.00,0.102716609089865
RADM2,21802536,312.00,0.113286407977999
RADM2,28681702,312.00,0.124594968673938
RADM2,35826100,312.00,0.136480426569593
RADM2,43241220,312.00,0.148711311277402
RADM2,50923888,312.00,0.161136878037808
RADM2,58854468,312.00,0.173544392832042
RADM2,67016476,312.00,0.185785712985762
RADM2,75390168,312.00,0.197681565669745
RADM2,84000136,312.00,0.209436648254159
RADM2,92845544,312.00,0.221181227630027
RADM2,101906184,312.00,0.232876272519139
RADM2,111175424,312.00,0.244488538572382
RADM2,120646800,312.00,0.255987668128926
RADM2,130313672,312.00,0.267346420609188
RADM2,140169088,312.00,0.278544114856727
RADM2,150207120,312.00,0.289563403636783
RADM2,160421568,312.00,0.300389189434105
RADM2,170806512,312.00,0.311007296305288
RADM2,181356416,312.00,0.321404388563609
RADM2,192065456,312.00,0.331569298926693
RADM2,202928240,312.00,0.341491700368846
RADM2,213938640,312.00,0.351161374284592
RADM2,225091280,312.00,0.360765806334609
RADM2,236381120,312.00,0.370208177264894
RADM2,247802224,312.00,0.379396763571654
RADM2,259349728,312.00,0.388323406633542
RADM2,271018048,312.00,0.396981574132468
RADM2,282802048,312.00,0.405364001913877
RADM2,294696832,312.00,0.413465729752829
RADM2,306697696,312.00,0.421281092692974
RADM2,318799360,312.00,0.428805320244752
RADM2,330997312,312.00,0.436034455070233
RADM2,343286720,312.00,0.442965569823553
RADM2,355663264,312.00,0.449594083750532
RADM2,368121504,312.00,0.455918018182205
RADM2,380657216,312.00,0.461936316021455
RADM2,393266304,312.00,0.467648380957086
RADM2,405944096,312.00,0.473055026140728
RADM2,418685888,312.00,0.47815316159619
RADM2,431488256,312.00,0.482942570483036
RADM2,444346784,312.00,0.487423686482136
RADM2,457256800,312.00,0.491597376955227
RADM2,470214752,312.00,0.495464726104483
RADM2,483216832,312.00,0.499027197602836
RADM2,496259424,312.00,0.502771001914537
RADM2,509338400,312.00,0.506308374132597
RADM2,522449760,312.00,0.50955913750636
RADM2,529016576,312.00,0.511077725279252
RADM2,661222080,312.00,0.527127170038555
RADM2,792987392,312.00,0.523873587739143
RADM2,921738944,312.00,0.506280401716547
RADM2,1045589056,312.00,0.482107301129353
RADM2,1163345920,312.00,0.455065943694849
RADM2,1274416640,312.00,0.425908603090414
RADM2,1378718080,312.00,0.399133498604418
RADM2,1476493312,312.00,0.372683763190385
RADM2,1568231680,312.00,0.347628257560059
RADM2,1654507904,312.00,0.325724852905801
RADM2,1735910528,312.00,0.305184588537954
RADM2,1812981760,312.00,0.286235661908774
RADM2,1886244480,312.00,0.268931551290416
RADM2,1956161280,312.00,0.253223928371044
RADM2,2023131648,312.00,0.239165458271184
RADM2,2087500928,312.00,0.226761155425886
RADM2,2149541120,312.00,0.21562658884984
RADM2,2209489664,312.00,0.205116427857456
RADM2,2267526656,312.00,0.195625674405224
RADM2,2323835904,312.00,0.186958426713103
RADM2,2378589440,312.00,0.179010682687698
RADM2,2431934976,312.00,0.171700408882133
RADM2,2483996416,312.00,0.164958148594734
RADM2,2534881792,312.00,0.158723877682725
RADM2,2584682240,312.00,0.152944605764926
RADM2,2633481984,312.00,0.14757338688727
RADM2,2681398272,312.00,0.142570146226956
RADM2,2728553728,312.00,0.13789963366085
RADM2,2774857472,312.00,0.13352983811981
RADM2,2820388352,312.00,0.129432705872623
RADM2,2865172480,312.00,0.125583869475462
RADM2,2909256960,312.00,0.121961644884878
RADM2,2952676608,312.00,0.118546733302201
RADM2,2995476736,312.00,0.115323061430223
RADM2,3037684480,312.00,0.112275308136994
RADM2,3079319552,312.00,0.109386607302468
RADM2,3120409600,312.00,0.106645398620982
RADM2,3160972800,312.00,0.104040291193461
RADM2,3201072384,312.00,0.10156108674322
RADM2,3240719360,312.00,0.0992000942110979
RADM2,2893608,312.50,0.0876323007757175
RADM2,8961994,312.50,0.0949133959903155
RADM2,15354755,312.50,0.104535032973557
RADM2,22038070,312.50,0.115320350924791
RADM2,28997472,312.50,0.12685820005142
RADM2,36228252,312.50,0.138999367029456
RADM2,43736916,312.50,0.151500055447888
RADM2,51518020,312.50,0.164182523913065
RADM2,59551736,312.50,0.176833455647549
RADM2,67820272,312.50,0.189287794423107
RADM2,76306216,312.50,0.201386718173997
RADM2,85040904,312.50,0.213389554507351
RADM2,94012360,312.50,0.225377008722383
RADM2,103204016,312.50,0.237308653630586
RADM2,112609368,312.50,0.249150228443309
RADM2,122222280,312.50,0.260871050239073
RADM2,132034984,312.50,0.272442062399653
RADM2,142041216,312.50,0.283843451130347
RADM2,152234656,312.50,0.295057462620582
RADM2,162609056,312.50,0.306069161985431
RADM2,173158336,312.50,0.31686374986524
RADM2,183876816,312.50,0.327427809258124
RADM2,194758512,312.50,0.337749956041272
RADM2,205797712,312.50,0.347819673453612
RADM2,216988384,312.50,0.357664391810106
RADM2,228325120,312.50,0.367497075522485
RADM2,239802112,312.50,0.377074185677756
RADM2,251414032,312.50,0.386387482339406
RADM2,263155120,312.50,0.395429403197284
RADM2,275020288,312.50,0.404193388828245
RADM2,287004000,312.50,0.412671931132244
RADM2,299101248,312.50,0.42085998856918
RADM2,311306816,312.50,0.428752465388843
RADM2,323615968,312.50,0.43634432005113
RADM2,336023776,312.50,0.44363221863436
RADM2,348525280,312.50,0.450612529061256
RADM2,361115296,312.50,0.45728281187693
RADM2,373789792,312.50,0.463638730272692
RADM2,386543200,312.50,0.469680446878867
RADM2,399371360,312.50,0.475409913259367
RADM2,412269760,312.50,0.480824039437999
RADM2,425234016,312.50,0.485921632792374
RADM2,438259744,312.50,0.490702855952818
RADM2,451342240,312.50,0.495168630491177
RADM2,464478208,312.50,0.499319552718647
RADM2,477662912,312.50,0.503157140518268
RADM2,490892704,312.50,0.506933091424383
RADM2,504163328,312.50,0.510732135836772
RADM2,517471040,312.50,0.514236277258245
RADM2,530811584,312.50,0.517447738303256
RADM2,537493632,312.50,0.518944316772046
RADM2,672001920,312.50,0.534280464922071
RADM2,806022976,312.50,0.530480282097401
RADM2,936910720,312.50,0.512293170124717
RADM2,1062722432,312.50,0.487050504094366
RADM2,1182224000,312.50,0.459580669961296
RADM2,1294812928,312.50,0.429574805631619
RADM2,1400402304,312.50,0.402569199763753
RADM2,1499252992,312.50,0.375500954115371
RADM2,1591886720,312.50,0.350311441096526
RADM2,1678899328,312.50,0.327972078748712
RADM2,1760905856,312.50,0.307085384681702
RADM2,1838461184,312.50,0.287861856747285
RADM2,1912116480,312.50,0.270342559102743
RADM2,1982353408,312.50,0.254468456939785
RADM2,2049582080,312.50,0.240421208332411
RADM2,2114148224,312.50,0.227894200906242
RADM2,2176354048,312.50,0.216617468320329
RADM2,2236432128,312.50,0.206057162977467
RADM2,2294572544,312.50,0.196507469584634
RADM2,2350954240,312.50,0.187786757172882
RADM2,2405765120,312.50,0.179793327578434
RADM2,2459153664,312.50,0.172444103809823
RADM2,2511239680,312.50,0.165668395885402
RADM2,2562136576,312.50,0.159404526254084
RADM2,2611937536,312.50,0.153599152168983
RADM2,2660732160,312.50,0.148204839785053
RADM2,2708681728,312.50,0.143181012835988
RADM2,2755824640,312.50,0.138491824887461
RADM2,2802123520,312.50,0.134105102240004
RADM2,2847641600,312.50,0.129992249061316
RADM2,2892416256,312.50,0.12612904698537
RADM2,2936481536,312.50,0.122493446050483
RADM2,2979879936,312.50,0.119065618909425
RADM2,3022656000,312.50,0.115829966603441
RADM2,3064845824,312.50,0.112771052804099
RADM2,3106451200,312.50,0.109872295994424
RADM2,3147510272,312.50,0.107121302388331
RADM2,3188050688,312.50,0.104507683973756
RADM2,3228127744,312.50,0.102020734254245
RADM2,3267755520,312.50,0.0996508648168359
RADM2,2922821.25,313.00,0.0891502244747787
RADM2,9054435,313.00,0.096552397966989
RADM2,15516524,313.00,0.106358518726143
RADM2,22274860,313.00,0.117360426390122
RADM2,29315042,313.00,0.129128614268295
RADM2,36632848,313.00,0.141527455445149
RADM2,44235736,313.00,0.154298638753089
RADM2,52115800,313.00,0.167237222876461
RADM2,60253264,313.00,0.180130134983317
RADM2,68628768,313.00,0.192792464393139
RADM2,77229768,313.00,0.205104989524536
RADM2,86088880,313.00,0.217354942638054
RADM2,95187312,313.00,0.229585502085211
RADM2,104510944,313.00,0.241753015176038
RADM2,114053888,313.00,0.253823790328025
RADM2,123809048,313.00,0.265764190168771
RADM2,133769008,313.00,0.277546567542877
RADM2,143927344,313.00,0.289150105768632
RADM2,154277648,313.00,0.300557213665786
RADM2,164813392,313.00,0.31175292924436
RADM2,175528464,313.00,0.322722100778994
RADM2,186417040,313.00,0.333450877586933
RADM2,197472992,313.00,0.343927983965583
RADM2,208690176,313.00,0.354142659208384
RADM2,220062784,313.00,0.364249673175457
RADM2,231584944,313.00,0.37422506499879
RADM2,243251120,313.00,0.383934122558452
RADM2,255055376,313.00,0.393369635909996
RADM2,266992064,313.00,0.402524069848323
RADM2,279055904,313.00,0.411390973370507
RADM2,291241056,313.00,0.419963028111883
RADM2,303542784,313.00,0.428234840166644
RADM2,315955328,313.00,0.43620106983909
RADM2,328473952,313.00,0.44385762426602
RADM2,341093504,313.00,0.451201196630807
RADM2,353808896,313.00,0.458228181961229
RADM2,366614976,313.00,0.46493641185294
RADM2,379506912,313.00,0.471322471069097
RADM2,392479744,313.00,0.477386630660243
RADM2,405528960,313.00,0.483129541147681
RADM2,418650016,313.00,0.488548220975438
RADM2,431838560,313.00,0.49364277856373
RADM2,445089504,313.00,0.498413539173209
RADM2,458399104,313.00,0.502861153325179
RADM2,471762848,313.00,0.506986976272356
RADM2,485176064,313.00,0.510793664310061
RADM2,498634944,313.00,0.514866795031654
RADM2,512135712,313.00,0.51863683703593
RADM2,525674080,313.00,0.522105525046362
RADM2,539246144,313.00,0.525275569568384
RADM2,546043264,313.00,0.526749108741009
RADM2,682872704,313.00,0.541354125156018
RADM2,819162368,313.00,0.536996120313604
RADM2,952194624,313.00,0.518207764026168
RADM2,1079970432,313.00,0.49189634570429
RADM2,1201213056,313.00,0.463998360133305
RADM2,1315313664,313.00,0.433459366490363
RADM2,1422177024,313.00,0.405910873489679
RADM2,1522092288,313.00,0.378234092266935
RADM2,1615607680,313.00,0.352910355019137
RADM2,1703346432,313.00,0.330146744361229
RADM2,1785942400,313.00,0.308921481060806
RADM2,1863967232,313.00,0.289432242278967
RADM2,1938002688,313.00,0.271707298587359
RADM2,2008541568,313.00,0.255670728728855
RADM2,2076018304,313.00,0.241634403458368
RADM2,2140776960,313.00,0.228992199551373
RADM2,2203139328,313.00,0.217585118759273
RADM2,2263336704,313.00,0.20697330026069
RADM2,2321570560,313.00,0.197367363880159
RADM2,2378025472,313.00,0.188596236067387
RADM2,2432887296,313.00,0.180559668779001
RADM2,2486302720,313.00,0.173173324638509
RADM2,2538406912,313.00,0.166365849590434
RADM2,2589313024,313.00,0.16007456319668
RADM2,2639112960,313.00,0.154244103383813
RADM2,2687900672,313.00,0.148827524197766
RADM2,2735872768,313.00,0.143784249372232
RADM2,2782995456,313.00,0.139077117877751
RADM2,2829277696,313.00,0.134673915357271
RADM2,2874781696,313.00,0.130546344134091
RADM2,2919536640,313.00,0.126669413348136
RADM2,2963577600,313.00,0.123020544489164
RADM2,3006950400,313.00,0.119580750466627
RADM2,3049701120,313.00,0.116332806018513
RADM2,3091859456,313.00,0.113262670726685
RADM2,3133437696,313.00,0.110355009906669
RADM2,3174467072,313.00,0.107594841239692
RADM2,3214983168,313.00,0.104972142631922
RADM2,3255034112,313.00,0.102476742911729
MOZART,1033757,288.50,0.0279833563276728
MOZART,5159551.5,288.50,0.0323042204694157
MOZART,11449571,288.50,0.0408047415843306
MOZART,15790920,288.50,0.047547635452375
MOZART,22589924,288.50,0.0585457111393003
MOZART,27331164,288.50,0.0662664300060505
MOZART,34773188,288.50,0.0781710850564221
MOZART,39960952,288.50,0.0862046301312522
MOZART,48088204,288.50,0.0982278223603944
MOZART,53738424,288.50,0.106311959019098
MOZART,62561460,288.50,0.118229848112238
MOZART,68674056,288.50,0.125967636386941
MOZART,78182856,288.50,0.137141003848235
MOZART,84743224,288.50,0.144246526073526
MOZART,94902800,288.50,0.15433280467405
MOZART,101879080,288.50,0.160638090828356
MOZART,112629344,288.50,0.169424587206923
MOZART,119973776,288.50,0.174816690528927
MOZART,131233256,288.50,0.182338451520762
MOZART,138888048,288.50,0.187157879255259
MOZART,148608816,288.50,0.192658280821767
MOZART,188977920,288.50,0.209081897303322
MOZART,231398800,288.50,0.218126284721142
MOZART,275233760,288.50,0.222317986502824
MOZART,319754464,288.50,0.221437505918548
MOZART,364413440,288.50,0.218459934387197
MOZART,408834496,288.50,0.212528941927886
MOZART,452763488,288.50,0.206317073343266
MOZART,496035136,288.50,0.198842068570119
MOZART,538546944,288.50,0.191239642936651
MOZART,580248128,288.50,0.183892695992602
MOZART,621114304,288.50,0.176578803662286
MOZART,661141248,288.50,0.169051933367713
MOZART,700337664,288.50,0.162480231634572
MOZART,738725760,288.50,0.156048676584752
MOZART,776333440,288.50,0.149840778890589
MOZART,813191168,288.50,0.143905449622589
MOZART,849328832,288.50,0.138267828718626
MOZART,884778304,288.50,0.133029533027317
MOZART,919574720,288.50,0.128272975466297
MOZART,953753600,288.50,0.123754698437735
MOZART,987341760,288.50,0.119471557755331
MOZART,1020364480,288.50,0.115416573867599
MOZART,1052849536,288.50,0.111579155474568
MOZART,1084821376,288.50,0.107948372463085
MOZART,1116305152,288.50,0.104512542554742
MOZART,1147324416,288.50,0.101260281626728
MOZART,1177902208,288.50,0.0981801852274408
MOZART,1208057344,288.50,0.0952607608138527
MOZART,1237807616,288.50,0.0924915322824717
MOZART,1267168000,288.50,0.0898626401697918
MOZART,1296157312,288.50,0.0873648484285561
MOZART,1324788992,288.50,0.0849895783090748
MOZART,1353077504,288.50,0.0827289015829617
MOZART,1381036928,288.50,0.080575587976979
MOZART,1408676736,288.50,0.0785224817567882
MOZART,1436008448,288.50,0.0765632606684712
MOZART,1463043456,288.50,0.0746923139657851
MOZART,1489792000,288.50,0.0729040309024875
MOZART,1516260992,288.50,0.0711935800026472
MOZART,1542462720,288.50,0.0695563330782405
MOZART,1051731.5,289.00,0.028938081043841
MOZART,5251230.5,289.00,0.0334415383839576
MOZART,11658877,289.00,0.0422851247831695
MOZART,16083755,289.00,0.0492901685721255
MOZART,23015454,289.00,0.0606890094277147
MOZART,27850156,289.00,0.0686723288369044
MOZART,35440152,289.00,0.0809546250564799
MOZART,40731588,289.00,0.0892260847455348
MOZART,49021628,289.00,0.101642781376917
MOZART,54784940,289.00,0.109941651052145
MOZART,63784268,289.00,0.122151976576258
MOZART,70018432,289.00,0.130062830622744
MOZART,79715048,289.00,0.141459719914423
MOZART,86403744,289.00,0.148694031805278
MOZART,96759672,289.00,0.15894077232733
MOZART,103868704,289.00,0.165331818873481
MOZART,114819536,289.00,0.174217750143792
MOZART,122298120,289.00,0.179658412170595
MOZART,133758424,289.00,0.187362319127408
MOZART,141546624,289.00,0.192208607970729
MOZART,151433952,289.00,0.197726221246725
MOZART,192485440,289.00,0.214088526095425
MOZART,235633280,289.00,0.223082769162768
MOZART,280186624,289.00,0.227006429062357
MOZART,325398784,289.00,0.225920194010798
MOZART,370723232,289.00,0.22258114947514
MOZART,415780704,289.00,0.216314094999941
MOZART,460318752,289.00,0.209884627039303
MOZART,504175648,289.00,0.202089104998915
MOZART,547253696,289.00,0.194363107422837
MOZART,589495040,289.00,0.186759611139724
MOZART,630880320,289.00,0.17917336722368
MOZART,671405888,289.00,0.171643745766094
MOZART,711082368,289.00,0.164889071363819
MOZART,749933440,289.00,0.158292893766634
MOZART,787987200,289.00,0.15193765299723
MOZART,825273216,289.00,0.145870200141986
MOZART,861823168,289.00,0.140113493181902
MOZART,897673280,289.00,0.134905175680662
MOZART,932860672,289.00,0.130050091247218
MOZART,967416704,289.00,0.12544211004141
MOZART,1001368192,289.00,0.121077667748597
MOZART,1034743808,289.00,0.116947751938219
MOZART,1067571584,289.00,0.11304153414108
MOZART,1099877888,289.00,0.109347406617669
MOZART,1131688320,289.00,0.105853212751129
MOZART,1163027840,289.00,0.102547277039313
MOZART,1193918848,289.00,0.099417015960758
MOZART,1224378752,289.00,0.0964508692097993
MOZART,1254426112,289.00,0.0936380218697665
MOZART,1284079104,289.00,0.0909682959927653
MOZART,1313356544,289.00,0.0884322048097866
MOZART,1342269440,289.00,0.086020871415543
MOZART,1370834688,289.00,0.0837263201478033
MOZART,1399064576,289.00,0.081540690540817
MOZART,1426972160,289.00,0.0794570030430986
MOZART,1454567296,289.00,0.0774687930991946
MOZART,1481862656,289.00,0.0755701585835288
MOZART,1508869120,289.00,0.0737556039463391
MOZART,1535592448,289.00,0.0720200605424694
MOZART,1562045184,289.00,0.0703588391975235
MOZART,1088623,290.00,0.0309240853139502
MOZART,5439699.5,290.00,0.0358139590846043
MOZART,12089991,290.00,0.0453897377040817
MOZART,16687496,290.00,0.0529304756220674
MOZART,23893722,290.00,0.0651627596283053
MOZART,28922090,290.00,0.0736903214230283
MOZART,36818840,290.00,0.0867531686678941
MOZART,42325232,290.00,0.0955143624782606
MOZART,50952744,290.00,0.108746440129724
MOZART,56950700,290.00,0.117483252943737
MOZART,66315532,290.00,0.130287639943209
MOZART,72801896,290.00,0.138547715509453
MOZART,82887784,290.00,0.150394236994589
MOZART,89842208,290.00,0.157885179539671
MOZART,100603856,290.00,0.168447870127313
MOZART,107987024,290.00,0.17500748300623
MOZART,119351736,290.00,0.184087269624982
MOZART,127106600,290.00,0.189621281458836
MOZART,138980160,290.00,0.197693952679566
MOZART,147042976,290.00,0.202587824445731
MOZART,157273392,290.00,0.208132610538675
MOZART,199755968,290.00,0.224361951543448
MOZART,244428640,290.00,0.233256041435106
MOZART,290473824,290.00,0.236615089500847
MOZART,337122592,290.00,0.235092517284971
MOZART,383823808,290.00,0.231000928021391
MOZART,430207488,290.00,0.224285257792271
MOZART,476017440,290.00,0.217155693383805
MOZART,521091040,290.00,0.208698564072712
MOZART,565334208,290.00,0.200715420846376
MOZART,608692736,290.00,0.192583104953632
MOZART,651160064,290.00,0.184491378879721
MOZART,692719744,290.00,0.176899917240722
MOZART,733385216,290.00,0.169768211532965
MOZART,773190336,290.00,0.162834304959052
MOZART,812158784,290.00,0.156176002577384
MOZART,850324544,290.00,0.149837499179017
MOZART,887728000,290.00,0.144013869839837
MOZART,924409216,290.00,0.138691833083231
MOZART,960396928,290.00,0.133635330991193
MOZART,995722048,290.00,0.128844797244593
MOZART,1030418496,290.00,0.124313428474798
MOZART,1064517312,290.00,0.120030924761171
MOZART,1098049792,290.00,0.115985224354541
MOZART,1131043840,290.00,0.112163039002033
MOZART,1163528064,290.00,0.108551730972073
MOZART,1195523456,290.00,0.105137097216202
MOZART,1227052800,290.00,0.101905788495171
MOZART,1258135936,290.00,0.0988457769411297
MOZART,1288794240,290.00,0.095946932040028
MOZART,1319043968,290.00,0.0931958164611911
MOZART,1348904064,290.00,0.090583275472525
MOZART,1378390400,290.00,0.0881001678944629
MOZART,1407517184,290.00,0.0857375761641362
MOZART,1436298112,290.00,0.0834878634324923
MOZART,1464748032,290.00,0.0813434944944326
MOZART,1492877440,290.00,0.0792977947303326
MOZART,1520700416,290.00,0.077344475767592
MOZART,1548226816,290.00,0.0754778252160145
MOZART,1575466368,290.00,0.0736925508137455
MOZART,1602426240,290.00,0.0719837600984818
MOZART,1107541.875,290.50,0.0319557951606285
MOZART,5536503,290.50,0.0370498682460748
MOZART,12311864,290.50,0.0470175385170607
MOZART,16998478,290.50,0.0548299571706806
MOZART,24346680,290.50,0.0674953460635085
MOZART,29475376,290.50,0.0763047868705506
MOZART,37531088,290.50,0.0897709912048988
MOZART,43148844,290.50,0.0987958629836139
MOZART,51951264,290.50,0.112437138863764
MOZART,58070836,290.50,0.121398130805729
MOZART,67625184,290.50,0.134503343250485
MOZART,74242248,290.50,0.142939181541415
MOZART,84529760,290.50,0.155011325498645
MOZART,91621872,290.50,0.162629837981848
MOZART,102593352,290.50,0.173348491052001
MOZART,110118024,290.50,0.179990354218229
MOZART,117799504,290.50,0.186213403637753
MOZART,121695744,290.50,0.189164656161367
MOZART,129592576,290.50,0.194835941542786
MOZART,141678240,290.50,0.203001827045295
MOZART,149882352,290.50,0.207916542598226
MOZART,160290000,290.50,0.213471045853141
MOZART,203527440,290.50,0.229635050124494
MOZART,248997648,290.50,0.23847644779057
MOZART,295816352,290.50,0.241537855254909
MOZART,343209248,290.50,0.239783968505533
MOZART,390629280,290.50,0.235301144888012
MOZART,437699488,290.50,0.228350812651185
MOZART,484166848,290.50,0.220859178927217
MOZART,529870112,290.50,0.212060593694427
MOZART,574719936,290.50,0.203943754787696
MOZART,618666688,290.50,0.195539873355799
MOZART,661689664,290.50,0.187202128256424
MOZART,703779008,290.50,0.179562460278331
MOZART,744956416,290.50,0.172237156720149
MOZART,785252992,290.50,0.165129438985459
MOZART,824693888,290.50,0.158315892405218
MOZART,863318784,290.50,0.151838570471192
MOZART,901169920,290.50,0.146035798471306
MOZART,938278400,290.50,0.140600354167457
MOZART,974675328,290.50,0.135440907079142
MOZART,1010397824,290.50,0.130557375891197
MOZART,1045478720,290.50,0.125940978566025
MOZART,1079950848,290.50,0.1215810221597
MOZART,1113846656,290.50,0.117464482693626
MOZART,1147195520,290.50,0.113577584023947
MOZART,1180022912,290.50,0.109906617769447
MOZART,1212352000,290.50,0.106436784570469
MOZART,1244205952,290.50,0.103154694530184
MOZART,1275604608,290.50,0.100049010959627
MOZART,1306570112,290.50,0.0971048938415604
MOZART,1337120896,290.50,0.094312707329177
MOZART,1367275648,290.50,0.0916618465699771
MOZART,1397048192,290.50,0.0891427231509978
MOZART,1426456960,290.50,0.0867464804957425
MOZART,1455514112,290.50,0.0844649125490184
MOZART,1484235264,290.50,0.0822905179870444
MOZART,1512633344,290.50,0.0802163782447074
MOZART,1540719232,290.50,0.0782361033054534
MOZART,1568503296,290.50,0.0763437368335972
MOZART,1595996800,290.50,0.0745408238172346
MOZART,1623207040,290.50,0.0728158242794923
MOZART,1126779.25,291.00,0.0330135529645007
MOZART,5635034,291.00,0.0383193842867606
MOZART,12538008,291.00,0.0486922717315812
MOZART,17315648,291.00,0.056783391329902
MOZART,24809044,291.00,0.0698930862730145
MOZART,30040470,291.00,0.0789910807120001
MOZART,38258900,291.00,0.0928692344380477
MOZART,43990708,291.00,0.102208219914923
MOZART,52972244,291.00,0.116222054766593
MOZART,59216320,291.00,0.125409949894469
MOZART,68964880,291.00,0.138818603422249
MOZART,75715632,291.00,0.14743066522379
MOZART,86209408,291.00,0.159729095726945
MOZART,93442224,291.00,0.167474215918839
MOZART,104628320,291.00,0.178347259378354
MOZART,112297304,291.00,0.18507057323279
MOZART,124092160,291.00,0.194337628671784
MOZART,132133448,291.00,0.200185747427535
MOZART,144435296,291.00,0.208404460680899
MOZART,152783184,291.00,0.213337743196033
MOZART,163372144,291.00,0.218899266660015
MOZART,207396336,291.00,0.235003179025958
MOZART,253686032,291.00,0.243787845813359
MOZART,301296736,291.00,0.24654082486468
MOZART,349455040,291.00,0.244546597598719
MOZART,397608928,291.00,0.239662266811672
MOZART,445382016,291.00,0.232470049070163
MOZART,492521248,291.00,0.224607970568912
MOZART,538876096,291.00,0.215461098940738
MOZART,584350720,291.00,0.207207040696551
MOZART,628891840,291.00,0.198525522193335
MOZART,672480320,291.00,0.189943587659662
MOZART,715112896,291.00,0.182246768674552
MOZART,756817024,291.00,0.174724357161413
MOZART,797616768,291.00,0.167439602764483
MOZART,837545216,291.00,0.160468480950998
MOZART,876642496,291.00,0.153899381303071
MOZART,914946304,291.00,0.148067701762761
MOZART,952486144,291.00,0.142516762822488
MOZART,989299840,291.00,0.137253096800342
MOZART,1025425088,291.00,0.132274847000104
MOZART,1060896256,291.00,0.127572485995181
MOZART,1095747712,291.00,0.123134141771786
MOZART,1130015488,291.00,0.11894622114518
MOZART,1163724672,291.00,0.114993802782966
MOZART,1196897920,291.00,0.111262561663938
MOZART,1229563264,291.00,0.107737339286474
MOZART,1261744512,291.00,0.104405301407356
MOZART,1293462784,291.00,0.101251011698153
MOZART,1324739584,291.00,0.098263045378473
MOZART,1355593856,291.00,0.0954298692477061
MOZART,1386044160,291.00,0.0927407903619261
MOZART,1416107008,291.00,0.0901858950475183
MOZART,1445797248,291.00,0.0877560217961253
MOZART,1475132928,291.00,0.0854566729337723
MOZART,1504127360,291.00,0.0832720597663227
MOZART,1532791424,291.00,0.0811855940005372
MOZART,1561141504,291.00,0.079191190551723
MOZART,1589184512,291.00,0.0772832047923194
MOZART,1616929152,291.00,0.0754564732094801
MOZART,1644386560,291.00,0.0737063269575997
MOZART,1146336.125,291.50,0.0340975044152338
MOZART,5735310.5,291.50,0.0396228155266545
MOZART,12768444,291.50,0.0504145573757605
MOZART,17639052,291.50,0.0587915404293843
MOZART,25280972,291.50,0.0723569221574606
MOZART,30617536,291.50,0.0817502668207584
MOZART,39002524,291.50,0.0960489757932496
MOZART,44851112,291.50,0.105709630502174
MOZART,54016088,291.50,0.120102238159066
MOZART,60387720,291.50,0.129519631781802
MOZART,70335160,291.50,0.143234016769696
MOZART,77222912,291.50,0.152022722210189
MOZART,87927904,291.50,0.164547656099703
MOZART,95304616,291.50,0.172418503086025
MOZART,106709856,291.50,0.183444527472078
MOZART,114526424,291.50,0.190248329785293
MOZART,126542728,291.50,0.199606458206776
MOZART,134731216,291.50,0.205633294138134
MOZART,147253168,291.50,0.213901447010563
MOZART,155748000,291.50,0.218850951900704
MOZART,166523568,291.50,0.224416988356228
MOZART,211367232,291.50,0.240468804807784
MOZART,258496464,291.50,0.249191157075321
MOZART,306921088,291.50,0.251624703061573
MOZART,355861024,291.50,0.249381136400995
MOZART,404766240,291.50,0.244084646158077
MOZART,453257696,291.50,0.236643170337114
MOZART,501095872,291.50,0.228402718830192
MOZART,548115584,291.50,0.219066586160284
MOZART,594224384,291.50,0.210504262133406
MOZART,639372544,291.50,0.201539360287356
MOZART,683540544,291.50,0.192812400160586
MOZART,726733184,291.50,0.184952395195989
MOZART,768976512,291.50,0.177228904837436
MOZART,810296768,291.50,0.169764484587998
MOZART,850719680,291.50,0.162632697565078
MOZART,890298688,291.50,0.156069601686681
MOZART,929057856,291.50,0.150107980515998
MOZART,967036864,291.50,0.144439703795608
MOZART,1004274496,291.50,0.139070043458575
MOZART,1040808128,291.50,0.133995814661017
MOZART,1076678656,291.50,0.129206473536807
MOZART,1111922560,291.50,0.124689240052836
MOZART,1146565120,291.50,0.120428989588799
MOZART,1180634496,291.50,0.116410367131427
MOZART,1214160000,291.50,0.112618105758879
MOZART,1247166208,291.50,0.10903698598316
MOZART,1279678848,291.50,0.105653807642818
MOZART,1311719680,291.50,0.102452117969887
MOZART,1343310208,291.50,0.0994200652793681
