Mechanism,NOx.Emissions,Temperature,O3,H2O2,OH,HO2,HCHO,RO2NO2,RONO2,HNO3
MOZART,140222016,288.00,44.186149597168,0.135691638480928,0.172271932504832,10.7684876640701,1.45487744074302,0.399413696561268,0.474048300613816,0.128325863824053
MOZART,145095712,288.00,44.3963508605957,0.133797473100827,0.174948190699922,10.7235938878736,1.47987033738417,0.407596623119844,0.489284057714201,0.136738120826152
MOZART,149998176,288.00,44.5978851318359,0.131827090910086,0.177531627636521,10.6751187750609,1.50415646604785,0.41558101404604,0.504208896856539,0.145376211069248
MOZART,154927904,288.00,44.7905960083008,0.129978305896117,0.180022771863186,10.6231499291676,1.52773338424339,0.42336401051557,0.51879300855262,0.154212004277454
MOZART,159883600,288.00,44.9743461608887,0.128127897180974,0.18242219258606,10.5677758210909,1.55059987072548,0.430943003504325,0.533009025804887,0.163231581029599
MOZART,164863696,288.00,45.1490440368652,0.126219201757038,0.1847304183537,10.5090805849195,1.57275625856101,0.438315578277226,0.546832135128739,0.172420230870607
MOZART,169867360,288.00,45.3249778747559,0.124258325850946,0.186948059029829,10.4471665693384,1.5942026587723,0.445479320099196,0.560239576952171,0.181763715190186
MOZART,174893216,288.00,45.4929428100586,0.122251320178179,0.18907567026806,10.3821291841388,1.61494095873849,0.452432147302062,0.573211422771891,0.191247226388747
MOZART,179940400,288.00,45.6515197753906,0.120204068920771,0.19111388903717,10.3140655738354,1.63497404503943,0.459172339040137,0.585730020041808,0.200855804211031
MOZART,185007584,288.00,45.8006973266602,0.118259152470657,0.193063338753408,10.2430763523897,1.6543052483442,0.465698313245611,0.597780269728787,0.210574363501692
MOZART,190094048,288.00,45.9404907226562,0.116400673821904,0.194924669938076,10.1692647358487,1.67293945363411,0.472009098473336,0.609349515290347,0.220387846860959
MOZART,195198816,288.00,46.0709495544434,0.114511650162186,0.196698519559953,10.0927348076207,1.69088198997969,0.47810383430047,0.620427542674662,0.23028132178915
MOZART,200321120,288.00,46.1921195983887,0.112596633405904,0.198385592350449,10.0135949879232,1.70832292756273,0.483982187660104,0.631006413787105,0.240239966808886
MOZART,205459744,288.00,46.3040924072266,0.110660147711883,0.19998657948845,9.931958033782,1.7263011020674,0.489643880996482,0.641080077912193,0.250248904931638
MOZART,208035056,288.00,46.3566627502441,0.109685142912763,0.200755021330726,9.89023619946128,1.73505121381368,0.492393736895025,0.645926478970438,0.255267945670212
MOZART,260229664,288.00,47.048168182373,0.0920158185757636,0.212807188862928,9.10820550925617,1.87791360239942,0.537282995871635,0.720922044283867,0.355084128766947
MOZART,313317952,288.00,47.0896339416504,0.0770287028606376,0.217619122049907,8.39579447631245,1.97695126935571,0.565439250976851,0.753596240965493,0.447546472104321
MOZART,366805952,288.00,46.6724739074707,0.0644201011978929,0.216043234192199,7.76527626922263,2.03738492743355,0.581154013801211,0.759774354541776,0.529331078968909
MOZART,420317568,288.00,45.9644470214844,0.0543283126819283,0.210934934341371,7.215981284725,2.07727701706517,0.587290827080977,0.745775607935428,0.596668547903079
MOZART,473564416,288.00,45.0927734375,0.0462953321511694,0.202217691376572,6.73462370939792,2.09271600049021,0.588588733307915,0.72271205686647,0.650244413868961
MOZART,526335136,288.00,44.1524772644043,0.040018766078731,0.191879498401271,6.32880596887486,2.09082151592099,0.584777226642075,0.692319535033903,0.693410828755958
MOZART,578483072,288.00,43.1804618835449,0.0349839809898889,0.181008040587433,5.97525501300211,2.08462691553279,0.579167269698644,0.661712962202188,0.727549021029006
MOZART,629912576,288.00,42.2098770141602,0.0308371245205663,0.169786575207262,5.64907842726114,2.06772599042893,0.571493741219342,0.629461538448339,0.753240081419193
MOZART,680564480,288.00,41.262451171875,0.0275854183245938,0.158939457732196,5.38827272730802,2.04351358057409,0.562185242802826,0.597349503195233,0.772078567745638
MOZART,730406336,288.00,40.3705673217773,0.0247489147231494,0.149113265680324,5.14078103003301,2.0144932388888,0.552758727678793,0.567907332271744,0.785411902182176
MOZART,779427072,288.00,40,0.0224815704247261,0.139904296372721,4.93737212572953,1.98247884775071,0.543196931879208,0.539484956707525,0.794558308037097
MOZART,827631424,288.00,40,0.0204339739573456,0.131402403064432,4.75028046412196,1.95312432893502,0.533219857157263,0.512427655863235,0.801663346816639
MOZART,875028352,288.00,40,0.0188166808523516,0.123621395780628,4.59464107385732,1.92374050023147,0.523072973823702,0.486900686436087,0.805802813363954
MOZART,921633472,288.00,40,0.0173404120923371,0.116532245008141,4.45845357160968,1.89345117362905,0.512926368045896,0.463888649715472,0.807566624683176
MOZART,967466624,288.00,40,0.0160713439084637,0.110085240077364,4.34268202995081,1.86280413316808,0.502894059728476,0.442371667075392,0.807429401117332
MOZART,1012545600,288.00,40,0.0149970660889842,0.104222660775137,4.24833388953938,1.83220205673962,0.493364238352001,0.422190504778541,0.805774724721431
MOZART,1056895424,288.00,40,0.0140039733281805,0.0988861228144733,4.16676328857113,1.80191583876166,0.484345952234122,0.403291428030528,0.802909627672932
MOZART,1100537216,288.00,40,0.0131444135090253,0.094019972742606,4.09334111745041,1.77214121155345,0.475516126474673,0.385610376962831,0.799083021973956
MOZART,1143493760,288.00,40,0.0124115353411502,0.089633155227458,4.04204014009535,1.743009958588,0.466904626073017,0.369073854811219,0.794495969014264
MOZART,1185786624,288.00,40,0.0117257575177332,0.0856159422329104,3.99009167720288,1.71461045361809,0.458530158287118,0.353859858082117,0.789311893623079
MOZART,1227437056,288.00,40,0.0110850417386898,0.081919260058131,3.93764231290672,1.68699731961652,0.450403325746862,0.339851757846787,0.783663467451845
MOZART,1268464128,288.00,40,0.0105711672054865,0.0785101421808126,3.88480740631802,1.66020042158266,0.442528291788591,0.326693755381413,0.778164366277423
MOZART,1308887808,288.00,40,0.0100909064090771,0.0753594777726241,3.83948341869944,1.63422853027839,0.434903779655826,0.314327147643567,0.772535257986817
MOZART,1348730112,288.00,40,0.00963648258411887,0.0724409071682468,3.81233152685345,1.60908297797135,0.427527596658095,0.302698005549829,0.766650798400548
MOZART,1388005248,288.00,40,0.0092069442347853,0.0697316214644771,3.78471082598808,1.58475599310037,0.420395440681176,0.291754009840162,0.76057615761016
MOZART,1426732416,288.00,40,0.00884837775966263,0.0672113460806895,3.75666511787109,1.56123547423448,0.413501566320917,0.281447226635478,0.754364681831987
MOZART,1464927744,288.00,40,0.00852642088877698,0.0648621984573015,3.72823430114244,1.53848833672754,0.406836203614702,0.27172991634572,0.748059447719385
MOZART,1502603008,288.00,40,0.00821837563280692,0.0626683085850135,3.69945610603772,1.5164988154126,0.400392941024563,0.262561306030307,0.741697370187921
MOZART,1539775616,288.00,40,0.00792382652547996,0.0606155818355832,3.67036479334559,1.49524181924932,0.394163701677996,0.253902260327621,0.735308536281565
MOZART,1576466304,288.00,40,0.00764232427341582,0.058691434687546,3.64099202176948,1.4746822651901,0.388137633144936,0.245778675189712,0.728914928416202
MOZART,1612679040,288.00,40,0.00738242366543629,0.0568847811736883,3.61136814897023,1.45480616442484,0.382309822688498,0.238236846916706,0.722540416386863
MOZART,1648427392,288.00,40,0.00717362107216513,0.0551858634744579,3.58152114736388,1.43558176457503,0.376671027702002,0.231081764834329,0.716200709849346
MOZART,1683724160,288.00,40,0.00697165025362323,0.0535856217254507,3.5514779051643,1.41698230926579,0.371213504379853,0.224288004835316,0.709909520058005
MOZART,1718581632,288.00,40,0.00677639151389076,0.0520761243101488,3.52126292534061,1.39898259643445,0.3659294534053,0.217831849780303,0.703677782709633
MOZART,1753009280,288.00,40,0.00658770607508963,0.0506502154942138,3.49090027718102,1.38155775708526,0.360811491795232,0.211691497664646,0.697514601633031
MOZART,1787022080,288.00,40,0.00640543694474527,0.0493014070052696,3.46041056052682,1.36468392142319,0.355852597389017,0.205846728551506,0.691426860210953
MOZART,1820628992,288.00,40,0.0062294271303831,0.0480238577041121,3.42981676046406,1.34833744169782,0.351045831292751,0.200278821305133,0.685420387114277
MOZART,1853837568,288.00,40,0.00605950576174075,0.0468123837491039,3.40688111402643,1.33249622447096,0.346432299513921,0.194970456446342,0.6794995122128
MOZART,1886658432,288.00,40,0.00589651417970405,0.0456621875456319,3.39492691771304,1.31713862039362,0.34198147091935,0.189905480230124,0.673667621686747
MOZART,1919097600,288.00,40,0.00577216616517995,0.0445689661663241,3.38274872523081,1.30224409033985,0.337657013460557,0.185069057301313,0.667927213537922
MOZART,1277839.625,288.50,40,0.030399478073706,0.0336058695519885,4.97255188414147,0.387138737734105,0.00784717863605566,0.00562519041763521,0.00013997773751738
MOZART,3874058.25,288.50,40,0.0514071632484736,0.0365085396538799,6.45269167959261,0.394721449969992,0.0207265263979517,0.018565681977889,0.000497218639958913
MOZART,6538153.5,288.50,40,0.0700991348301372,0.0398946927739324,7.50180820241475,0.406965156019012,0.0327465485283618,0.0302199862356467,0.000958665330279274
MOZART,9281155,288.50,40,0.0858596874153683,0.043613533330612,8.26746657245359,0.423968055107693,0.044730129322712,0.0401145713868623,0.00153438958587493
MOZART,12107858,288.50,40,0.0986006970515874,0.0476036073895295,8.83586172978346,0.444068476435078,0.05683071374607,0.0487977921959093,0.00223351935904614
MOZART,15020149,288.50,40,0.108813048849132,0.0518060664896416,9.26252390759386,0.466058192039043,0.0690496271271712,0.0568818117607783,0.00306314305517641
MOZART,18018920,288.50,40,0.117078444161756,0.0561710542716729,9.59119849514023,0.489224549760081,0.081355228109814,0.0647906797657249,0.00402851580219576
MOZART,21104494,288.50,40,0.123870400048354,0.0606573778293325,9.85196993430471,0.513161235726756,0.0937123434407994,0.0729111562791651,0.00513330610657503
MOZART,24276902,288.50,40,0.129533786474845,0.0652315522561495,10.0641673814184,0.544519540568444,0.106088582363384,0.0813280484623924,0.00637990224885976
MOZART,27535934,288.50,40,0.134312228006195,0.0698658389171672,10.2404135518541,0.580295034247058,0.118455842357257,0.0901523022900363,0.00776954629105875
MOZART,30881104,288.50,40,0.138377476144314,0.0745367783878785,10.3891461405992,0.617019990656331,0.130789712393664,0.0994566373702099,0.00930244509894651
MOZART,34311740,288.50,40,0.141851613788546,0.079224272270511,10.5161478483606,0.653937681782679,0.143069070479562,0.109288161853627,0.0109778679202588
MOZART,37826912,288.50,40,0.144822695502533,0.0839104989918543,10.6254779280723,0.691540491537523,0.155275362012652,0.119675339083081,0.0127941901864603
MOZART,41425524,288.50,40,0.147355252999581,0.0885830715420879,10.7200507151739,0.729345417394001,0.167392488759077,0.13063274073577,0.0147490145097073
MOZART,45106024,288.50,40,0.14949740057002,0.0932193910821791,10.8019973174556,0.76702871831813,0.179406420275363,0.142163614214041,0.0168392522148508
MOZART,48867024,288.50,40,0.151285775573662,0.0978131963445816,10.8729084763448,0.804521560482385,0.191305499219752,0.154358303916524,0.0190612144124191
MOZART,52706508,288.50,40,0.152748841353301,0.10235409931723,10.9339863552105,0.841759439929035,0.203079345006962,0.167115724036826,0.0214107013368769
MOZART,56622720,288.50,40.1564559936523,0.153909260336427,0.10683335862011,10.9861590311122,0.878685513239219,0.214719741986613,0.180403206262447,0.0238831159710129
MOZART,60613432,288.50,40.368537902832,0.154785628758702,0.111243567797129,11.030148149016,0.91524715584157,0.226219779020376,0.194191662750143,0.026473545577943
MOZART,64676320,288.50,40.579761505127,0.155393586886987,0.115577794730648,11.0665192287751,0.951392964410047,0.237572961303556,0.208446260252515,0.0291768345594967
MOZART,68808976,288.50,40.789680480957,0.155746707197757,0.119829425787414,11.0957276353019,0.987079085135179,0.248774639777238,0.22312904301991,0.0319876902743488
MOZART,73008848,288.50,40.9978675842285,0.155857271533222,0.124082601832276,11.1181411299732,1.0222644952762,0.259820748249595,0.238198516466781,0.0354089570164806
MOZART,77273496,288.50,41.203914642334,0.155736562534869,0.128256658223601,11.1340624220357,1.0569118913395,0.270707817273674,0.253610715761354,0.0398043611959942
MOZART,81600160,288.50,41.4074211120605,0.155474147445211,0.1323397229476,11.1437430463934,1.0909874115228,0.281432877002885,0.269319733181561,0.0445092955547732
MOZART,85986248,288.50,41.6080131530762,0.155080337460589,0.136329356549385,11.1473981087573,1.12446052469295,0.291993179635242,0.285278273226552,0.0495249778686979
MOZART,90429048,288.50,41.8053207397461,0.154495541360156,0.140223688780208,11.1452097550924,1.15730447447504,0.302386282680089,0.301438457528391,0.054851283237678
MOZART,94925984,288.50,41.9990043640137,0.15372862705032,0.14402105267923,11.1373401820436,1.18949516902944,0.31260977140235,0.317751797096477,0.0604867544939935
MOZART,99474424,288.50,42.2105140686035,0.15278847631528,0.14772006588868,11.1273499095454,1.22101162514099,0.322661120044643,0.334170108251541,0.0664285987328483
MOZART,104071912,288.50,42.4605865478516,0.151683957061444,0.151316039234163,11.118280775213,1.25183552412977,0.332537830605162,0.350645512625647,0.0726727220068391
MOZART,108715752,288.50,42.7048187255859,0.150424103728675,0.154811439275621,11.1047594730795,1.28195087878424,0.342237016504043,0.367130659206794,0.0792135246285852
MOZART,113403824,288.50,42.9526557922363,0.149017811978958,0.158207499293024,11.0868900865535,1.3113442554058,0.351755818916999,0.383579612517337,0.0860446783268465
MOZART,118133776,288.50,43.1994934082031,0.147474102374368,0.161504924017786,11.0647671580644,1.3400046627865,0.361126240022713,0.400148941759326,0.0931585503183285
MOZART,122903392,288.50,43.4392127990723,0.145901277170957,0.164704241998465,11.0384834953181,1.36792266403063,0.370364877655405,0.416627621291354,0.100546397596712
MOZART,127710544,288.50,43.671516418457,0.144341066876663,0.167805995336147,11.008127569212,1.39566047607786,0.379417608442623,0.432969077257539,0.108198498771639
MOZART,132553336,288.50,43.8990516662598,0.142671846559139,0.170810726131919,10.9737861159198,1.42298295369159,0.388281573560079,0.449133036317662,0.11610417488539
MOZART,137429888,288.50,44.1293144226074,0.140901457168496,0.173718949381813,10.9355458716154,1.44960266013072,0.396953692138879,0.465081001488343,0.124251928190766
MOZART,142338576,288.50,44.3511848449707,0.139037753532634,0.176531207186914,10.893495307196,1.47551348916863,0.405430994332434,0.480776418676498,0.132641286842983
MOZART,147277568,288.50,44.564453125,0.137088562723875,0.179248014543255,10.8477202914736,1.50071099991322,0.413710454783001,0.496184981990666,0.141322439861646
MOZART,152245456,288.50,44.7689247131348,0.135061656303392,0.181869913551923,10.7983110300691,1.52519186169542,0.421789075888412,0.511274300674103,0.150219225947268
MOZART,157240688,288.50,44.9644470214844,0.133140776181762,0.184397432761475,10.7453577286032,1.54895407611377,0.429663971068805,0.526014620749748,0.159317933845493
MOZART,162261968,288.50,45.1508827209473,0.131236854716832,0.186831114272999,10.6889505926966,1.57199686601217,0.437332392522194,0.540378353175441,0.168604297190456
MOZART,167307904,288.50,45.331844329834,0.129273536320085,0.189171527292635,10.6291772258849,1.59432100854673,0.444791870002348,0.554340517933127,0.17806321694902
MOZART,172377344,288.50,45.5116348266602,0.127257121507185,0.191419241026523,10.5661417115765,1.61592705882896,0.452039877751886,0.567878355450802,0.187680121443989
MOZART,177469312,288.50,45.6819343566895,0.125193799771495,0.193574838233332,10.4999420616481,1.63681723730491,0.459074278591487,0.580971715180567,0.197439856131076
MOZART,182582464,288.50,45.842716217041,0.123089594072923,0.195638969434364,10.4306780226993,1.65699465259905,0.465893268408735,0.59360283355403,0.20732704442139
MOZART,187716000,288.50,45.9939651489258,0.121076690340338,0.197612258045869,10.3584536781387,1.67646330151427,0.472495209624668,0.605756667049206,0.217326240337101
MOZART,192868864,288.50,46.1356964111328,0.119166024270534,0.199495354589151,10.2833722440132,1.69522795800958,0.478879047527414,0.617420448101313,0.227422039533742
MOZART,198040112,288.50,46.267951965332,0.117224410733918,0.201288950243093,10.2055438752635,1.7132943952447,0.485043838427401,0.628583962658524,0.237599107055786
MOZART,203228880,288.50,46.3907928466797,0.115256477972725,0.20299374973911,10.1250752573834,1.73085967780651,0.490989249257723,0.639239050581608,0.247842274481158
MOZART,208434288,288.50,46.5042991638184,0.113266888923658,0.204610444256084,10.0420852189309,1.7489518722158,0.496715002462622,0.649379883199686,0.258136262365483
MOZART,211042880,288.50,46.5575866699219,0.112265287344204,0.205386001175117,9.99967730147544,1.75775660693489,0.499495667050098,0.654256426813049,0.26329791125157
MOZART,263909200,288.50,47.2604675292969,0.0941152086819663,0.217515404559582,9.20596324865963,1.90141280498324,0.544749023667634,0.729895976991912,0.365909802457764
MOZART,317671904,288.50,47.3007583618164,0.0787442125393945,0.222233161235354,8.48330693886679,2.00077154843825,0.573099956380219,0.762558127753721,0.460860016815445
MOZART,371830752,288.50,46.8736572265625,0.0658142845777476,0.220445610008523,7.84441695628191,2.06123496049315,0.588710413751414,0.767869212658923,0.544737033258968
MOZART,426001600,288.50,46.1507530212402,0.0554809080621776,0.215084663946451,7.28840425512356,2.10090167485077,0.59472454738696,0.753315076984507,0.613679329575234
MOZART,479893632,288.50,45.2610168457031,0.0472604663737108,0.206031142125328,6.80134854685877,2.11599804345042,0.595747173814942,0.729144633559997,0.66841537860185
MOZART,533292064,288.50,44.3032836914062,0.0408433668830366,0.195440180966039,6.38963751700694,2.11356532275886,0.591709015118624,0.698238633578541,0.71231814890993
MOZART,586051264,288.50,43.3143196105957,0.035700224026991,0.184244370519775,6.0326357624596,2.10687578494628,0.585800019603511,0.666654786929399,0.747006734247435
MOZART,638069504,288.50,42.3282165527344,0.0314558067093795,0.172701859323804,5.70316363579515,2.08943529145245,0.577889958108813,0.633509966707635,0.773007768906098
MOZART,689289600,288.50,41.3643112182617,0.0281389182787972,0.161704213929616,5.43899343966037,2.06466177488096,0.568342151119339,0.601179273029828,0.791973875369223
MOZART,739679680,288.50,40.4600028991699,0.0252468861788868,0.151635892427573,5.18905361387989,2.0350741092301,0.558664114969076,0.571039160401909,0.805296607175876
MOZART,789228096,288.50,40,0.0229273492552418,0.142211641226096,4.9831649223675,2.00249949955378,0.548892709062443,0.54199955634715,0.814240341817651
MOZART,837942656,288.50,40,0.0208380777910744,0.133520473323545,4.79420062676761,1.97238492205543,0.538713684772318,0.514398190709642,0.821197998490675
MOZART,885832640,288.50,40,0.0191875751398562,0.125573718632623,4.63678661438705,1.94249416551884,0.528374011210531,0.488781126684046,0.825130130888141
MOZART,932914048,288.50,40,0.0176783171434991,0.118339610029675,4.49912763295091,1.91171389829492,0.518044607211721,0.465491312162669,0.826642587714588
MOZART,979207808,288.50,40,0.0163875319564299,0.111765604366917,4.38217734669011,1.88059412487007,0.507839770236274,0.443599129651417,0.826222534833221
MOZART,1024733184,288.50,40,0.0152895144461818,0.105791359017188,4.28674457042533,1.84953885540295,0.498158736483845,0.423086704559594,0.824263490795119
MOZART,1069514496,288.50,40,0.0142747376419283,0.100356239973991,4.20451173877012,1.81881842920006,0.48899367888211,0.403894917511138,0.821079704227401
MOZART,1113575552,288.50,40,0.0134015342226346,0.0954700253856695,4.130667162483,1.78862868960294,0.480025297289188,0.38595526774543,0.816925915803068
MOZART,1156938368,288.50,40,0.0126528310398499,0.0910141848497158,4.07906694532834,1.7591006429285,0.471282846081778,0.369350022788595,0.812007461270525
MOZART,1199626240,288.50,40,0.0119523974051461,0.0869238017610525,4.02684439612666,1.73032232986259,0.462784838228814,0.354220514031667,0.806491151639221
MOZART,1241659776,288.50,40,0.0112981152211589,0.0831610374638601,3.97411444030826,1.7023475962219,0.454541404515396,0.340023925682331,0.800512212073556
MOZART,1283059072,288.50,40,0.0107775082261452,0.0796919496538762,3.92097899287736,1.67520541882737,0.446555847855024,0.32669744687297,0.794646459745252
MOZART,1323844992,288.50,40,0.0102871513391056,0.0764867702052023,3.87608521668081,1.64890734399847,0.438828029469818,0.314181791694068,0.788712650745538
MOZART,1364043136,288.50,40,0.00982334092541892,0.0735183127483635,3.84910896558677,1.62344093723732,0.43135123251048,0.302415092967578,0.782525544362755
MOZART,1403661440,288.50,40,0.00938493640439964,0.0707633008179692,3.82161880266296,1.59881774486337,0.424126594955609,0.291351442971433,0.776155528736666
MOZART,1442724480,288.50,40,0.0090228362975564,0.0682009922712071,3.79367978003975,1.57500168462832,0.417142459463449,0.280935025243068,0.769653674126403
MOZART,1481245184,288.50,40,0.00869438201989148,0.0658130369863077,3.76533396476142,1.55197910078897,0.410392886340816,0.271120709216532,0.763065222120218
MOZART,1519242880,288.50,40,0.00838013252540959,0.0635832329170562,3.73661778602097,1.52972334799273,0.403868910536787,0.261864058215266,0.756426032921809
MOZART,1556733952,288.50,40,0.00807965847005043,0.0614971262932404,3.70756637196878,1.50820622657477,0.397561428222559,0.25331048369992,0.749765527441326
MOZART,1593726208,288.50,40,0.00779249147847549,0.0595420522782331,3.67821268235091,1.48740775252065,0.391463889082289,0.245277104182762,0.743110684098269
MOZART,1630236672,288.50,40,0.00753153095445214,0.0577065522103237,3.64858707482818,1.46730050332167,0.38556707826487,0.237665276348054,0.736481264862476
MOZART,1666275456,288.50,40,0.00731866997560893,0.0559806446532619,3.61871860601881,1.44785261557701,0.379862585830892,0.230446828286546,0.729893867568165
MOZART,1701857152,288.50,40,0.00711277304416003,0.0543551613224266,3.58863373045581,1.42903910926861,0.374342362663427,0.223595586490433,0.723362092447388
MOZART,1736992128,288.50,40,0.00691371742841951,0.0528220079709738,3.55835803531046,1.41083378313311,0.368998276378818,0.217087250953263,0.716896764174635
MOZART,1771692672,288.50,40,0.00672136304946669,0.0513739001155571,3.52791558987098,1.39321176817475,0.36382327706086,0.2108998947703,0.710507153112161
MOZART,1805972992,288.50,40,0.00653555291482699,0.0500041834653429,3.49732894554255,1.37614797335317,0.358809620903955,0.205012354315137,0.704199532020056
MOZART,1839836928,288.50,40,0.00635612526153628,0.048707081255631,3.46662000320908,1.35961886194025,0.353950507792078,0.199405783551931,0.697979785080349
MOZART,1873302272,288.50,40,0.00618290835197044,0.0474770505028144,3.44526035304937,1.34360156334168,0.349301781943367,0.194062294012198,0.691851964607082
MOZART,1906372352,288.50,40,0.00602193902382586,0.0463093308817296,3.43357742411954,1.32807442820848,0.344802797425103,0.188965579295264,0.685819290247025
MOZART,1939054976,288.50,40,0.0058952881638874,0.0451995076566555,3.42165987383958,1.31301602923628,0.340431904888305,0.184100318323388,0.67988409346853
MOZART,1298404.75,289.00,40,0.0309788063257432,0.0346501866370537,5.01170892980296,0.391296134383268,0.00809403585821933,0.00556035859716753,0.000147676223463331
