Mechanism,Temperature,Max.NOx.Mixing.Ratio,Total.NOx.Emissions,Net.Reaction.Rate
MCMv3.2,294,3.64029112409625e-10,48746976,5806765.5
MCMv3.2,294,4.03747174582136e-10,53421016,6306679.5
MCMv3.2,294,4.44666803378624e-10,58201860,6824917
MCMv3.2,294,4.86767626206586e-10,63086324,7361709
MCMv3.2,294,5.30032129297808e-10,68071152,7917006.5
MCMv3.2,294,5.74442049483537e-10,73152664,8490616
MCMv3.2,294,6.19978957061562e-10,78327160,9082074
MCMv3.2,294,6.6662370068471e-10,83590824,9690677
MCMv3.2,294,7.14357129005805e-10,88939752,10315707
MCMv3.2,294,7.63158369831984e-10,94369824,10956295
MCMv3.2,294,8.13003220301312e-10,99877296,11611252
MCMv3.2,294,8.63873639289636e-10,105457936,12279683
MCMv3.2,294,9.15751141583598e-10,111108136,12960146
MCMv3.2,294,9.68618296681711e-10,116824144,13651551
MCMv3.2,294,1.0224536772796e-09,122602288,14352492
MCMv3.2,294,1.07725794951108e-09,128439440,15061535
MCMv3.2,294,1.13300402393435e-09,134332096,15777422
MCMv3.2,294,1.1897006713113e-09,140277232,16498627
MCMv3.2,294,1.24734489403977e-09,146272304,17223978
MCMv3.2,294,1.30593180713845e-09,152314592,17952086
MCMv3.2,294,1.36545574846991e-09,158401888,18681540
MCMv3.2,294,1.42590206309023e-09,164531408,19410920
MCMv3.2,294,1.48728329651959e-09,170701584,20139126
MCMv3.2,294,1.5495998928472e-09,176910384,20865068
MCMv3.2,294,1.61285174105075e-09,183156304,21587602
MCMv3.2,294,1.67704050646478e-09,189437280,22305686
MCMv3.2,294,1.74216852055764e-09,195752032,23018038
MCMv3.2,294,1.80823245266026e-09,202098832,23723986
MCMv3.2,294,1.87522775085824e-09,208476176,24422414
MCMv3.2,294,1.94316385204729e-09,214882720,25112628
MCMv3.2,294,2.01200722749206e-09,221317392,25793888
MCMv3.2,294,2.08178119187608e-09,227778688,26465450
MCMv3.2,294,2.15250528512456e-09,234265392,27126688
MCMv3.2,294,2.22413243378128e-09,240776432,27776740
MCMv3.2,294,2.29669439022473e-09,247310720,28415508
MCMv3.2,294,2.37020425508661e-09,253866672,29041970
MCMv3.2,294,2.44466269450072e-09,260443488,29655866
MCMv3.2,294,2.52005882828144e-09,267039888,30256902
MCMv3.2,294,2.5580999540864e-09,270345280,30552330
MCMv3.2,294,3.36864047767449e-09,337252160,35714428
MCMv3.2,294,4.27280788528606e-09,405132832,39414360
MCMv3.2,294,5.25466559153642e-09,473329568,41779884
MCMv3.2,294,6.29713436950396e-09,541332416,43057884
MCMv3.2,294,7.3828934077369e-09,608751744,43507688
MCMv3.2,294,8.49657677548521e-09,675311680,43357500
MCMv3.2,294,9.62563273532169e-09,740827264,42786088
MCMv3.2,294,1.0760116353481e-08,805176384,41931208
MCMv3.2,294,1.18928511483318e-08,868306944,40893956
MCMv3.2,294,1.30183410718132e-08,930195584,39746428
MCMv3.2,294,1.41327847202888e-08,990847488,38540872
MCMv3.2,294,1.52332528813304e-08,1050283072,37313240
MCMv3.2,294,1.63176423484401e-08,1108536320,36089248
MCMv3.2,294,1.73848668794108e-08,1165636096,34884964
MCMv3.2,294,1.84340045450426e-08,1221626624,33711572
MCMv3.2,294,1.94646450069058e-08,1276545792,32575758
MCMv3.2,294,2.04764774025534e-08,1330437504,31482806
MCMv3.2,294,2.14694857447739e-08,1383336832,30433596
MCMv3.2,294,2.24437428641977e-08,1435289088,29430466
MCMv3.2,294,2.3399600479479e-08,1486319488,28471334
MCMv3.2,294,2.4337332149571e-08,1536463744,27555606
MCMv3.2,294,2.5257145708224e-08,1585762560,26683688
MCMv3.2,294,2.61596451167634e-08,1634234112,25851242
MCMv3.2,294,2.70451891992707e-08,1681909120,25058328
MCMv3.2,294,2.79142060577442e-08,1728815104,24301858
MCMv3.2,294,2.87671824139579e-08,1774976256,23578852
MCMv3.2,294,2.96043900505083e-08,1820420608,22891602
MCMv3.2,294,3.04264453632186e-08,1865170688,22235574
MCMv3.2,294,3.12338030994397e-08,1909243136,21608274
MCMv3.2,294,3.20269109010951e-08,1952664192,21009206
MCMv3.2,294,3.28062128573947e-08,1995451264,20436722
MCMv3.2,294,3.35721068722705e-08,2037625600,19889540
MCMv3.2,294,3.43249837442272e-08,2079201920,19367118
MCMv3.2,294,3.5065216508201e-08,2120199808,18866348
MCMv3.2,294,3.5793370045667e-08,2160635392,18388338
MCMv3.2,294,3.65097676535697e-08,2200519936,17930236
MCMv3.2,294,3.72146296001574e-08,2239878144,17490608
MCMv3.2,294,3.79087055080163e-08,2278713344,17070084
MCMv3.2,294,3.85921268275524e-08,2317041920,16666148
MCMv3.2,294,3.92652204084243e-08,2354874880,16277843
MCMv3.2,294.5,6.6512750168668e-12,1645397.25,303022.3125
MCMv3.2,294.5,2.32183612614012e-11,4999006.5,878221
MCMv3.2,294.5,4.41820226237954e-11,8453896,1388385.25
MCMv3.2,294.5,6.86640189151433e-11,12022942,1846433.375
MCMv3.2,294.5,9.57577003801724e-11,15711198,2274312
MCMv3.2,294.5,1.249516878854e-10,19520332,2688348.75
MCMv3.2,294.5,1.55884152808206e-10,23450706,3099311.5
MCMv3.2,294.5,1.88374732479346e-10,27502094,3514230.25
MCMv3.2,294.5,2.22311877240422e-10,31673794,3937852.5
MCMv3.2,294.5,2.57625393240701e-10,35964820,4373516
MCMv3.2,294.5,2.94267971101547e-10,40373664,4823582
MCMv3.2,294.5,3.32204264097413e-10,44898496,5289827
MCMv3.2,294.5,3.71405295407357e-10,49537060,5773394.5
MCMv3.2,294.5,4.11844447434362e-10,54286644,6275059
MCMv3.2,294.5,4.53502124742045e-10,59144328,6795365.5
MCMv3.2,294.5,4.96358010249054e-10,64106876,7334512.5
MCMv3.2,294.5,5.403922864744e-10,69170832,7892461
MCMv3.2,294.5,5.85586357182422e-10,74332560,8468886
MCMv3.2,294.5,6.31921348581699e-10,79588048,9063343
MCMv3.2,294.5,6.7937777625815e-10,84933552,9675071
MCMv3.2,294.5,7.27935267619273e-10,90364888,10303288
MCMv3.2,294.5,7.77571063093063e-10,95878056,10947091
MCMv3.2,294.5,8.2826351333054e-10,101469096,11605379
MCMv3.2,294.5,8.79993578006832e-10,107133872,12277029
MCMv3.2,294.5,9.32746102577653e-10,112868576,12960833
MCMv3.2,294.5,9.86495996002645e-10,118669440,13655463
MCMv3.2,294.5,1.04123398791955e-09,124532968,14359553
MCMv3.2,294.5,1.09694953120965e-09,130455784,15071812
MCMv3.2,294.5,1.15362908115202e-09,136434560,15790701
MCMv3.2,294.5,1.2112649772078e-09,142466288,16514730
MCMv3.2,294.5,1.2698569973324e-09,148548240,17242790
MCMv3.2,294.5,1.32939370622864e-09,154678080,17973488
MCMv3.2,294.5,1.38987843456562e-09,160853296,18705546
MCMv3.2,294.5,1.45129763762242e-09,167071568,19437170
MCMv3.2,294.5,1.51365209255516e-09,173330720,20167618
MCMv3.2,294.5,1.57695057012575e-09,179629184,20895598
MCMv3.2,294.5,1.64119628998094e-09,185965296,21620002
MCMv3.2,294.5,1.70639102847758e-09,192336992,22339658
MCMv3.2,294.5,1.77253778321784e-09,198743040,23053610
MCMv3.2,294.5,1.83961990085635e-09,205181808,23761154
MCMv3.2,294.5,1.90762206031536e-09,211651776,24461084
MCMv3.2,294.5,1.97655980471723e-09,218151232,25152420
MCMv3.2,294.5,2.04646344315051e-09,224679184,25834648
MCMv3.2,294.5,2.1173318653922e-09,231234096,26506850
MCMv3.2,294.5,2.1891610746394e-09,237814960,27168470
MCMv3.2,294.5,2.26190466356968e-09,244420448,27819030
MCMv3.2,294.5,2.33556773920895e-09,251049504,28458064
MCMv3.2,294.5,2.41018671687243e-09,257700704,29084624
MCMv3.2,294.5,2.48576226269392e-09,264372976,29698594
MCMv3.2,294.5,2.5622748367482e-09,271065536,30299508
MCMv3.2,294.5,2.60086974179785e-09,274418912,30595108
MCMv3.2,294.5,3.42308825729276e-09,342299040,35750696
MCMv3.2,294.5,4.33943858624275e-09,411162688,39432892
MCMv3.2,294.5,5.33428057281071e-09,480337312,41770820
MCMv3.2,294.5,6.39042418981717e-09,549301696,43013664
MCMv3.2,294.5,7.49035677927168e-09,617655680,43425216
MCMv3.2,294.5,8.61852456068846e-09,685116992,43235224
MCMv3.2,294.5,9.762191055529e-09,751496192,42625060
MCMv3.2,294.5,1.09112345825224e-08,816669248,41734064
MCMv3.2,294.5,1.20583614204861e-08,880584448,40663504
MCMv3.2,294.5,1.31979565054507e-08,943216704,39485920
MCMv3.2,294.5,1.43261766893943e-08,1004574784,38253464
MCMv3.2,294.5,1.5439706402276e-08,1064686208,37005024
MCMv3.2,294.5,1.6537045510745e-08,1123577728,35761332
MCMv3.2,294.5,1.76167684884376e-08,1181284096,34538604
MCMv3.2,294.5,1.86779161026607e-08,1237854464,33350724
MCMv3.2,294.5,1.97201401874736e-08,1293324160,32202210
MCMv3.2,294.5,2.07430481680149e-08,1347744640,31098262
MCMv3.2,294.5,2.17466542551392e-08,1401154944,30040948
MCMv3.2,294.5,2.27311964806631e-08,1453587072,29029802
MCMv3.2,294.5,2.36968986655484e-08,1505080576,28064710
MCMv3.2,294.5,2.4643926010981e-08,1555677696,27145430
MCMv3.2,294.5,2.55728576092906e-08,1605397888,26268518
MCMv3.2,294.5,2.6484039850061e-08,1654277120,25432984
MCMv3.2,294.5,2.73779008352903e-08,1702346624,24637766
MCMv3.2,294.5,2.82549379448938e-08,1749630080,23878890
MCMv3.2,294.5,2.91154318432518e-08,1796157952,23157240
MCMv3.2,294.5,2.99600024789015e-08,1841953664,22469728
MCMv3.2,294.5,3.07891241391189e-08,1887042176,21813888
MCMv3.2,294.5,3.16032746638939e-08,1931442304,21187546
MCMv3.2,294.5,3.24029088005773e-08,1975178368,20589330
MCMv3.2,294.5,3.31885132709431e-08,2018270080,20016878
MCMv3.2,294.5,3.3960390055654e-08,2060739072,19472534
MCMv3.2,294.5,3.47190756144755e-08,2102603392,18952170
MCMv3.2,294.5,3.54649074552071e-08,2143875328,18453178
MCMv3.2,294.5,3.61984504593238e-08,2184578048,17977304
MCMv3.2,294.5,3.69200456873386e-08,2224721920,17521728
MCMv3.2,294.5,3.76300803850427e-08,2264329984,17085696
MCMv3.2,294.5,3.83287499516882e-08,2303410688,16666804
MCMv3.2,294.5,3.90168466424257e-08,2341977088,16266025
MCMv3.2,294.5,3.9694469933238e-08,2380039424,15880921
MCMv3.2,295,6.85193915495041e-12,1670602.125,296655.875
MCMv3.2,295,2.38946345348934e-11,5076590,861661.125
MCMv3.2,295,4.53811987988217e-11,8586503,1364221.75
MCMv3.2,295,7.04060906797643e-11,12213096,1816726
MCMv3.2,295,9.80965586538929e-11,15961280,2240606.25
MCMv3.2,295,1.27875987576687e-10,19832628,2651793.75
MCMv3.2,295,1.59412844036311e-10,23827388,3060775
MCMv3.2,295,1.92527105369322e-10,27945248,3474411.75
MCMv3.2,295,2.27108998274161e-10,32185468,3897331.25
MCMv3.2,295,2.63089577900999e-10,36546912,4332807.5
MCMv3.2,295,3.00418689924697e-10,41028004,4783127.5
MCMv3.2,295,3.39060363119259e-10,45626800,5250006.5
MCMv3.2,295,3.78985509641439e-10,50340904,5734602.5
MCMv3.2,295,4.20166623715801e-10,55167452,6237600
MCMv3.2,295,4.62584082150386e-10,60103508,6759597
MCMv3.2,295,5.06217123774633e-10,65145720,7300706.5
MCMv3.2,295,5.51045209462586e-10,70290448,7860825.5
MCMv3.2,295,5.97048854800164e-10,75533912,8439647
MCMv3.2,295,6.44207465150259e-10,80872152,9036638
MCMv3.2,295,6.92500889964975e-10,86301072,9651066
MCMv3.2,295,7.41908201540298e-10,91816696,10282097
MCMv3.2,295,7.92407695016095e-10,97414688,10928776
MCMv3.2,295,8.43976555309212e-10,103091072,11589933
MCMv3.2,295,8.96594243293691e-10,108841752,12264471
MCMv3.2,295,9.50241330066603e-10,114662816,12951127
MCMv3.2,295,1.0049019394387e-09,120550520,13648525
MCMv3.2,295,1.06056519122433e-09,126501400,14355335
MCMv3.2,295,1.11721720763569e-09,132511872,15070269
MCMv3.2,295,1.17483800465834e-09,138578672,15791596
MCMv3.2,295,1.23342580593544e-09,144699024,16518098
MCMv3.2,295,1.29297961226627e-09,150870288,17248570
MCMv3.2,295,1.35349575991484e-09,157089776,17981492
MCMv3.2,295,1.41497147332359e-09,163355296,18715462
MCMv3.2,295,1.47738954403565e-09,169664368,19449022
MCMv3.2,295,1.54076129632585e-09,176014960,20181112
MCMv3.2,295,1.60509205926473e-09,182405440,20910650
MCMv3.2,295,1.67038194387459e-09,188834112,21636422
MCMv3.2,295,1.73663350366837e-09,195299232,22357400
MCMv3.2,295,1.80379799985531e-09,201799328,23072682
MCMv3.2,295,1.87191395717434e-09,208332592,23781288
MCMv3.2,295,1.94098714878521e-09,214897680,24482114
MCMv3.2,295,2.01099870089649e-09,221492752,25174090
MCMv3.2,295,2.08198214224353e-09,228116656,25856752
MCMv3.2,295,2.15395057345802e-09,234768112,26529406
MCMv3.2,295,2.2268611399312e-09,241445936,27191390
MCMv3.2,295,2.3006920812918e-09,248148992,27842214
MCMv3.2,295,2.37550334958314e-09,254875600,28481044
MCMv3.2,295,2.45127784737065e-09,261624880,29107486
MCMv3.2,295,2.52801557465432e-09,268395520,29721278
MCMv3.2,295,2.60568744359091e-09,275186656,30321826
MCMv3.2,295,2.64486055279178e-09,278589696,30617176
MCMv3.2,295,3.47921735865953e-09,347472384,35763196
MCMv3.2,295,4.40804726054012e-09,417349280,39425992
MCMv3.2,295,5.4161946039244e-09,487532608,41734668
MCMv3.2,295,6.48635944955345e-09,557487616,42941880
MCMv3.2,295,7.60085416828815e-09,626804608,43313916
MCMv3.2,295,8.74391314908962e-09,695194368,43082832
MCMv3.2,295,9.90260762279149e-09,762461120,42433632
MCMv3.2,295,1.10666276142979e-08,828479680,41505968
MCMv3.2,295,1.22285337411654e-08,893197632,40402060
MCMv3.2,295,1.33826540960058e-08,956591296,39194820
MCMv3.2,295,1.45247280869398e-08,1018676224,37938304
MCMv3.2,295,1.56519881500117e-08,1079472384,36666584
MCMv3.2,295,1.67625930913573e-08,1139012608,35402656
MCMv3.2,295,1.78550543239453e-08,1197338368,34164524
MCMv3.2,295,1.89285369600611e-08,1254494720,32961922
MCMv3.2,295,1.99825223035077e-08,1310528128,31801068
MCMv3.2,295,2.10167598879707e-08,1365483008,30686882
MCMv3.2,295,2.20312497134501e-08,1419402496,29621278
MCMv3.2,295,2.30262404699033e-08,1472322816,28603680
MCMv3.2,295,2.40018156461019e-08,1524290816,27634302
MCMv3.2,295,2.49584957145998e-08,1575330688,26709920
MCMv3.2,295,2.58966181831966e-08,1625480064,25829570
MCMv3.2,295,2.68166022721061e-08,1674770944,24991728
MCMv3.2,295,2.77189293740321e-08,1723234048,24194322
MCMv3.2,295,2.86039032459939e-08,1770897024,23435996
MCMv3.2,295,2.94721473892423e-08,1817790208,22714386
MCMv3.2,295,3.03241591836922e-08,1863936000,22027062
MCMv3.2,295,3.11604182456904e-08,1909362816,21371948
MCMv3.2,295,3.19814112970107e-08,1954089728,20747248
MCMv3.2,295,3.27876144012862e-08,1998141056,20151516
MCMv3.2,295,3.35794929640088e-08,2041537024,19581520
MCMv3.2,295,3.43574342309694e-08,2084298880,19039128
MCMv3.2,295,3.51219533456515e-08,2126444544,18521136
MCMv3.2,295,3.58733949212819e-08,2167992576,18025400
MCMv3.2,295,3.66123344974767e-08,2208955648,17551660
MCMv3.2,295,3.73390811603258e-08,2249365504,17099914
MCMv3.2,295,3.80540932098938e-08,2289227008,16667333
MCMv3.2,295,3.87577543392581e-08,2328552704,16252876
MCMv3.2,295,3.94502635003846e-08,2367354880,15854577
MCMv3.2,295,4.01323738685733e-08,2405647360,15473533
MCMv3.2,295.5,7.05912195017588e-12,1696147.875,290024.71875
MCMv3.2,295.5,2.4585790001086e-11,5155258.5,844343.9375
MCMv3.2,295.5,4.66078009520032e-11,8721033,1338855.625
MCMv3.2,295.5,7.22012519216442e-11,12406074,1785400.5
MCMv3.2,295.5,1.00490477050741e-10,16215155,2204838.75
MCMv3.2,295.5,1.30870717041098e-10,20149748,2612772.25
MCMv3.2,295.5,1.63028410216093e-10,24210020,3019353.25
MCMv3.2,295.5,1.9678360330122e-10,28395524,3431304.75
MCMv3.2,295.5,2.32028077307156e-10,32705468,3853114.5
MCMv3.2,295.5,2.68692623706102e-10,37138644,4287970
MCMv3.2,295.5,3.06728031862491e-10,41693348,4738096
MCMv3.2,295.5,3.46097900338904e-10,46367484,5205227.5
MCMv3.2,295.5,3.86771142890652e-10,51158536,5690435
MCMv3.2,295.5,4.28718421874308e-10,56063644,6194388
MCMv3.2,295.5,4.71918726319132e-10,61079588,6717602
MCMv3.2,295.5,5.16352460788738e-10,66202952,7260206
MCMv3.2,295.5,5.6199878084584e-10,71430024,7822089
MCMv3.2,295.5,6.08836037141458e-10,76756952,8402820
MCMv3.2,295.5,6.56844023616543e-10,82179560,9001916
MCMv3.2,295.5,7.06001479500173e-10,87693712,9618603
MCMv3.2,295.5,7.56286644421067e-10,93295184,10251967
MCMv3.2,295.5,8.07677424941033e-10,98979880,10901039
MCMv3.2,295.5,8.60151561088429e-10,104743480,11564608
MCMv3.2,295.5,9.13687125958518e-10,110581960,12241592
MCMv3.2,295.5,9.68264912692973e-10,116491296,12930672
MCMv3.2,295.5,1.02386676914534e-09,122467712,13630445
MCMv3.2,295.5,1.08048059388466e-09,128507800,14339576
MCMv3.2,295.5,1.13808606982957e-09,134607872,15056503
MCMv3.2,295.5,1.19668053244482e-09,140764976,15779822
MCMv3.2,295.5,1.25625676528074e-09,146976208,16508434
MCMv3.2,295.5,1.31680932824452e-09,153238768,17240686
MCMv3.2,295.5,1.37833477964477e-09,159550288,17975358
MCMv3.2,295.5,1.44081813147068e-09,165908272,18710694
MCMv3.2,295.5,1.50426049394525e-09,172310464,19445520
MCMv3.2,295.5,1.56867141498651e-09,178755200,20179042
MCMv3.2,295.5,1.63405000641603e-09,185240256,20909758
MCMv3.2,295.5,1.70039859970217e-09,191764352,21636572
MCMv3.2,295.5,1.76772041449169e-09,198325408,22358294
MCMv3.2,295.5,1.83596871039526e-09,204922096,23074316
MCMv3.2,295.5,1.90517934761658e-09,211552640,23783450
MCMv3.2,295.5,1.97534943957578e-09,218215312,24484498
MCMv3.2,295.5,2.04647987445128e-09,224908880,25176750
MCMv3.2,295.5,2.11861084231657e-09,231631440,25859528
MCMv3.2,295.5,2.19167350934413e-09,238382464,26532236
MCMv3.2,295.5,2.26566365668646e-09,245160368,27194380
MCMv3.2,295.5,2.34062680348757e-09,251963648,27844892
MCMv3.2,295.5,2.41658315580651e-09,258791056,28483648
MCMv3.2,295.5,2.49351295167344e-09,265641472,29109768
MCMv3.2,295.5,2.57141663517757e-09,272513600,29722938
MCMv3.2,295.5,2.65028576862392e-09,279406272,30322918
MCMv3.2,295.5,2.69005773212427e-09,282860512,30617866
MCMv3.2,295.5,3.53696316679475e-09,352775808,35751660
MCMv3.2,295.5,4.47866232988758e-09,423697024,39392740
MCMv3.2,295.5,5.50048229186473e-09,494920000,41670812
MCMv3.2,295.5,6.58504273332028e-09,565896064,42840744
MCMv3.2,295.5,7.71449570891036e-09,636205184,43171976
MCMv3.2,295.5,8.87286155659694e-09,705549248,42899636
MCMv3.2,295.5,1.00469979003037e-08,773728384,42211112
MCMv3.2,295.5,1.12264295637488e-08,840615488,41246948
MCMv3.2,295.5,1.24035377524478e-08,906155392,40109560
MCMv3.2,295.5,1.35724018690553e-08,970330944,38874316
MCMv3.2,295.5,1.47289274110562e-08,1033154560,37591956
MCMv3.2,295.5,1.58702455621551e-08,1094647552,36297076
MCMv3.2,295.5,1.69944449623927e-08,1154849024,35014604
MCMv3.2,295.5,1.80999677468208e-08,1213802624,33760188
MCMv3.2,295.5,1.9186044752928e-08,1271554944,32543576
MCMv3.2,295.5,2.0252059584891e-08,1328157312,31372206
MCMv3.2,295.5,2.12978079616732e-08,1383654784,30249042
MCMv3.2,295.5,2.23234213336809e-08,1438089344,29175722
MCMv3.2,295.5,2.33289281226234e-08,1491507712,28152894
MCMv3.2,295.5,2.43147280087896e-08,1543943936,27178644
MCMv3.2,295.5,2.52811567236222e-08,1595433344,26250500
MCMv3.2,295.5,2.62286068419826e-08,1646011904,25368092
MCMv3.2,295.5,2.7157508242226e-08,1695714688,24528486
MCMv3.2,295.5,2.80682357356454e-08,1744574592,23732394
MCMv3.2,295.5,2.8961386178139e-08,1792617856,22973840
MCMv3.2,295.5,2.98374622786923e-08,1839874304,22252656
MCMv3.2,295.5,3.06969702990045e-08,1886370304,21566258
MCMv3.2,295.5,3.15404129480612e-08,1932132864,20912340
MCMv3.2,295.5,3.2368291158491e-08,1977184768,20289650
MCMv3.2,295.5,3.31811023102091e-08,2021546880,19695056
MCMv3.2,295.5,3.39792443071474e-08,2065246080,19129872
MCMv3.2,295.5,3.47632180819346e-08,2108302720,18591178
MCMv3.2,295.5,3.55335316726269e-08,2150736128,18076812
MCMv3.2,295.5,3.62905545614467e-08,2192558080,17584724
MCMv3.2,295.5,3.70348622880101e-08,2233793024,17116002
MCMv3.2,295.5,3.77668172291123e-08,2274450944,16666689
MCMv3.2,295.5,3.84868314995401e-08,2314557440,16237663
MCMv3.2,295.5,3.91953030032255e-08,2354118912,15826985
MCMv3.2,295.5,3.98924626665575e-08,2393151744,15432759
MCMv3.2,295.5,4.05790174795584e-08,2431667712,15055628
MCMv3.2,296,7.26975294199073e-12,1722035.5,283151.59375
MCMv3.2,296,2.52906792730379e-11,5235014.5,826331.4375
MCMv3.2,296,4.78602227294012e-11,8857470,1312369.125
MCMv3.2,296,7.40512789976222e-11,12601866,1752538.625
MCMv3.2,296,1.02937297574712e-10,16472826,2167142.5
MCMv3.2,296,1.33933697465949e-10,20471696,2571398.75
MCMv3.2,296,1.66728686412654e-10,24598580,2975169
MCMv3.2,296,2.01142505429353e-10,28852896,3385003
MCMv3.2,296,2.3706794860523e-10,33233810,3805264.25
MCMv3.2,296,2.74435973945941e-10,37739992,4239089
MCMv3.2,296,3.13197578982738e-10,42369660,4688610.5
MCMv3.2,296,3.53315099399509e-10,47120536,5155556.5
MCMv3.2,296,3.94757032617932e-10,51990052,5640943
MCMv3.2,296,4.37494873661848e-10,56975188,6145398.5
MCMv3.2,296,4.81507389515912e-10,62072540,6669407
MCMv3.2,296,5.26770571607216e-10,67278744,7213102.5
MCMv3.2,296,5.73261549341453e-10,72589832,7776276.5
MCMv3.2,296,6.20960283193028e-10,78001824,8358490.5
MCMv3.2,296,6.69845123812962e-10,83510512,8959222
MCMv3.2,296,7.19894310829972e-10,89111648,9577692
MCMv3.2,296,7.71086028361623e-10,94800912,10212918
MCMv3.2,296,8.23397683369365e-10,100573944,10863844
MCMv3.2,296,8.76806627303495e-10,106426648,11529391
MCMv3.2,296,9.31290822236974e-10,112354656,12208290
MCMv3.2,296,9.86829729043848e-10,118354184,12899254
MCMv3.2,296,1.04340280859816e-09,124421312,13600885
MCMv3.2,296,1.10099440675526e-09,130552504,14311626
MCMv3.2,296,1.15959553070866e-09,136744352,15030267
MCMv3.2,296,1.21919652151803e-09,142993920,15755252
MCMv3.2,296,1.27979016273372e-09,149298192,16485254
MCMv3.2,296,1.34137112528521e-09,155654544,17218868
MCMv3.2,296,1.40391986924726e-09,162060096,17954394
MCMv3.2,296,1.4674506054746e-09,168513184,18690720
MCMv3.2,296,1.53195700569597e-09,175011040,19426632
MCMv3.2,296,1.59744251160276e-09,181552384,20160830
MCMv3.2,296,1.66390701217267e-09,188134848,20892142
MCMv3.2,296,1.73135294989635e-09,194756896,21619456
MCMv3.2,296,1.79978343339826e-09,201416640,22341666
MCMv3.2,296,1.86914128619264e-09,208112736,23057772
MCMv3.2,296,1.9394581496357e-09,214843088,23766712
MCMv3.2,296,2.01074934480516e-09,221606432,24467656
MCMv3.2,296,2.08303951865219e-09,228401072,25159780
MCMv3.2,296,2.15632844913216e-09,235225456,25842342
MCMv3.2,296,2.230539752901e-09,242078800,26514688
MCMv3.2,296,2.30569607850839e-09,248959504,27176306
MCMv3.2,296,2.38185737799768e-09,255865984,27826430
MCMv3.2,296,2.45900233508678e-09,262796992,28464230
MCMv3.2,296,2.53713028364189e-09,269751488,29089578
MCMv3.2,296,2.616241223663e-09,276728000,29701892
MCMv3.2,296,2.69632227656302e-09,283725792,30300924
MCMv3.2,296,2.73669886752259e-09,287232416,30595482
MCMv3.2,296,3.59640006664108e-09,358212224,35715032
MCMv3.2,296,4.55135618082636e-09,430210048,39332680
MCMv3.2,296,5.58720003596136e-09,502504832,41578656
MCMv3.2,296,6.68655752988911e-09,574533120,42710256
MCMv3.2,296,7.83138354165658e-09,645863232,42999612
MCMv3.2,296,9.00548968729709e-09,716188736,42685500
MCMv3.2,296,1.01954871212229e-08,785304512,41957372
MCMv3.2,296,1.13907834276006e-08,853082624,40956472
MCMv3.2,296,1.25835146747022e-08,919464704,39785724
MCMv3.2,296,1.37674769362661e-08,984440384,38522912
MCMv3.2,296,1.49388768022618e-08,1048016192,37214976
MCMv3.2,296,1.6094636734465e-08,1110220416,35898216
MCMv3.2,296,1.72327645486803e-08,1171093888,34596780
MCMv3.2,296,1.8351652641968e-08,1230684672,33326852
MCMv3.2,296,1.94505425099578e-08,1289042432,32097706
MCMv3.2,296,2.05288515076063e-08,1346218112,30916506
MCMv3.2,296,2.15863948938022e-08,1402262912,29785440
MCMv3.2,296,2.26232366173917e-08,1457220224,28705182
MCMv3.2,296,2.36395578667725e-08,1511134976,27677310
MCMv3.2,296,2.46357050315282e-08,1564042624,26698960
MCMv3.2,296,2.5612063581093e-08,1615983488,25767696
MCMv3.2,296,2.65688466782876e-08,1666996352,24885786
MCMv3.2,296,2.75066707189353e-08,1717113344,24047296
MCMv3.2,296,2.84260313065943e-08,1766366720,23249972
MCMv3.2,296,2.93274347029637e-08,1814788608,22492528
MCMv3.2,296,3.02114031569545e-08,1862408576,21772404
MCMv3.2,296,3.10784535884068e-08,1909253376,21087612
MCMv3.2,296,3.19291082462314e-08,1955349632,20436346
MCMv3.2,296,3.27638218777793e-08,2000729472,19816236
MCMv3.2,296,3.35831309428158e-08,2045408896,19227118
MCMv3.2,296,3.43875825592477e-08,2089411328,18665584
MCMv3.2,296,3.51776527907077e-08,2132756224,18130388
MCMv3.2,296,3.59538105954016e-08,2175464960,17619878
MCMv3.2,296,3.67164254555519e-08,2217555968,17131728
MCMv3.2,296,3.74661084379113e-08,2259049472,16667286
MCMv3.2,296,3.82032219192752e-08,2299964160,16223556
MCMv3.2,296,3.89282028834259e-08,2340312576,15799267
MCMv3.2,296,3.96414492342956e-08,2380100608,15391224
MCMv3.2,296,4.03432203199827e-08,2419359232,15001657
MCMv3.2,296,4.10342373413641e-08,2458093824,14629201
MCMv3.2,296.5,7.4833837043764e-12,1748259.75,276062.78125
MCMv3.2,296.5,2.60081019221037e-11,5315849.5,807681.125
MCMv3.2,296.5,4.91367016519639e-11,8995807,1284850
MCMv3.2,296.5,7.59376519998689e-11,12800450,1718249
MCMv3.2,296.5,1.05434605490728e-10,16734263,2127631.25
MCMv3.2,296.5,1.37062472482796e-10,20798458,2527804.25
MCMv3.2,296.5,1.70511091357461e-10,24993042,2928356.75
MCMv3.2,296.5,2.05601230485186e-10,29317366,3335642.5
MCMv3.2,296.5,2.42226821933755e-10,33770488,3753953.5
MCMv3.2,296.5,2.80318657175371e-10,38350976,4186282.25
MCMv3.2,296.5,3.19827553330043e-10,43056948,4634779
MCMv3.2,296.5,3.60714735858636e-10,47885984,5101064.5
MCMv3.2,296.5,4.02947730737679e-10,52835364,5586146.5
MCMv3.2,296.5,4.4649889341386e-10,57902004,6090693.5
