Mechanism,Temperature,Max.NOx.Mixing.Ratio,Total.NOx.Emissions,Net.Reaction.Rate
MOZART-4,294.5,8.66338023541857e-09,685116992,36478740
MOZART-4,294.5,9.84253745173191e-09,751496192,35468392
MOZART-4,294.5,1.1029185564837e-08,816669248,34308452
MOZART-4,294.5,1.22144232506116e-08,880584448,33077492
MOZART-4,294.5,1.33915456501654e-08,943216704,31825808
MOZART-4,294.5,1.45559155839692e-08,1004574720,30584360
MOZART-4,294.5,1.57043089643594e-08,1064686208,29375506
MOZART-4,294.5,1.68343525785986e-08,1123577728,28214684
MOZART-4,294.5,1.79445560632985e-08,1181283968,27107988
MOZART-4,294.5,1.90340969652425e-08,1237854336,26053370
MOZART-4,294.5,2.01025045498682e-08,1293324160,25052944
MOZART-4,294.5,2.11497610536071e-08,1347744640,24106290
MOZART-4,294.5,2.21760032559359e-08,1401154944,23211400
MOZART-4,294.5,2.31813306328377e-08,1453587072,22369530
MOZART-4,294.5,2.41660913502528e-08,1505080576,21572882
MOZART-4,294.5,2.51309941745603e-08,1555677568,20819968
MOZART-4,294.5,2.60761510162411e-08,1605397888,20109116
MOZART-4,294.5,2.70021711656909e-08,1654276992,19434580
MOZART-4,294.5,2.7909607069887e-08,1702346496,18795416
MOZART-4,294.5,2.87989827540969e-08,1749630080,18189328
MOZART-4,294.5,2.96709750102764e-08,1796157952,17613324
MOZART-4,294.5,3.05260527966311e-08,1841953664,17067032
MOZART-4,294.5,3.1364770336495e-08,1887042176,16548926
MOZART-4,294.5,3.21876676423472e-08,1931442304,16058722
MOZART-4,294.5,3.29952740685258e-08,1975178368,15593672
MOZART-4,294.5,3.37880621259501e-08,2018270080,15150900
MOZART-4,294.5,3.4566674855796e-08,2060739072,14728366
MOZART-4,294.5,3.53315030565682e-08,2102603392,14324710
MOZART-4,294.5,3.60830263446132e-08,2143875328,13939234
MOZART-4,294.5,3.68217207835642e-08,2184578048,13572137
MOZART-4,294.5,3.75480162517761e-08,2224721920,13220998
MOZART-4,294.5,3.82624421035871e-08,2264329984,12884728
MOZART-4,294.5,3.89652647925232e-08,2303410432,12562557
MOZART-4,294.5,3.96568609062342e-08,2341977088,12253880
MOZART-4,294.5,4.03376105850839e-08,2380039424,11958175
MOZART-4,295,7.06230690247778e-12,1670602.125,294465.4375
MOZART-4,295,2.26453300555818e-11,5076590,944776.875
MOZART-4,295,4.16013196113951e-11,8586503,1572112.375
MOZART-4,295,6.43090788954304e-11,12213096,2140562.25
MOZART-4,295,9.03538077690058e-11,15961280,2651603
MOZART-4,295,1.19187729130665e-10,19832628,3119041.5
MOZART-4,295,1.50348206107154e-10,23827388,3557267
MOZART-4,295,1.83502948947201e-10,27945250,3978184.5
MOZART-4,295,2.1842422315288e-10,32185468,4391053
MOZART-4,295,2.54956694645259e-10,36546912,4802957.5
MOZART-4,295,2.92990326444809e-10,41028008,5219269.5
MOZART-4,295,3.32550736947823e-10,45626800,5644049.5
MOZART-4,295,3.73505087969406e-10,50340904,6080400.5
MOZART-4,295,4.15771195250159e-10,55167452,6530540
MOZART-4,295,4.59302457178623e-10,60103508,6996021
MOZART-4,295,5.04055908123746e-10,65145720,7477861
MOZART-4,295,5.4999127474531e-10,70290448,7976825.5
MOZART-4,295,5.97071392327564e-10,75533920,8492965
MOZART-4,295,6.45261066800629e-10,80872152,9026119
MOZART-4,295,6.94527824141034e-10,86301072,9575813
MOZART-4,295,7.44841577304811e-10,91816688,10141403
MOZART-4,295,7.96174959294405e-10,97414680,10722257
MOZART-4,295,8.48503656225574e-10,103091072,11317149
MOZART-4,295,9.01805408126677e-10,108841752,11924926
MOZART-4,295,9.56057677470312e-10,114662816,12544344
MOZART-4,295,1.01124186802082e-09,120550520,13173998
MOZART-4,295,1.06734154847743e-09,126501400,13812386
MOZART-4,295,1.1243410646955e-09,132511872,14457852
MOZART-4,295,1.18222254208433e-09,138578656,15108561
MOZART-4,295,1.2409804295288e-09,144699024,15762639
MOZART-4,295,1.30060406888788e-09,150870304,16418192
MOZART-4,295,1.36108613268959e-09,157089776,17074012
MOZART-4,295,1.42242106981882e-09,163355296,17728706
MOZART-4,295,1.48459566862158e-09,169664352,18381394
MOZART-4,295,1.54761314874463e-09,176014960,19031456
MOZART-4,295,1.61156310518606e-09,182405440,19678176
MOZART-4,295,1.67653058102957e-09,188834096,20320892
MOZART-4,295,1.74235426086966e-09,195299232,20958898
MOZART-4,295,1.80904491386968e-09,201799328,21591160
MOZART-4,295,1.876596433803e-09,208332576,22216910
MOZART-4,295,1.94501015293724e-09,214897680,22835358
MOZART-4,295,2.01427829971124e-09,221492736,23445528
MOZART-4,295,2.08441375271207e-09,228116688,24046966
MOZART-4,295,2.15541762216276e-09,234768112,24638602
MOZART-4,295,2.22730345278421e-09,241445936,25219882
MOZART-4,295,2.30008145862826e-09,248148992,25790548
MOZART-4,295,2.37374409017832e-09,254875600,26350058
MOZART-4,295,2.44830111739702e-09,261624864,26897692
MOZART-4,295,2.52375742526567e-09,268395520,27432902
MOZART-4,295,2.60012456010372e-09,275186656,27954888
MOZART-4,295,2.63865440608413e-09,278589664,28210852
MOZART-4,295,3.45787021238664e-09,347472384,32564904
MOZART-4,295,4.37437597256007e-09,417349280,35408304
MOZART-4,295,5.38364774982369e-09,487532608,36892312
MOZART-4,295,6.46754649835657e-09,557487616,37326164
MOZART-4,295,7.60618767969845e-09,626804608,37032476
MOZART-4,295,8.78074413179775e-09,695194368,36268712
MOZART-4,295,9.97542226599535e-09,762461120,35229544
MOZART-4,295,1.1177687220254e-08,828479680,34041600
MOZART-4,295,1.23784147376682e-08,893197632,32779080
MOZART-4,295,1.35707711734767e-08,956591296,31501298
MOZART-4,295,1.47501069136524e-08,1018676224,30239898
MOZART-4,295,1.59128816790144e-08,1079472256,29013604
MOZART-4,295,1.70568306145924e-08,1139012736,27834826
MOZART-4,295,1.81804313825751e-08,1197338368,26713198
MOZART-4,295,1.9282826002609e-08,1254494720,25650526
MOZART-4,295,2.03636272289032e-08,1310528128,24643610
MOZART-4,295,2.14227569017567e-08,1365482880,23691284
MOZART-4,295,2.24603482479324e-08,1419402496,22792556
MOZART-4,295,2.34765131779113e-08,1472322944,21954100
MOZART-4,295,2.44718947328693e-08,1524290816,21158110
MOZART-4,295,2.54466314686397e-08,1575330688,20411230
MOZART-4,295,2.64012811612702e-08,1625480064,19701534
MOZART-4,295,2.73363838232399e-08,1674770816,19031542
MOZART-4,295,2.82524865724554e-08,1723234048,18396818
MOZART-4,295,2.91502608718019e-08,1770897024,17795238
MOZART-4,295,3.00302076539083e-08,1817790208,17223622
MOZART-4,295,3.08929024583904e-08,1863936000,16682694
MOZART-4,295,3.17389137194368e-08,1909362816,16170802
MOZART-4,295,3.25688063185225e-08,1954089728,15685239
MOZART-4,295,3.33831167154131e-08,1998141056,15224820
MOZART-4,295,3.41823707117328e-08,2041537024,14785737
MOZART-4,295,3.49671651633798e-08,2084298880,14367171
MOZART-4,295,3.57379299487093e-08,2126444544,13967596
MOZART-4,295,3.64951624476362e-08,2167992832,13586390
MOZART-4,295,3.72393529346482e-08,2208955648,13223493
MOZART-4,295,3.79711657672033e-08,2249365504,12876302
MOZART-4,295,3.86908141081221e-08,2289227008,12543885
MOZART-4,295,3.93986567814864e-08,2328552704,12225499
MOZART-4,295,4.0095123665651e-08,2367354880,11920698
MOZART-4,295,4.07805664792704e-08,2405647360,11628526
MOZART-4,295.5,7.29324586834501e-12,1696147.875,287553.96875
MOZART-4,295.5,2.34116268038598e-11,5155258.5,926202.75
MOZART-4,295.5,4.29977928262382e-11,8721033,1543221.75
MOZART-4,295.5,6.63681956614148e-11,12406074,2102732.5
MOZART-4,295.5,9.30811538957244e-11,16215155,2606541.75
MOZART-4,295.5,1.22585178119472e-10,20149748,3068397
MOZART-4,295.5,1.54420851106174e-10,24210020,3502516.5
MOZART-4,295.5,1.88260296241083e-10,28395524,3920585.5
MOZART-4,295.5,2.23879928484827e-10,32705468,4331655
MOZART-4,295.5,2.6112684237134e-10,37138644,4742617
MOZART-4,295.5,2.9996502504126e-10,41693348,5158664
MOZART-4,295.5,3.40310529756138e-10,46367484,5583755.5
MOZART-4,295.5,3.82043285895861e-10,51158536,6020899
MOZART-4,295.5,4.25105811663329e-10,56063644,6472238
MOZART-4,295.5,4.69448979689702e-10,61079588,6939239.5
MOZART-4,295.5,5.150297410772e-10,66202952,7422949
MOZART-4,295.5,5.6180671226258e-10,71430024,7924000
MOZART-4,295.5,6.09741146462284e-10,76756952,8442402
MOZART-4,295.5,6.58797183472615e-10,82179544,8977894
MOZART-4,295.5,7.08941239047078e-10,87693712,9530013
MOZART-4,295.5,7.60142504496741e-10,93295184,10098235
MOZART-4,295.5,8.12372447089871e-10,98979880,10681588
MOZART-4,295.5,8.65605143118842e-10,104743480,11278957
MOZART-4,295.5,9.19817222388986e-10,110581960,11889178
MOZART-4,295.5,9.74987424129381e-10,116491296,12510904
MOZART-4,295.5,1.03109465410256e-09,122467712,13142685
MOZART-4,295.5,1.08812181487394e-09,128507784,13782910
MOZART-4,295.5,1.14604792322837e-09,134607872,14429743
MOZART-4,295.5,1.20486465249314e-09,140764976,15081239
MOZART-4,295.5,1.2645596791927e-09,146976208,15735526
MOZART-4,295.5,1.32512345540903e-09,153238768,16390797
MOZART-4,295.5,1.38654787651404e-09,159550304,17045558
MOZART-4,295.5,1.44882039698757e-09,165908272,17698988
MOZART-4,295.5,1.51193879638356e-09,172310464,18350472
MOZART-4,295.5,1.57590518412576e-09,178755200,18999508
MOZART-4,295.5,1.64072344599475e-09,185240256,19645358
MOZART-4,295.5,1.70665970244954e-09,191764352,20287272
MOZART-4,295.5,1.77345405028007e-09,198325408,20924316
MOZART-4,295.5,1.84111670353815e-09,204922096,21555654
MOZART-4,295.5,1.90964177804176e-09,211552640,22180450
MOZART-4,295.5,1.97902694232255e-09,218215296,22797782
MOZART-4,295.5,2.049271641269e-09,224908880,23407172
MOZART-4,295.5,2.12038187008545e-09,231631456,24007450
MOZART-4,295.5,2.1923756143849e-09,238382464,24598050
MOZART-4,295.5,2.26525842528247e-09,245160368,25178414
MOZART-4,295.5,2.33902652801987e-09,251963648,25747930
MOZART-4,295.5,2.41368103282014e-09,258791056,26305872
MOZART-4,295.5,2.48923193169048e-09,265641456,26851686
MOZART-4,295.5,2.56568499779064e-09,272513600,27384900
MOZART-4,295.5,2.64304755859257e-09,279406240,27905156
MOZART-4,295.5,2.68207700493406e-09,282860512,28160212
MOZART-4,295.5,3.5116096697152e-09,352775808,32496792
MOZART-4,295.5,4.43864722754483e-09,423697024,35318884
MOZART-4,295.5,5.4602700139128e-09,494920032,36770824
MOZART-4,295.5,6.5578618091422e-09,565896064,37166052
MOZART-4,295.5,7.71130626020522e-09,636205184,36829448
MOZART-4,295.5,8.90142182186082e-09,705549248,36029028
MOZART-4,295.5,1.01120605222604e-08,773728384,34954676
MOZART-4,295.5,1.13303997295588e-08,840615552,33732480
MOZART-4,295.5,1.25470611678224e-08,906155392,32438448
MOZART-4,295.5,1.37551410261949e-08,970330944,31131792
MOZART-4,295.5,1.49497569879031e-08,1033154496,29849516
MOZART-4,295.5,1.61273021603847e-08,1094647552,28607580
MOZART-4,295.5,1.72855063595989e-08,1154849024,27415818
MOZART-4,295.5,1.84228241550954e-08,1213802624,26281084
MOZART-4,295.5,1.95383869083798e-08,1271554944,25206948
MOZART-4,295.5,2.06318375717274e-08,1328157440,24200038
MOZART-4,295.5,2.17031477234286e-08,1383654784,23243762
MOZART-4,295.5,2.27522765072763e-08,1438089344,22349892
MOZART-4,295.5,2.37796911051191e-08,1491507712,21512850
MOZART-4,295.5,2.47855851398526e-08,1543943936,20723396
MOZART-4,295.5,2.57704133588277e-08,1595433344,19976930
MOZART-4,295.5,2.67346997873119e-08,1646011904,19272924
MOZART-4,295.5,2.76790181885644e-08,1695714688,18608090
MOZART-4,295.5,2.86039991692633e-08,1744574592,17978852
MOZART-4,295.5,2.95101827418875e-08,1792617856,17382990
MOZART-4,295.5,3.03981657623353e-08,1839874176,16819446
MOZART-4,295.5,3.12685450865047e-08,1886370432,16285180
MOZART-4,295.5,3.21219104648662e-08,1932132736,15778999
MOZART-4,295.5,3.29588445424633e-08,1977184768,15298509
MOZART-4,295.5,3.37798766736341e-08,2021546880,14842427
MOZART-4,295.5,3.45856534522682e-08,2065246080,14408052
MOZART-4,295.5,3.53767752869771e-08,2108302720,13993560
MOZART-4,295.5,3.61536613979752e-08,2150736128,13598480
MOZART-4,295.5,3.6916745216331e-08,2192558080,13222109
MOZART-4,295.5,3.76665809653787e-08,2233793024,12863350
MOZART-4,295.5,3.84036802358878e-08,2274450944,12520907
MOZART-4,295.5,3.91284160627947e-08,2314557440,12192943
MOZART-4,295.5,3.98411863500314e-08,2354119168,11879203
MOZART-4,295.5,4.05424032123847e-08,2393151744,11578660
MOZART-4,295.5,4.12324325793634e-08,2431667712,11290651
MOZART-4,296,7.52825059235906e-12,1722035.5,280398.125
MOZART-4,296,2.41959785540757e-11,5235014.5,906814.3125
MOZART-4,296,4.44310907510292e-11,8857469,1512979
MOZART-4,296,6.84784520754711e-11,12601866,2063086.875
MOZART-4,296,9.58770354775318e-11,16472826,2559181
MOZART-4,296,1.26069182870836e-10,20471696,3015002.25
MOZART-4,296,1.58598745247929e-10,24598580,3444584.5
MOZART-4,296,1.93142349336206e-10,28852896,3859371.5
MOZART-4,296,2.29480448532549e-10,33233810,4268199.5
MOZART-4,296,2.67499800088444e-10,37739992,4677744.5
MOZART-4,296,3.07156661216723e-10,42369660,5093064
MOZART-4,296,3.48287704232675e-10,47120536,5518015
MOZART-4,296,3.90824594909134e-10,51990052,5955490.5
MOZART-4,296,4.34708630203673e-10,56975180,6407541
MOZART-4,296,4.79890738258604e-10,62072540,6875613
MOZART-4,296,5.26326593419668e-10,67278744,7360732.5
MOZART-4,296,5.7397375741175e-10,72589832,7863376
MOZART-4,296,6.22792262205962e-10,78001824,8383503
MOZART-4,296,6.72744859819829e-10,83510512,8920847
MOZART-4,296,7.23796911294983e-10,89111648,9474917
MOZART-4,296,7.75916109141406e-10,94800912,10045190
MOZART-4,296,8.29073032448946e-10,100573960,10630519
MOZART-4,296,8.8324092484271e-10,106426648,11229841
MOZART-4,296,9.38395139371551e-10,112354656,11841912
MOZART-4,296,9.94513471574976e-10,118354184,12465351
MOZART-4,296,1.05157327290328e-09,124421312,13098655
MOZART-4,296,1.10955566956505e-09,130552504,13740041
MOZART-4,296,1.16844611763867e-09,136744352,14387551
MOZART-4,296,1.2282301842248e-09,142993920,15038925
MOZART-4,296,1.28889565687018e-09,149298192,15692127
MOZART-4,296,1.35043198845608e-09,155654528,16345673
MOZART-4,296,1.41282197052561e-09,162060096,16998526
MOZART-4,296,1.47606860068095e-09,168513184,17650190
MOZART-4,296,1.5401636632717e-09,175011040,18300142
MOZART-4,296,1.60510782443168e-09,181552384,18947870
MOZART-4,296,1.67090219438393e-09,188134848,19592558
MOZART-4,296,1.7377168592958e-09,194756896,20233278
MOZART-4,296,1.80551096296e-09,201416640,20869302
MOZART-4,296,1.87417681374313e-09,208112736,21499642
MOZART-4,296,1.94369986772358e-09,214843088,22123592
MOZART-4,296,2.01408578703877e-09,221606432,22739932
MOZART-4,296,2.08533634804553e-09,228401056,23348074
MOZART-4,296,2.15745510345755e-09,235225456,23947256
MOZART-4,296,2.23046270342309e-09,242078800,24536884
MOZART-4,296,2.30435981407595e-09,248959504,25116050
MOZART-4,296,2.37913932998879e-09,255866016,25684190
MOZART-4,296,2.45481168725803e-09,262796992,26240716
MOZART-4,296,2.53138310313261e-09,269751488,26785074
MOZART-4,296,2.60885935077226e-09,276728000,27316800
MOZART-4,296,2.68724908991658e-09,283725792,27835464
MOZART-4,296,2.72679434587531e-09,287232384,28089710
MOZART-4,296,3.56694451753015e-09,358212192,32405998
MOZART-4,296,4.50483250702405e-09,430210048,35197960
MOZART-4,296,5.53912382628141e-09,502504832,36612572
MOZART-4,296,6.65077237727019e-09,574533120,36963556
MOZART-4,296,7.81943132466267e-09,645863232,36581660
MOZART-4,296,9.02554564419233e-09,716188736,35742756
MOZART-4,296,1.02525827827549e-08,785304512,34635600
MOZART-4,296,1.14874705303691e-08,853082624,33378702
MOZART-4,296,1.27205090905136e-08,919464704,32055886
MOZART-4,296,1.3944765342444e-08,984440384,30723046
MOZART-4,296,1.51550327842642e-08,1048016192,29418966
MOZART-4,296,1.63477409387269e-08,1110220416,28162672
MOZART-4,296,1.75205538965884e-08,1171093888,26961232
MOZART-4,296,1.86719120165435e-08,1230684672,25819462
MOZART-4,296,1.98009750818073e-08,1289042432,24739488
MOZART-4,296,2.09073718338004e-08,1346217984,23720814
MOZART-4,296,2.19910383236765e-08,1402262912,22770608
MOZART-4,296,2.3052070474705e-08,1457220224,21885716
MOZART-4,296,2.40907631621212e-08,1511134976,21052828
MOZART-4,296,2.51073952739489e-08,1564042624,20267954
MOZART-4,296,2.61024517556052e-08,1615983488,19528992
MOZART-4,296,2.70765809773366e-08,1666996480,18831606
MOZART-4,296,2.80302820954148e-08,1717113344,18171794
MOZART-4,296,2.89641608475222e-08,1766366720,17547290
MOZART-4,296,2.9878833629482e-08,1814788864,16958796
MOZART-4,296,3.07749274952585e-08,1862408576,16402464
MOZART-4,296,3.16530517352476e-08,1909253248,15874395
MOZART-4,296,3.25138174162021e-08,1955349888,15372542
MOZART-4,296,3.33579883715629e-08,2000729344,14896946
MOZART-4,296,3.41860193486809e-08,2045408896,14445670
MOZART-4,296,3.49984219383259e-08,2089411328,14016597
MOZART-4,296,3.57957645746865e-08,2132756096,13607707
MOZART-4,296,3.65785730593871e-08,2175464704,13217876
MOZART-4,296,3.73473838521932e-08,2217555968,12847278
MOZART-4,296,3.81027511764387e-08,2259049216,12493622
MOZART-4,296,3.88451582011839e-08,2299964160,12155886
MOZART-4,296,3.95749779613652e-08,2340312576,11833090
MOZART-4,296,4.02926438880513e-08,2380100608,11524317
MOZART-4,296,4.09985716487427e-08,2419359232,11228688
MOZART-4,296,4.16931449365165e-08,2458093824,10945764
MOZART-4,296.5,7.76681410158409e-12,1748259.75,273018
MOZART-4,296.5,2.49971189580922e-11,5315849,886653.1875
MOZART-4,296.5,4.58963353433539e-11,8995807,1481475.5
MOZART-4,296.5,7.06372113579157e-11,12800450,2021720.25
MOZART-4,296.5,9.87385312400946e-11,16734263,2509676.75
MOZART-4,296.5,1.29636648638076e-10,20798458,2959036.25
MOZART-4,296.5,1.628788354191e-10,24993042,3383661.25
MOZART-4,296.5,1.98146374308372e-10,29317366,3794737
MOZART-4,296.5,2.35223673872298e-10,33770488,4200869
MOZART-4,296.5,2.74092942786908e-10,38350976,4608545.5
MOZART-4,296.5,3.14540143930842e-10,43056948,5022690.5
MOZART-4,296.5,3.56481288932287e-10,47885984,5447030
MOZART-4,296.5,3.99847516208141e-10,52835364,5884379
MOZART-4,296.5,4.44580927627669e-10,57902008,6336701
MOZART-4,296.5,4.90630813754223e-10,63082472,6805390.5
MOZART-4,296.5,5.37950683998645e-10,68373072,7291381.5
MOZART-4,296.5,5.86497184151824e-10,73769808,7795094.5
MOZART-4,296.5,6.36229069428396e-10,79268568,8316463.5
MOZART-4,296.5,6.87108814290127e-10,84865072,8855193
MOZART-4,296.5,7.3910039199987e-10,90554920,9410702
MOZART-4,296.5,7.92169774221918e-10,96333696,9982364
MOZART-4,296.5,8.46286429823095e-10,102196984,10569155
MOZART-4,296.5,9.01422381183181e-10,108140496,11169863
MOZART-4,296.5,9.57550261304618e-10,114160040,11783265
MOZART-4,296.5,1.01464725510425e-09,120251608,12407950
MOZART-4,296.5,1.07269293447843e-09,126411416,13042207
MOZART-4,296.5,1.13166798154651e-09,132635888,13684054
MOZART-4,296.5,1.19155529887394e-09,138921856,14331236
MOZART-4,296.5,1.25233989844986e-09,145266064,14981357
MOZART-4,296.5,1.31400279546057e-09,151665488,15632498
MOZART-4,296.5,1.37653743959021e-09,158117648,16283542
MOZART-4,296.5,1.43993617029992e-09,164620144,16934110
MOZART-4,296.5,1.50419177114003e-09,171170752,17583886
MOZART-4,296.5,1.56929624850477e-09,177767120,18232278
MOZART-4,296.5,1.63525037955026e-09,184407584,18878626
MOZART-4,296.5,1.70205616267793e-09,191090192,19521932
MOZART-4,296.5,1.7697360243929e-09,197813040,20161356
MOZART-4,296.5,1.83855497493113e-09,204574176,20796092
MOZART-4,296.5,1.9082460056552e-09,211372224,21424954
MOZART-4,296.5,1.97880245522697e-09,218205424,22047084
MOZART-4,296.5,2.05022354649032e-09,225072288,22661786
MOZART-4,296.5,2.12250905740063e-09,231970880,23268286
MOZART-4,296.5,2.19566520520686e-09,238900160,23865706
MOZART-4,296.5,2.26971774708318e-09,245858816,24453388
MOZART-4,296.5,2.34465402648709e-09,252845200,25030628
MOZART-4,296.5,2.42047759613229e-09,259857984,25596774
MOZART-4,296.5,2.49719667166914e-09,266895680,26151254
MOZART-4,296.5,2.57481658216818e-09,273957504,26693618
MOZART-4,296.5,2.65334421101215e-09,281041568,27223218
MOZART-4,296.5,2.73279088247591e-09,288147328,27739570
MOZART-4,296.5,2.77286438254976e-09,291708064,27992672
MOZART-4,296.5,3.62392560404601e-09,363785056,32285122
MOZART-4,296.5,4.57300508571734e-09,436891648,35046884
MOZART-4,296.5,5.62029311979018e-09,510291168,36421556
MOZART-4,296.5,6.74637457009908e-09,583403200,36726412
MOZART-4,296.5,7.93066945448118e-09,655784640,36300716
MOZART-4,296.5,9.15323550287894e-09,727119872,35422008
MOZART-4,296.5,1.03971551368431e-08,797197440,34273548
MOZART-4,296.5,1.16490443957673e-08,865888448,32981666
MOZART-4,296.5,1.28989938730228e-08,933135040,31631212
MOZART-4,296.5,1.4139783566236e-08,998924352,30275618
MOZART-4,296.5,1.53661137147765e-08,1063266944,28952948
MOZART-4,296.5,1.65743685442976e-08,1126194304,27683316
MOZART-4,296.5,1.77621508612447e-08,1187751808,26472564
MOZART-4,296.5,1.89278708262464e-08,1247988480,25324646
MOZART-4,296.5,2.0070729078725e-08,1306957952,24240658
MOZART-4,296.5,2.119037745274e-08,1364717824,23227060
MOZART-4,296.5,2.22865939036865e-08,1421310976,22285384
MOZART-4,296.5,2.33597887699943e-08,1476797312,21406148
MOZART-4,296.5,2.44099123136721e-08,1531208960,20578574
MOZART-4,296.5,2.54374707964189e-08,1584591360,19796992
MOZART-4,296.5,2.6443014888855e-08,1636987392,19065882
MOZART-4,296.5,2.74270508526797e-08,1688432128,18375722
MOZART-4,296.5,2.8390186201932e-08,1738961792,17722302
MOZART-4,296.5,2.93330515432899e-08,1788608768,17104792
MOZART-4,296.5,3.02562881415724e-08,1837409024,16523068
MOZART-4,296.5,3.11606669356479e-08,1885393920,15972195
MOZART-4,296.5,3.20467563597049e-08,1932591104,15450067
MOZART-4,296.5,3.29151461642141e-08,1979026816,14954101
MOZART-4,296.5,3.37664438632146e-08,2024725504,14484708
MOZART-4,296.5,3.46012463126044e-08,2069711744,14038956
MOZART-4,296.5,3.54201432628543e-08,2114008064,13615326
MOZART-4,296.5,3.62236960427254e-08,2157637120,13212606
MOZART-4,296.5,3.70124517701242e-08,2200619520,12828811
MOZART-4,296.5,3.77869788792395e-08,2242974208,12463996
MOZART-4,296.5,3.85478635678282e-08,2284723200,12116287
MOZART-4,296.5,3.92955215033908e-08,2325883904,11783837
MOZART-4,296.5,4.00303825642823e-08,2366468352,11466639
MOZART-4,296.5,4.07528943924262e-08,2406490624,11163127
MOZART-4,296.5,4.14634939716052e-08,2445969664,10872817
MOZART-4,296.5,4.21625614421828e-08,2484911616,10595826
MOZART-4,297,8.00841164216859e-12,1774823.125,265455
MOZART-4,297,2.58136758496397e-11,5397755,865826.5625
MOZART-4,297,4.73912332987769e-11,9136039,1448825.125
MOZART-4,297,7.28415869288845e-11,13001824,1978758.25
MOZART-4,297,1.01662359086596e-10,16999446,2458204.75
MOZART-4,297,1.33284189240968e-10,21130016,2900693.75
MOZART-4,297,1.67257777072827e-10,25393410,3319933
MOZART-4,297,2.03269262533112e-10,29788916,3726874.75
MOZART-4,297,2.41188624627853e-10,34315480,4129875.75
MOZART-4,297,2.80852008316401e-10,38971572,4535250
MOZART-4,297,3.22113974382532e-10,43755184,4947779
MOZART-4,297,3.64891034054793e-10,48663812,5371046
MOZART-4,297,4.09113409816086e-10,53694568,5807781.5
MOZART-4,297,4.54722898224347e-10,58844220,6259933.5
MOZART-4,297,5.01668317998138e-10,64109288,6728790
MOZART-4,297,5.49902290369886e-10,69485864,7215128.5
MOZART-4,297,5.99379768040365e-10,74970000,7719382.5
MOZART-4,297,6.50058284978883e-10,80557304,8241503
MOZART-4,297,7.01897540089647e-10,86243344,8781118
MOZART-4,297,7.54860174367877e-10,92023616,9337577
MOZART-4,297,8.08910716187938e-10,97893720,9910098
MOZART-4,297,8.64018190327442e-10,103849024,10497693
MOZART-4,297,9.20153953032354e-10,109885256,11099237
MOZART-4,297,9.77290692816268e-10,115998216,11713453
MOZART-4,297,1.03540398477264e-09,122183952,12338690
MOZART-4,297,1.09447162444098e-09,128438528,12973064
MOZART-4,297,1.15447384985146e-09,134758592,13614307
MOZART-4,297,1.21538845654356e-09,141140512,14259809
MOZART-4,297,1.2772014557072e-09,147581360,14907250
MOZART-4,297,1.3399008569337e-09,154078400,15555179
MOZART-4,297,1.40347555799281e-09,160629152,16203165
MOZART-4,297,1.46791578892191e-09,167231152,16851156
MOZART-4,297,1.53321444429366e-09,173881952,17498736
MOZART-4,297,1.59936197619004e-09,180579520,18145158
MOZART-4,297,1.66635860665565e-09,187321760,18789562
MOZART-4,297,1.73419867355307e-09,194106992,19430918
MOZART-4,297,1.80288994844346e-09,200933104,20068436
MOZART-4,297,1.87260829065394e-09,207798816,20700928
MOZART-4,297,1.94336546854856e-09,214701936,21327634
MOZART-4,297,2.014988842447e-09,221641152,21947576
MOZART-4,297,2.08747419350175e-09,228614240,22560006
MOZART-4,297,2.16082751691715e-09,235620208,23164112
MOZART-4,297,2.23505480789754e-09,242657136,23759096
MOZART-4,297,2.31018093543867e-09,249724400,24344246
MOZART-4,297,2.38618835801674e-09,256819504,24918952
MOZART-4,297,2.46308684559438e-09,263941760,25482454
MOZART-4,297,2.5408821713313e-09,271089568,26034254
MOZART-4,297,2.61958099656567e-09,278261600,26573770
MOZART-4,297,2.69918798423419e-09,285456416,27100564
MOZART-4,297,2.77973200013548e-09,292673408,27614126
MOZART-4,297,2.82035772514178e-09,296289984,27865814
MOZART-4,297,3.68261199312769e-09,369497056,32129052
MOZART-4,297,4.64323690607671e-09,443745888,34856464
MOZART-4,297,5.70386404774581e-09,518283072,36190508
MOZART-4,297,6.84476963996872e-09,592511616,36449568
MOZART-4,297,8.04513344832003e-09,665974656,35979888
MOZART-4,297,9.2846201837915e-09,738347840,35058356
MOZART-4,297,1.05459001531472e-08,809412992,33869736
MOZART-4,297,1.18152669870142e-08,879038848,32543372
MOZART-4,297,1.30825927868727e-08,947169600,31165990
MOZART-4,297,1.43403511287943e-08,1013790016,29791746
MOZART-4,297,1.5583164980626e-08,1078913920,28452550
MOZART-4,297,1.68073537309965e-08,1142577024,27168986
MOZART-4,297,1.80104535729697e-08,1204827904,25950058
MOZART-4,297,1.91908657853901e-08,1265717376,24797196
MOZART-4,297,2.03477998894641e-08,1325306624,23717104
MOZART-4,297,2.14809396936744e-08,1383654016,22721384
MOZART-4,297,2.25901608530421e-08,1440809856,21788894
MOZART-4,297,2.36754900129199e-08,1496820352,20912652
MOZART-4,297,2.4737323300883e-08,1551733504,20088672
MOZART-4,297,2.57760124355855e-08,1605592576,19316714
MOZART-4,297,2.67920867713656e-08,1658441088,18592052
MOZART-4,297,2.7786136058694e-08,1710316160,17908098
